task,layer,path_length__mean,path_length__std,max_speed__mean,max_speed__std,mean_speed__mean,mean_speed__std,direct_dist__mean,direct_dist__std,tortuosity__mean,tortuosity__std,curvature_mean__mean,curvature_mean__std
reach,15,349.2835357666016,18.459238612465988,5.714511728286743,0.5963982327798116,1.4926646908124288,0.07888563796231748,4.487488055229187,1.0434919269635063,81.85557740126589,19.284848614862568,2.287729040781657,0.03688562538122579
reach,16,348.3909047444661,16.99691112070126,6.20993758837382,0.6794034038017526,1.4888500134150187,0.0726363693067926,4.25287176767985,0.856619868357964,85.10048138846057,17.671290501936117,2.2758021036783855,0.03629441991902316
reach,17,355.3640879313151,16.06871158961628,6.369138606389364,0.6985475662319749,1.51864994764328,0.06866970268268133,4.44428989092509,0.8783704790496751,83.07795285961683,17.461784243459935,2.254723564783732,0.03580267116639045
reach,18,351.1363840738932,16.9770385151815,6.693448956807455,0.6871610622978701,1.5005828340848286,0.07255145735565341,4.665828227996826,0.921061867594944,78.34833098691414,17.166979819659105,2.24036123752594,0.03817404621749527
reach,19,344.986083984375,18.000032146107873,6.783972390492758,0.7123926700180712,1.4742995023727417,0.07692321702667991,4.878959131240845,0.9373897515154388,73.5474566049329,16.102441562168103,2.240647721290588,0.03974945075174242
reach,20,365.36207987467446,19.106765143813973,7.661505667368571,0.7646341172763872,1.561376416683197,0.08165284260066076,5.690244325002035,1.0991701457192047,66.92431232362017,15.330256141960373,2.225165327390035,0.0388361145132916
reach,21,392.2838551839193,21.497358567971247,8.470826848347981,0.8637543652400322,1.6764267245928446,0.09186906177569638,6.520108660062154,1.2198888162362782,62.74487602391013,15.001218158039885,2.1970704873402913,0.03589696770715763
reach,22,471.9229014078776,29.41660152904873,10.685475285847982,1.3656337775964775,2.016764549414317,0.1257119816644085,8.997506062189737,1.8446064819667538,55.07988583335485,14.137155801714458,2.1639426787694296,0.03475178236145893
reach,23,566.2931925455729,38.62407378885205,12.767397085825602,2.0710837553463417,2.420056374867757,0.16506013165710356,11.610190820693969,2.9027865423777284,52.27337898168147,15.581974254862878,2.140075929959615,0.035338970649252247
strike,0,30.486138025919598,4.271004574318789,0.44409241875012717,0.08506779563129403,0.1800397644440333,0.0425556557639131,1.5523679614067079,0.21029509505185504,20.008638634836707,3.862909324856863,2.275010093053182,0.24447257286574894
strike,1,185.8992884318034,28.411693542377574,4.112610522905985,0.7995476756935487,1.1048332154750824,0.2898477081931483,6.245714243253072,1.205525772358916,30.947488218925557,8.386970063448445,2.848746379216512,0.07967111658190076
strike,2,230.6665069580078,22.24198324265325,8.183728965123494,1.4117224033187172,1.3826309045155842,0.3637698575975336,14.428656895955404,1.426997472137619,16.17561832643411,2.6059591783609988,2.8090246438980104,0.07139735722894547
strike,3,194.88092193603515,18.85138382906301,7.267162799835205,1.3409085261252582,1.1666602114836375,0.3024361045273199,12.732261117299398,1.0885149376961565,15.44456426137226,2.305968676145401,2.736787684758504,0.06026590905880181
strike,4,234.90749766031902,41.35298673376944,6.825800863901774,0.9826857149080093,1.3815095047156016,0.33208186342883567,15.472689056396485,0.49832289503176586,15.215514849927896,2.8363106600791226,2.5354116678237917,0.03704292474417348
strike,5,215.33958587646484,43.21888953424899,6.350086450576782,1.0856871916523492,1.2598955472310385,0.30406660120557377,15.08837823867798,0.44327652540159374,14.30044783182254,3.0013075644423233,2.438668402036031,0.046237313235653915
strike,6,451.12183736165366,172.40391324355338,6.335697841644287,0.7811451126078803,2.455193078517914,0.3235825573628023,15.244150543212891,0.5082020468946257,29.615885053930633,11.399732552400987,2.4235697110493977,0.05020644837295819
