task,layer,tau,metric,mean,sem,n
drawer,9,7,tortuosity,4.012586695903793,0.13460472391275036,30
drawer,9,8,tortuosity,4.3162923467176935,0.17884489268508824,30
drawer,9,-8,pr,3.419067859649658,0.0,1
drawer,9,-7,pr,3.421893835067749,0.0,1
drawer,9,-6,pr,3.8597958087921143,0.0,1
drawer,9,-5,pr,3.9116435050964355,0.0,1
drawer,9,-4,pr,3.319035053253174,0.0,1
drawer,9,-3,pr,3.006359815597534,0.0,1
drawer,9,-2,pr,2.690840482711792,0.0,1
drawer,9,-1,pr,2.6324379444122314,0.0,1
drawer,9,0,pr,2.1500662604967755,0.09799216534766883,30
drawer,9,1,pr,2.4107327183087666,0.10122785944795937,30
drawer,9,2,pr,2.5327351927757262,0.09550082916014031,30
drawer,9,3,pr,2.539889705181122,0.08159640029381844,30
drawer,9,4,pr,2.590151834487915,0.08327345263422166,30
drawer,9,5,pr,2.57230197985967,0.07386198768954014,30
drawer,9,6,pr,2.5783639351526895,0.05267869420742384,30
drawer,9,7,pr,2.593121047814687,0.08191256662043322,30
drawer,9,8,pr,2.612926193078359,0.0723063641226165,30
drawer,10,-8,speed,1.749327301979065,0.0,1
drawer,10,-7,speed,1.602896809577942,0.0,1
drawer,10,-6,speed,1.7569365501403809,0.0,1
drawer,10,-5,speed,1.6238099336624146,0.0,1
drawer,10,-4,speed,1.5212336778640747,0.0,1
drawer,10,-3,speed,1.9908660650253296,0.0,1
drawer,10,-2,speed,1.9328657388687134,0.0,1
drawer,10,-1,speed,1.5657800436019897,0.0,1
drawer,10,0,speed,2.367073591550191,0.25446901284176504,30
drawer,10,1,speed,2.367386750380198,0.19238506153587195,30
drawer,10,2,speed,2.604003385702769,0.2034790914778243,30
drawer,10,3,speed,2.265835992495219,0.16734402029502976,30
drawer,10,4,speed,1.9726755539576213,0.07837717747308146,30
drawer,10,5,speed,1.9395721038182576,0.07506634831466535,30
drawer,10,6,speed,1.9491947611172995,0.07999751763355768,30
drawer,10,7,speed,1.8594380497932435,0.07385414241287741,30
drawer,10,8,speed,1.9580869595209758,0.08765854328892118,30
drawer,10,-8,curvature,2.3098572673579776,0.0,1
drawer,10,-7,curvature,2.068480588793727,0.0,1
drawer,10,-6,curvature,2.031379622085062,0.0,1
drawer,10,-5,curvature,2.24339449421363,0.0,1
drawer,10,-4,curvature,1.8987845209287562,0.0,1
drawer,10,-3,curvature,1.7446325397322062,0.0,1
drawer,10,-2,curvature,2.1914351438575466,0.0,1
drawer,10,-1,curvature,2.0541822359727266,0.0,1
drawer,10,0,curvature,2.3016889860800958,0.04490845231108064,30
drawer,10,1,curvature,2.3211427517491217,0.048678668455898896,30
drawer,10,2,curvature,2.30977005242583,0.055232171335549224,30
drawer,10,3,curvature,2.2183505154171193,0.03899354503040386,30
drawer,10,4,curvature,2.2622563745097293,0.041257556567713155,30
drawer,10,5,curvature,2.246435630468107,0.03240212912738612,30
drawer,10,6,curvature,2.1769298084643247,0.030090757903058332,30
drawer,10,7,curvature,2.2241690236570455,0.021228623142175024,30
drawer,10,8,curvature,2.2063938066686437,0.033519531460469244,30
drawer,10,-8,tortuosity,4.670658925114371,0.0,1
drawer,10,-7,tortuosity,5.230825663158788,0.0,1
drawer,10,-6,tortuosity,7.340774526809393,0.0,1
drawer,10,-5,tortuosity,5.538465175056807,0.0,1
drawer,10,-4,tortuosity,6.168164337943778,0.0,1
drawer,10,-3,tortuosity,4.839441084065345,0.0,1
drawer,10,-2,tortuosity,5.0998968372731674,0.0,1
drawer,10,-1,tortuosity,4.108736665508703,0.0,1
drawer,10,0,tortuosity,3.938120581056275,0.29115603310856014,30
drawer,10,1,tortuosity,3.819235301304443,0.18746161626696073,30
drawer,10,2,tortuosity,4.447978369283527,0.25112135978696914,30
drawer,10,3,tortuosity,4.283277919764465,0.19007279289107865,30
drawer,10,4,tortuosity,4.610378837262079,0.21252329321008787,30
drawer,10,5,tortuosity,4.316850281133083,0.1316524914721615,30
drawer,10,6,tortuosity,4.358640301744511,0.1441314131844964,30
drawer,10,7,tortuosity,4.142098891569843,0.11949847680258129,30
drawer,10,8,tortuosity,4.416928942888117,0.14939775763819774,30
drawer,10,-8,pr,3.739983558654785,0.0,1
drawer,10,-7,pr,3.8301496505737305,0.0,1
drawer,10,-6,pr,4.334244728088379,0.0,1
drawer,10,-5,pr,4.293314456939697,0.0,1
drawer,10,-4,pr,3.652590274810791,0.0,1
drawer,10,-3,pr,3.2082936763763428,0.0,1
drawer,10,-2,pr,2.8594837188720703,0.0,1
drawer,10,-1,pr,2.7111010551452637,0.0,1
drawer,10,0,pr,2.2867560068766277,0.09963743046755084,30
drawer,10,1,pr,2.564704692363739,0.09939329021733484,30
drawer,10,2,pr,2.6890966455141703,0.08948391023462908,30
drawer,10,3,pr,2.7428531606992084,0.07994960689903219,30
drawer,10,4,pr,2.7723326245943705,0.08070554186568102,30
drawer,10,5,pr,2.7675362189610797,0.07709218866471848,30
drawer,10,6,pr,2.7800357977549237,0.05528511831074574,30
drawer,10,7,pr,2.7930824438730877,0.0816417159859627,30
drawer,10,8,pr,2.841107646624247,0.07331455552727488,30
drawer,11,-8,speed,1.4814456701278687,0.0,1
drawer,11,-7,speed,1.3722903728485107,0.0,1
drawer,11,-6,speed,1.5370137691497803,0.0,1
drawer,11,-5,speed,1.4118901491165161,0.0,1
drawer,11,-4,speed,1.4587035179138184,0.0,1
drawer,11,-3,speed,1.745795488357544,0.0,1
drawer,11,-2,speed,1.648808479309082,0.0,1
drawer,11,-1,speed,1.47676420211792,0.0,1
drawer,11,0,speed,1.9807298262914022,0.17576947112912364,30
drawer,11,1,speed,1.9825958410898845,0.13096217064094157,30
drawer,11,2,speed,2.1373466928799947,0.14468895788804764,30
drawer,11,3,speed,1.904946994781494,0.11644983503481757,30
drawer,11,4,speed,1.721191159884135,0.05675393076117214,30
drawer,11,5,speed,1.684562583764394,0.05646952037467961,30
drawer,11,6,speed,1.6934185425440471,0.05786870308403373,30
drawer,11,7,speed,1.627484412988027,0.05473553951684379,30
drawer,11,8,speed,1.7194097320238748,0.07061249024509993,30
drawer,11,-8,curvature,2.1983021050676124,0.0,1
drawer,11,-7,curvature,2.046926420680729,0.0,1
drawer,11,-6,curvature,2.036560125678187,0.0,1
drawer,11,-5,curvature,2.2454944838174065,0.0,1
drawer,11,-4,curvature,1.8860479653333888,0.0,1
drawer,11,-3,curvature,1.7294255935538438,0.0,1
drawer,11,-2,curvature,2.1963963888036444,0.0,1
drawer,11,-1,curvature,2.077039339132067,0.0,1
drawer,11,0,curvature,2.2599411217419965,0.03984086812712559,30
drawer,11,1,curvature,2.2796639718513627,0.043706370950944554,30
drawer,11,2,curvature,2.268629807432727,0.05024508653732157,30
drawer,11,3,curvature,2.1950715565597716,0.036278192970571665,30
drawer,11,4,curvature,2.2248493278341073,0.03930413387854349,30
drawer,11,5,curvature,2.2100714840249602,0.028982693913165394,30
drawer,11,6,curvature,2.1424765214679535,0.02854397885057339,30
drawer,11,7,curvature,2.190352674961168,0.020525760805610995,30
drawer,11,8,curvature,2.1668278695310708,0.02980585351157631,30
drawer,11,-8,tortuosity,4.740343898856038,0.0,1
drawer,11,-7,tortuosity,5.155322737866642,0.0,1
drawer,11,-6,tortuosity,6.759450803386007,0.0,1
drawer,11,-5,tortuosity,5.437773079148103,0.0,1
drawer,11,-4,tortuosity,6.278464945478426,0.0,1
drawer,11,-3,tortuosity,5.059586180308665,0.0,1
drawer,11,-2,tortuosity,5.194577269609018,0.0,1
drawer,11,-1,tortuosity,4.145086195238117,0.0,1
drawer,11,0,tortuosity,3.627469129405197,0.22117020627643286,30
drawer,11,1,tortuosity,3.640655436861323,0.1519613432784449,30
drawer,11,2,tortuosity,4.1510417208293555,0.19728711287811163,30
drawer,11,3,tortuosity,4.058589628731695,0.15100908269095442,30
drawer,11,4,tortuosity,4.328260444940759,0.1684620922976528,30
drawer,11,5,tortuosity,4.11402540440881,0.10318127047631191,30
drawer,11,6,tortuosity,4.132030665238264,0.11450034475297999,30
drawer,11,7,tortuosity,3.9737141806981158,0.09389219841641977,30
drawer,11,8,tortuosity,4.175398204959486,0.11887083244531815,30
drawer,11,-8,pr,3.8454744815826416,0.0,1
drawer,11,-7,pr,3.8117716312408447,0.0,1
drawer,11,-6,pr,4.506791114807129,0.0,1
drawer,11,-5,pr,4.430794715881348,0.0,1
drawer,11,-4,pr,3.897397041320801,0.0,1
drawer,11,-3,pr,3.399176597595215,0.0,1
drawer,11,-2,pr,3.0693719387054443,0.0,1
drawer,11,-1,pr,2.868621587753296,0.0,1
drawer,11,0,pr,2.402047308286031,0.09078901657814772,30
drawer,11,1,pr,2.6850855787595114,0.08553944247245081,30
drawer,11,2,pr,2.774554447333018,0.07068949549815798,30
drawer,11,3,pr,2.8177724560101827,0.06510558113929549,30
drawer,11,4,pr,2.8098539193471272,0.06733487791946513,30
drawer,11,5,pr,2.803196922938029,0.06963528069936784,30
drawer,11,6,pr,2.793253795305888,0.05629764784105335,30
drawer,11,7,pr,2.7576807896296183,0.06527548017772355,30
drawer,11,8,pr,2.7844849109649656,0.06421171921143587,30
drawer,12,-8,speed,1.3234068155288696,0.0,1
drawer,12,-7,speed,1.3534033298492432,0.0,1
drawer,12,-6,speed,1.438848614692688,0.0,1
drawer,12,-5,speed,1.3464874029159546,0.0,1
drawer,12,-4,speed,1.349251389503479,0.0,1
drawer,12,-3,speed,1.7023613452911377,0.0,1
drawer,12,-2,speed,1.4814741611480713,0.0,1
drawer,12,-1,speed,1.390892505645752,0.0,1
drawer,12,0,speed,1.8214765747388204,0.12674488369920514,30
drawer,12,1,speed,1.8245078762372335,0.09631396365555042,30
drawer,12,2,speed,1.9148401419321697,0.10337086600666905,30
drawer,12,3,speed,1.750895086924235,0.0815046887092945,30
drawer,12,4,speed,1.6094433029492696,0.04278713197945997,30
drawer,12,5,speed,1.593461271127065,0.046409927440285624,30
drawer,12,6,speed,1.5979549407958984,0.0457015179257324,30
drawer,12,7,speed,1.5551493287086486,0.04357759521984753,30
drawer,12,8,speed,1.6229486187299094,0.05431651099089116,30
drawer,12,-8,curvature,2.156539095187448,0.0,1
drawer,12,-7,curvature,2.034118413832335,0.0,1
drawer,12,-6,curvature,2.072629360576763,0.0,1
drawer,12,-5,curvature,2.3016906336279384,0.0,1
drawer,12,-4,curvature,2.0055200115336818,0.0,1
drawer,12,-3,curvature,1.724704611518434,0.0,1
drawer,12,-2,curvature,2.1342911964158757,0.0,1
drawer,12,-1,curvature,2.0832969400159858,0.0,1
drawer,12,0,curvature,2.237964876349938,0.034503866107686444,30
drawer,12,1,curvature,2.237859460182783,0.03881820845390208,30
drawer,12,2,curvature,2.227248206186473,0.04371658248417781,30
drawer,12,3,curvature,2.164796169533596,0.03071985455967953,30
drawer,12,4,curvature,2.1982681777305557,0.034239326984389834,30
drawer,12,5,curvature,2.180905417598772,0.02694289715441614,30
drawer,12,6,curvature,2.1238890794851093,0.024907325761511757,30
drawer,12,7,curvature,2.134195814279983,0.020403967866152575,30
drawer,12,8,curvature,2.141647738304695,0.02641444308823703,30
drawer,12,-8,tortuosity,5.133737574899963,0.0,1
drawer,12,-7,tortuosity,5.029469222445882,0.0,1
drawer,12,-6,tortuosity,6.918322050003598,0.0,1
drawer,12,-5,tortuosity,5.440096075595311,0.0,1
drawer,12,-4,tortuosity,6.2659262172941075,0.0,1
drawer,12,-3,tortuosity,5.065863870194782,0.0,1
drawer,12,-2,tortuosity,5.200955448442817,0.0,1
drawer,12,-1,tortuosity,4.150302251192247,0.0,1
drawer,12,0,tortuosity,3.4376052184451082,0.1722410836879377,30
drawer,12,1,tortuosity,3.4802507223411254,0.11855390850752172,30
drawer,12,2,tortuosity,3.925083502933884,0.1492434756906203,30
drawer,12,3,tortuosity,3.875652038552301,0.12058398668440438,30
drawer,12,4,tortuosity,4.08714783998549,0.1334428313262067,30
drawer,12,5,tortuosity,3.8933603053553005,0.0871351425881022,30
drawer,12,6,tortuosity,3.890620038424584,0.08581614851661004,30
drawer,12,7,tortuosity,3.8119982778283616,0.07386585510915436,30
drawer,12,8,tortuosity,3.9518301799562763,0.08981979027791463,30
drawer,12,-8,pr,4.387991428375244,0.0,1
drawer,12,-7,pr,4.217689037322998,0.0,1
drawer,12,-6,pr,4.938900470733643,0.0,1
drawer,12,-5,pr,4.683640480041504,0.0,1
drawer,12,-4,pr,4.000413417816162,0.0,1
drawer,12,-3,pr,3.5246200561523438,0.0,1
drawer,12,-2,pr,3.0785114765167236,0.0,1
drawer,12,-1,pr,2.879918336868286,0.0,1
drawer,12,0,pr,2.554496133327484,0.07802293246139275,30
drawer,12,1,pr,2.815227913856506,0.07219833179006248,30
drawer,12,2,pr,2.871177085240682,0.05698727525113238,30
drawer,12,3,pr,2.8603327751159666,0.056869864101956595,30
drawer,12,4,pr,2.793515849113464,0.055183995876169796,30
drawer,12,5,pr,2.7599735418955484,0.05962020768894058,30
drawer,12,6,pr,2.7198910236358644,0.05140282108212636,30
drawer,12,7,pr,2.6603694677352907,0.04963887571839663,30
drawer,12,8,pr,2.6679160515467326,0.05214113891322795,30
drawer,13,-8,speed,1.1989693641662598,0.0,1
drawer,13,-7,speed,1.2946069240570068,0.0,1
drawer,13,-6,speed,1.3880367279052734,0.0,1
drawer,13,-5,speed,1.3550596237182617,0.0,1
drawer,13,-4,speed,1.3253443241119385,0.0,1
drawer,13,-3,speed,1.5296095609664917,0.0,1
drawer,13,-2,speed,1.3990293741226196,0.0,1
drawer,13,-1,speed,1.38432776927948,0.0,1
drawer,13,0,speed,1.6814580281575522,0.09171470601759278,30
drawer,13,1,speed,1.6872135639190673,0.07178245121391377,30
drawer,13,2,speed,1.7614050189654031,0.07057904360396183,30
drawer,13,3,speed,1.6505371809005738,0.05497825880065274,30
drawer,13,4,speed,1.5518193562825522,0.034802408301391315,30
drawer,13,5,speed,1.5471290469169616,0.04118654898377265,30
drawer,13,6,speed,1.5278554201126098,0.036934640022314065,30
drawer,13,7,speed,1.5196809689203898,0.031263188215286,30
drawer,13,8,speed,1.5845322211583455,0.04379686022081968,30
drawer,13,-8,curvature,2.178108994636215,0.0,1
drawer,13,-7,curvature,1.9923052922752245,0.0,1
drawer,13,-6,curvature,2.075536766036919,0.0,1
drawer,13,-5,curvature,2.328472089996401,0.0,1
drawer,13,-4,curvature,2.055454025304341,0.0,1
drawer,13,-3,curvature,1.7821808359358988,0.0,1
drawer,13,-2,curvature,2.0178031203666738,0.0,1
drawer,13,-1,curvature,2.0299917177595246,0.0,1
drawer,13,0,curvature,2.1689272210669444,0.030407418257624066,30
drawer,13,1,curvature,2.182870010950537,0.03503428972670931,30
drawer,13,2,curvature,2.1751374891910458,0.03573453114708516,30
drawer,13,3,curvature,2.120270729131313,0.027156776826820352,30
drawer,13,4,curvature,2.152855851938189,0.030756581908237154,30
drawer,13,5,curvature,2.13237854431128,0.024349834012455062,30
drawer,13,6,curvature,2.0842858681633056,0.022820077141951323,30
drawer,13,7,curvature,2.081223019628925,0.0229070729201716,30
drawer,13,8,curvature,2.08784724823887,0.023849174211209145,30
drawer,13,-8,tortuosity,5.183286455440136,0.0,1
drawer,13,-7,tortuosity,5.116623578706257,0.0,1
drawer,13,-6,tortuosity,6.256560246259052,0.0,1
drawer,13,-5,tortuosity,5.0990464235599555,0.0,1
drawer,13,-4,tortuosity,5.701604113433385,0.0,1
drawer,13,-3,tortuosity,4.7890591944679075,0.0,1
drawer,13,-2,tortuosity,5.204772655278645,0.0,1
drawer,13,-1,tortuosity,4.240361282007606,0.0,1
drawer,13,0,tortuosity,3.1407229379631176,0.1253650501087356,30
drawer,13,1,tortuosity,3.2482439167596535,0.08631175305784872,30
drawer,13,2,tortuosity,3.6022657500441913,0.10625615310239012,30
drawer,13,3,tortuosity,3.6055041835942685,0.0902374372772544,30
drawer,13,4,tortuosity,3.75425191616102,0.09766454795735753,30
drawer,13,5,tortuosity,3.618173516904115,0.07493910307829933,30
drawer,13,6,tortuosity,3.614796093501534,0.06473362071370728,30
drawer,13,7,tortuosity,3.5631579020058433,0.05567528515183325,30
drawer,13,8,tortuosity,3.6764323042797287,0.06601941720991537,30
drawer,13,-8,pr,4.678872108459473,0.0,1
drawer,13,-7,pr,4.518057346343994,0.0,1
drawer,13,-6,pr,5.020330429077148,0.0,1
drawer,13,-5,pr,4.823934078216553,0.0,1
drawer,13,-4,pr,4.508265018463135,0.0,1
drawer,13,-3,pr,3.971287727355957,0.0,1
drawer,13,-2,pr,3.561675548553467,0.0,1
drawer,13,-1,pr,3.1509270668029785,0.0,1
drawer,13,0,pr,2.673219148317973,0.06543236382402294,30
drawer,13,1,pr,2.855677278836568,0.05606675758135135,30
drawer,13,2,pr,2.855694858233134,0.04586644551503524,30
drawer,13,3,pr,2.781672732035319,0.05149962744095054,30
drawer,13,4,pr,2.659659679730733,0.050048100761177536,30
drawer,13,5,pr,2.59827508131663,0.047916926664769266,30
drawer,13,6,pr,2.5571741819381715,0.04272957289148083,30
drawer,13,7,pr,2.4942026933034263,0.035312470629901664,30
drawer,13,8,pr,2.5031166791915895,0.03998285167414769,30
drawer,14,-8,speed,1.175268530845642,0.0,1
drawer,14,-7,speed,1.2700532674789429,0.0,1
drawer,14,-6,speed,1.325065016746521,0.0,1
drawer,14,-5,speed,1.3259707689285278,0.0,1
drawer,14,-4,speed,1.248982310295105,0.0,1
drawer,14,-3,speed,1.3690178394317627,0.0,1
drawer,14,-2,speed,1.2338577508926392,0.0,1
drawer,14,-1,speed,1.246334433555603,0.0,1
drawer,14,0,speed,1.5176185210545858,0.07401116126230722,30
drawer,14,1,speed,1.5137378851572671,0.05833612501006405,30
drawer,14,2,speed,1.5783530990282695,0.05614535699825714,30
drawer,14,3,speed,1.4843550364176432,0.042667380420053934,30
drawer,14,4,speed,1.4227538665135702,0.0319691846009969,30
drawer,14,5,speed,1.4259034077326456,0.038417296404605616,30
drawer,14,6,speed,1.388674517472585,0.033327796315832846,30
drawer,14,7,speed,1.3967217127482097,0.02793871899850041,30
drawer,14,8,speed,1.4662041862805684,0.03572306122482481,30
drawer,14,-8,curvature,2.2068006825974993,0.0,1
drawer,14,-7,curvature,1.9470870197441297,0.0,1
drawer,14,-6,curvature,2.1200730030891726,0.0,1
drawer,14,-5,curvature,2.286460660994273,0.0,1
drawer,14,-4,curvature,2.052868803865035,0.0,1
drawer,14,-3,curvature,1.830684152475625,0.0,1
drawer,14,-2,curvature,1.9505073920286995,0.0,1
drawer,14,-1,curvature,1.9344045323966172,0.0,1
drawer,14,0,curvature,2.122115170330969,0.03143701407789387,30
drawer,14,1,curvature,2.1611975275719235,0.032383120669455395,30
drawer,14,2,curvature,2.1475453382224803,0.03505942625403811,30
drawer,14,3,curvature,2.0944643219671435,0.029477615210445247,30
drawer,14,4,curvature,2.131621105441796,0.025191601020069346,30
drawer,14,5,curvature,2.0908649640551387,0.023247346996745775,30
drawer,14,6,curvature,2.0489043364597794,0.02311826238807242,30
drawer,14,7,curvature,2.0274155928394952,0.025633869601777725,30
drawer,14,8,curvature,2.0244223676014355,0.026933478605251932,30
drawer,14,-8,tortuosity,5.372200835873031,0.0,1
drawer,14,-7,tortuosity,5.46918094041771,0.0,1
drawer,14,-6,tortuosity,6.829198851689632,0.0,1
drawer,14,-5,tortuosity,5.383398569595884,0.0,1
drawer,14,-4,tortuosity,5.955539838417537,0.0,1
drawer,14,-3,tortuosity,4.836228838830405,0.0,1
drawer,14,-2,tortuosity,5.2167494305985995,0.0,1
drawer,14,-1,tortuosity,4.477749042472348,0.0,1
drawer,14,0,tortuosity,3.044741163699634,0.11595224164503948,30
drawer,14,1,tortuosity,3.187235729235678,0.0905060033722946,30
drawer,14,2,tortuosity,3.514220771552218,0.10255877906372425,30
drawer,14,3,tortuosity,3.548503973704585,0.08840666294735579,30
drawer,14,4,tortuosity,3.6645925465245393,0.0941297695930186,30
drawer,14,5,tortuosity,3.5369561290756213,0.07652386798726077,30
drawer,14,6,tortuosity,3.476922858657587,0.06553863572477035,30
drawer,14,7,tortuosity,3.3886520991867757,0.04820114304700114,30
drawer,14,8,tortuosity,3.473566369888467,0.0511023885334066,30
drawer,14,-8,pr,4.955792427062988,0.0,1
drawer,14,-7,pr,4.93756628036499,0.0,1
drawer,14,-6,pr,5.241085529327393,0.0,1
drawer,14,-5,pr,4.99492073059082,0.0,1
drawer,14,-4,pr,5.08560848236084,0.0,1
drawer,14,-3,pr,4.457433700561523,0.0,1
drawer,14,-2,pr,3.9093234539031982,0.0,1
drawer,14,-1,pr,3.343118190765381,0.0,1
drawer,14,0,pr,2.6893275101979572,0.05864937867941356,30
drawer,14,1,pr,2.866453750928243,0.0544140761315971,30
drawer,14,2,pr,2.8766581535339357,0.04870930230299094,30
drawer,14,3,pr,2.8014630635579425,0.05370047526626538,30
drawer,14,4,pr,2.6582674741744996,0.05067336438021649,30
drawer,14,5,pr,2.5647696018218995,0.04768536096342096,30
drawer,14,6,pr,2.477208065986633,0.044244910401353685,30
drawer,14,7,pr,2.3778544267018638,0.038995535984768945,30
drawer,14,8,pr,2.349883540471395,0.03010288664533777,30
drawer,15,-8,speed,1.1088011264801025,0.0,1
drawer,15,-7,speed,1.2953481674194336,0.0,1
drawer,15,-6,speed,1.2606525421142578,0.0,1
drawer,15,-5,speed,1.4076961278915405,0.0,1
drawer,15,-4,speed,1.4492239952087402,0.0,1
drawer,15,-3,speed,1.3745959997177124,0.0,1
drawer,15,-2,speed,1.2135558128356934,0.0,1
drawer,15,-1,speed,1.2916823625564575,0.0,1
drawer,15,0,speed,1.519353206952413,0.05602600736716289,30
drawer,15,1,speed,1.4985420783360799,0.04795129381086797,30
drawer,15,2,speed,1.5358451724052429,0.046137188221874285,30
drawer,15,3,speed,1.4674940307935078,0.03360198142769017,30
drawer,15,4,speed,1.4281174977620443,0.029625683677177973,30
drawer,15,5,speed,1.4432026068369548,0.03308489030373323,30
drawer,15,6,speed,1.420371174812317,0.029349982188954633,30
drawer,15,7,speed,1.4372755567232767,0.025872568721575024,30
drawer,15,8,speed,1.500088357925415,0.035867568490391494,30
drawer,15,-8,curvature,2.0962651044401874,0.0,1
drawer,15,-7,curvature,1.9636464549937136,0.0,1
drawer,15,-6,curvature,2.039695807077665,0.0,1
drawer,15,-5,curvature,2.373092114883922,0.0,1
drawer,15,-4,curvature,2.1042740893977014,0.0,1
drawer,15,-3,curvature,1.9200800192657146,0.0,1
drawer,15,-2,curvature,1.855470423188525,0.0,1
drawer,15,-1,curvature,1.8901866535194154,0.0,1
drawer,15,0,curvature,2.0652483478134127,0.02907682644531339,30
drawer,15,1,curvature,2.0920349476718756,0.030501988501898048,30
drawer,15,2,curvature,2.1076134342143322,0.02860863843562651,30
drawer,15,3,curvature,2.072406957403961,0.02523091436876436,30
drawer,15,4,curvature,2.116793173729121,0.02156864483854852,30
drawer,15,5,curvature,2.0829220685920187,0.02033371261105959,30
drawer,15,6,curvature,2.027126834087126,0.023451766739908595,30
drawer,15,7,curvature,2.001598930623349,0.02582696901166453,30
drawer,15,8,curvature,1.9772313387223173,0.028095071569202833,30
drawer,15,-8,tortuosity,5.230395790705205,0.0,1
drawer,15,-7,tortuosity,5.220318016552954,0.0,1
drawer,15,-6,tortuosity,6.735233882899317,0.0,1
drawer,15,-5,tortuosity,5.403275583581854,0.0,1
drawer,15,-4,tortuosity,5.7579941348717245,0.0,1
drawer,15,-3,tortuosity,5.091074150406713,0.0,1
drawer,15,-2,tortuosity,5.186275404821954,0.0,1
drawer,15,-1,tortuosity,4.7395534709235925,0.0,1
drawer,15,0,tortuosity,2.8545480330105475,0.10331989697954741,30
drawer,15,1,tortuosity,3.0363715085290854,0.08397749597014885,30
drawer,15,2,tortuosity,3.324404007682063,0.09383075050778768,30
drawer,15,3,tortuosity,3.39509410733199,0.07966548064282615,30
drawer,15,4,tortuosity,3.501871137193156,0.08125729569985665,30
drawer,15,5,tortuosity,3.411449248977599,0.06647205192617903,30
drawer,15,6,tortuosity,3.35408914223987,0.05937093185979771,30
drawer,15,7,tortuosity,3.250998132263136,0.04504001898592097,30
drawer,15,8,tortuosity,3.320884479408982,0.041708634890691335,30
drawer,15,-8,pr,5.1563262939453125,0.0,1
drawer,15,-7,pr,4.894054889678955,0.0,1
drawer,15,-6,pr,5.225825309753418,0.0,1
drawer,15,-5,pr,5.031208038330078,0.0,1
drawer,15,-4,pr,5.2812604904174805,0.0,1
drawer,15,-3,pr,4.6873369216918945,0.0,1
drawer,15,-2,pr,4.105084419250488,0.0,1
drawer,15,-1,pr,3.5081119537353516,0.0,1
drawer,15,0,pr,2.667799218495687,0.055221780048918784,30
drawer,15,1,pr,2.8219738880793255,0.05462673569093114,30
drawer,15,2,pr,2.8092094262441,0.05849256196812392,30
drawer,15,3,pr,2.727463062604268,0.06204521329711176,30
drawer,15,4,pr,2.5893986145655314,0.05587408711170514,30
drawer,15,5,pr,2.509278639157613,0.0473002695711,30
drawer,15,6,pr,2.404318992296855,0.04543565949290051,30
drawer,15,7,pr,2.283895564079285,0.04285431468452602,30
drawer,15,8,pr,2.2323331673940023,0.031337660331765785,30
drawer,16,-8,speed,1.1077532768249512,0.0,1
drawer,16,-7,speed,1.2128634452819824,0.0,1
drawer,16,-6,speed,1.1837573051452637,0.0,1
drawer,16,-5,speed,1.4590390920639038,0.0,1
drawer,16,-4,speed,1.728541374206543,0.0,1
drawer,16,-3,speed,1.3256306648254395,0.0,1
drawer,16,-2,speed,1.2722551822662354,0.0,1
drawer,16,-1,speed,1.3503062725067139,0.0,1
drawer,16,0,speed,1.5758613387743632,0.048741750249564286,30
drawer,16,1,speed,1.543473748366038,0.044798361836190514,30
drawer,16,2,speed,1.6027464191118876,0.04486404024012561,30
drawer,16,3,speed,1.5054951111475627,0.03448384619966456,30
drawer,16,4,speed,1.4609511574109395,0.030338717240449762,30
drawer,16,5,speed,1.4763227979342142,0.03802343317861287,30
drawer,16,6,speed,1.449975593884786,0.02905401933321707,30
drawer,16,7,speed,1.4876063028971354,0.03411964109730076,30
drawer,16,8,speed,1.5422691146532694,0.03680930039885663,30
drawer,16,-8,curvature,2.0528028895799917,0.0,1
drawer,16,-7,curvature,1.9499793067897235,0.0,1
drawer,16,-6,curvature,1.936918260013247,0.0,1
drawer,16,-5,curvature,2.405829024654847,0.0,1
drawer,16,-4,curvature,2.0289115842026626,0.0,1
drawer,16,-3,curvature,1.8638701997935052,0.0,1
drawer,16,-2,curvature,1.8497252877147399,0.0,1
drawer,16,-1,curvature,1.8715669448141414,0.0,1
drawer,16,0,curvature,2.035568841866849,0.03253753942080011,30
drawer,16,1,curvature,2.0425588024598236,0.033587695628585976,30
drawer,16,2,curvature,2.0813323427582624,0.027666055620201635,30
drawer,16,3,curvature,2.0473620395282133,0.02708851731428361,30
drawer,16,4,curvature,2.106500006989535,0.02282538162635263,30
drawer,16,5,curvature,2.050456682775389,0.020699586364229156,30
drawer,16,6,curvature,2.009413369640246,0.02451579895850917,30
drawer,16,7,curvature,1.9865009577380954,0.028546488594731807,30
drawer,16,8,curvature,1.9943774995261971,0.027609535639710758,30
drawer,16,-8,tortuosity,4.879171428353697,0.0,1
drawer,16,-7,tortuosity,5.304615348453465,0.0,1
drawer,16,-6,tortuosity,6.637728296787408,0.0,1
drawer,16,-5,tortuosity,5.37065297599049,0.0,1
drawer,16,-4,tortuosity,5.660963189345631,0.0,1
drawer,16,-3,tortuosity,5.02798021973182,0.0,1
drawer,16,-2,tortuosity,5.456246464328675,0.0,1
drawer,16,-1,tortuosity,4.722428789409036,0.0,1
drawer,16,0,tortuosity,2.892111656403459,0.10216351553659998,30
drawer,16,1,tortuosity,3.090329610609673,0.08221244719357647,30
drawer,16,2,tortuosity,3.3836026697459096,0.09340832628554564,30
