task,layer,tau,metric,mean,sem,n
drawer,3,5,speed,6.689953438440958,0.2572239628517437,30
drawer,3,6,speed,6.578486188252767,0.26967264876314506,30
drawer,3,7,speed,6.438778654734294,0.23414159063561374,30
drawer,3,8,speed,6.4102762540181475,0.24465073178283978,30
drawer,3,-8,curvature,2.226794530928487,0.0,1
drawer,3,-7,curvature,2.214700472898892,0.0,1
drawer,3,-6,curvature,2.1442000257699787,0.0,1
drawer,3,-5,curvature,2.1894387439924765,0.0,1
drawer,3,-4,curvature,2.139040095714657,0.0,1
drawer,3,-3,curvature,2.1760465555355832,0.0,1
drawer,3,-2,curvature,2.1214656963150023,0.0,1
drawer,3,-1,curvature,2.0659578628879123,0.0,1
drawer,3,0,curvature,2.1654268810510025,0.037139146580010496,30
drawer,3,1,curvature,2.1173053759329634,0.04167051503753147,30
drawer,3,2,curvature,2.1218431325419513,0.04282689377266147,30
drawer,3,3,curvature,2.021231987252947,0.04916760305646379,30
drawer,3,4,curvature,2.0572467601254596,0.03763074876903121,30
drawer,3,5,curvature,2.092508960788494,0.035481729775372985,30
drawer,3,6,curvature,2.076522324655317,0.0340794714785626,30
drawer,3,7,curvature,2.1024359814779743,0.032362154860789964,30
drawer,3,8,curvature,2.044383261094702,0.0314700212086755,30
drawer,3,-8,tortuosity,6.881843555656892,0.0,1
drawer,3,-7,tortuosity,7.247423194424614,0.0,1
drawer,3,-6,tortuosity,6.888074914773105,0.0,1
drawer,3,-5,tortuosity,7.074801150691067,0.0,1
drawer,3,-4,tortuosity,6.27202953568222,0.0,1
drawer,3,-3,tortuosity,6.150512342772847,0.0,1
drawer,3,-2,tortuosity,6.593119457429554,0.0,1
drawer,3,-1,tortuosity,6.4371301013170035,0.0,1
drawer,3,0,tortuosity,3.747224500838699,0.17850955113440653,30
drawer,3,1,tortuosity,3.7960262145870347,0.11520543108123359,30
drawer,3,2,tortuosity,4.800724942614369,0.20280521233821053,30
drawer,3,3,tortuosity,4.8822966320031975,0.10972915479887929,30
drawer,3,4,tortuosity,5.9056106868874005,0.23335174805142997,30
drawer,3,5,tortuosity,5.6693878678250735,0.2670199607083421,30
drawer,3,6,tortuosity,5.549978151678498,0.16582743465278307,30
drawer,3,7,tortuosity,5.516144660774915,0.19213057248805596,30
drawer,3,8,tortuosity,5.311208058245524,0.14419474868583687,30
drawer,3,-8,pr,4.66892147064209,0.0,1
drawer,3,-7,pr,4.678341865539551,0.0,1
drawer,3,-6,pr,4.848924160003662,0.0,1
drawer,3,-5,pr,4.85467529296875,0.0,1
drawer,3,-4,pr,4.985202789306641,0.0,1
drawer,3,-3,pr,4.634725570678711,0.0,1
drawer,3,-2,pr,4.626117706298828,0.0,1
drawer,3,-1,pr,4.872169017791748,0.0,1
drawer,3,0,pr,3.0222630898157754,0.08738882183004507,30
drawer,3,1,pr,3.3529511292775473,0.09638433070054682,30
drawer,3,2,pr,3.7116519292195638,0.10358331713795128,30
drawer,3,3,pr,3.95588530699412,0.10973521237926055,30
drawer,3,4,pr,4.215881633758545,0.1122338220479182,30
drawer,3,5,pr,4.208092164993286,0.11445967224660433,30
drawer,3,6,pr,4.277626427014669,0.0979157221340394,30
drawer,3,7,pr,4.261631862322489,0.09629090155418521,30
drawer,3,8,pr,4.276628319422404,0.10088054175201537,30
drawer,4,-8,speed,7.646327972412109,0.0,1
drawer,4,-7,speed,6.498500347137451,0.0,1
drawer,4,-6,speed,6.678597927093506,0.0,1
drawer,4,-5,speed,6.677917003631592,0.0,1
drawer,4,-4,speed,6.558477401733398,0.0,1
drawer,4,-3,speed,6.526127338409424,0.0,1
drawer,4,-2,speed,6.9591145515441895,0.0,1
drawer,4,-1,speed,6.558558940887451,0.0,1
drawer,4,0,speed,6.891872723897298,0.22569049639294933,30
drawer,4,1,speed,7.078168821334839,0.22326952857051585,30
drawer,4,2,speed,6.934036238988241,0.22716687489523296,30
drawer,4,3,speed,6.967291831970215,0.23108096057009506,30
drawer,4,4,speed,6.63425710995992,0.19940693263450587,30
drawer,4,5,speed,6.584766896565755,0.19978292895902824,30
drawer,4,6,speed,6.47720529238383,0.2091987394375289,30
drawer,4,7,speed,6.369853226343791,0.18185369618754776,30
drawer,4,8,speed,6.326650635401408,0.19300017982114773,30
drawer,4,-8,curvature,2.0195516393460045,0.0,1
drawer,4,-7,curvature,2.0422583631020537,0.0,1
drawer,4,-6,curvature,1.9923996416287215,0.0,1
drawer,4,-5,curvature,2.0398917876103537,0.0,1
drawer,4,-4,curvature,1.9750211782528941,0.0,1
drawer,4,-3,curvature,2.0049127169804843,0.0,1
drawer,4,-2,curvature,1.9746209368556933,0.0,1
drawer,4,-1,curvature,1.9255822139637337,0.0,1
drawer,4,0,curvature,2.0444199403282344,0.0347724186465056,30
drawer,4,1,curvature,2.0083488463928973,0.03735078996014875,30
drawer,4,2,curvature,2.0111038253940823,0.038507545892207465,30
drawer,4,3,curvature,1.937422128819514,0.04031967678400745,30
drawer,4,4,curvature,1.954826175270973,0.03429827418702535,30
drawer,4,5,curvature,1.9887687652374695,0.032564852038402335,30
drawer,4,6,curvature,1.9776984098259853,0.030783217547046243,30
drawer,4,7,curvature,2.004397179917422,0.030909033373000626,30
drawer,4,8,curvature,1.9650388386138251,0.027167074343233642,30
drawer,4,-8,tortuosity,6.15873930313484,0.0,1
drawer,4,-7,tortuosity,6.2880426256114985,0.0,1
drawer,4,-6,tortuosity,6.089678893695722,0.0,1
drawer,4,-5,tortuosity,6.159923219345354,0.0,1
drawer,4,-4,tortuosity,5.646769447355793,0.0,1
drawer,4,-3,tortuosity,5.618037263800182,0.0,1
drawer,4,-2,tortuosity,5.8315227189468555,0.0,1
drawer,4,-1,tortuosity,5.700760113521488,0.0,1
drawer,4,0,tortuosity,3.2530963672033537,0.12453130975949901,30
drawer,4,1,tortuosity,3.4780516221299496,0.09278729269655497,30
drawer,4,2,tortuosity,4.2095459989250195,0.13164767576703934,30
drawer,4,3,tortuosity,4.479327035057966,0.08767344618089103,30
drawer,4,4,tortuosity,5.313547216277995,0.15424888672829423,30
drawer,4,5,tortuosity,5.184337209479509,0.18408905364709743,30
drawer,4,6,tortuosity,5.188569348418272,0.12500717960212893,30
drawer,4,7,tortuosity,5.121072662897843,0.14244032994253453,30
drawer,4,8,tortuosity,5.010502344933461,0.11037582779414931,30
drawer,4,-8,pr,4.98361349105835,0.0,1
drawer,4,-7,pr,4.872462272644043,0.0,1
drawer,4,-6,pr,4.967457294464111,0.0,1
drawer,4,-5,pr,4.878878593444824,0.0,1
drawer,4,-4,pr,4.961763858795166,0.0,1
drawer,4,-3,pr,4.717829704284668,0.0,1
drawer,4,-2,pr,4.683264255523682,0.0,1
drawer,4,-1,pr,4.710136413574219,0.0,1
drawer,4,0,pr,3.016851623853048,0.06331378289580605,30
drawer,4,1,pr,3.334802683194478,0.06384501233946524,30
drawer,4,2,pr,3.6630014022191366,0.06385777322175387,30
drawer,4,3,pr,3.9108092228571576,0.06237728275517691,30
drawer,4,4,pr,4.186176919937134,0.06581784074669347,30
drawer,4,5,pr,4.21328763961792,0.0695350798459571,30
drawer,4,6,pr,4.270314947764079,0.05516160257329807,30
drawer,4,7,pr,4.25145882765452,0.0534204672742061,30
drawer,4,8,pr,4.216339898109436,0.058684170874693874,30
drawer,5,-8,speed,7.939114570617676,0.0,1
drawer,5,-7,speed,6.733366012573242,0.0,1
drawer,5,-6,speed,7.025759696960449,0.0,1
drawer,5,-5,speed,7.011174201965332,0.0,1
drawer,5,-4,speed,6.918424606323242,0.0,1
drawer,5,-3,speed,6.634868144989014,0.0,1
drawer,5,-2,speed,7.752761363983154,0.0,1
drawer,5,-1,speed,6.792809009552002,0.0,1
drawer,5,0,speed,7.073247845967611,0.18366416533235524,30
drawer,5,1,speed,7.161971251169841,0.16643356782936297,30
drawer,5,2,speed,7.06460165977478,0.18302567164745828,30
drawer,5,3,speed,7.114289236068726,0.1735245503788742,30
drawer,5,4,speed,6.89411563873291,0.1641861953526625,30
drawer,5,5,speed,6.798653141657511,0.15650961072255742,30
drawer,5,6,speed,6.710424566268921,0.1672209781103894,30
drawer,5,7,speed,6.558355601628621,0.1390650408842229,30
drawer,5,8,speed,6.510374132792155,0.14692801276056902,30
drawer,5,-8,curvature,1.8097895121251315,0.0,1
drawer,5,-7,curvature,1.830283201757831,0.0,1
drawer,5,-6,curvature,1.8025466774999084,0.0,1
drawer,5,-5,curvature,1.8563977119814747,0.0,1
drawer,5,-4,curvature,1.8164797210161334,0.0,1
drawer,5,-3,curvature,1.841026652789671,0.0,1
drawer,5,-2,curvature,1.8014212038334287,0.0,1
drawer,5,-1,curvature,1.765606710060442,0.0,1
drawer,5,0,curvature,1.9341514073747876,0.029215735482731025,30
drawer,5,1,curvature,1.9150506420701585,0.031609262912741756,30
drawer,5,2,curvature,1.917289004650208,0.031721168373753994,30
drawer,5,3,curvature,1.8785813124513076,0.03019328671902789,30
drawer,5,4,curvature,1.885482938229879,0.028734363768093962,30
drawer,5,5,curvature,1.9232101335422191,0.02723101487113995,30
drawer,5,6,curvature,1.9122016519005207,0.02492995969239826,30
drawer,5,7,curvature,1.9401660478322578,0.02506198799980489,30
drawer,5,8,curvature,1.9154834193574344,0.02213480118614691,30
drawer,5,-8,tortuosity,5.017533658314318,0.0,1
drawer,5,-7,tortuosity,4.961142352415454,0.0,1
drawer,5,-6,tortuosity,4.874772155827044,0.0,1
drawer,5,-5,tortuosity,5.162301209903361,0.0,1
drawer,5,-4,tortuosity,4.845337176992292,0.0,1
drawer,5,-3,tortuosity,4.816040667453203,0.0,1
drawer,5,-2,tortuosity,4.88597009196108,0.0,1
drawer,5,-1,tortuosity,4.634744908185129,0.0,1
drawer,5,0,tortuosity,2.8407363471719997,0.08249773194272983,30
drawer,5,1,tortuosity,3.1283715048727876,0.06666451305346277,30
drawer,5,2,tortuosity,3.694226218885409,0.07916194120220023,30
drawer,5,3,tortuosity,4.030349645445712,0.06177072085121653,30
drawer,5,4,tortuosity,4.708259100679545,0.09115339331673747,30
drawer,5,5,tortuosity,4.683142688490011,0.11146654012786965,30
drawer,5,6,tortuosity,4.727537814636235,0.08127110811644873,30
drawer,5,7,tortuosity,4.705709588205743,0.09327912372632677,30
drawer,5,8,tortuosity,4.657773841409763,0.07180472077535494,30
drawer,5,-8,pr,4.166183948516846,0.0,1
drawer,5,-7,pr,4.015741348266602,0.0,1
drawer,5,-6,pr,4.063198089599609,0.0,1
drawer,5,-5,pr,4.1564435958862305,0.0,1
drawer,5,-4,pr,4.335234642028809,0.0,1
drawer,5,-3,pr,4.120124340057373,0.0,1
drawer,5,-2,pr,3.913429021835327,0.0,1
drawer,5,-1,pr,3.7556588649749756,0.0,1
drawer,5,0,pr,2.8587759733200073,0.043233638888626254,30
drawer,5,1,pr,3.1348937352498374,0.049690462236387734,30
drawer,5,2,pr,3.4196011622746787,0.05269863911541766,30
drawer,5,3,pr,3.635889728864034,0.05481012433292579,30
drawer,5,4,pr,3.885057298342387,0.05694759851469049,30
drawer,5,5,pr,3.9509926239649453,0.05702687513529058,30
drawer,5,6,pr,4.009001262982687,0.046684814470851765,30
drawer,5,7,pr,4.015060345331828,0.04213094140769302,30
drawer,5,8,pr,3.9867647965749105,0.04201477231933825,30
drawer,6,-8,speed,11.232993125915527,0.0,1
drawer,6,-7,speed,8.16860580444336,0.0,1
drawer,6,-6,speed,9.601096153259277,0.0,1
drawer,6,-5,speed,8.81988525390625,0.0,1
drawer,6,-4,speed,8.387428283691406,0.0,1
drawer,6,-3,speed,8.165731430053711,0.0,1
drawer,6,-2,speed,10.798186302185059,0.0,1
drawer,6,-1,speed,8.718133926391602,0.0,1
drawer,6,0,speed,8.229542907079061,0.1719127439225886,30
drawer,6,1,speed,8.255007521311443,0.13736805087474477,30
drawer,6,2,speed,8.39203503926595,0.1782412923682188,30
drawer,6,3,speed,8.227787590026855,0.13713142475393666,30
drawer,6,4,speed,8.107394742965699,0.1611886377737882,30
drawer,6,5,speed,7.929138104120891,0.1375353645760092,30
drawer,6,6,speed,7.803133900960287,0.14736454112767627,30
drawer,6,7,speed,7.61202138264974,0.09935033642739059,30
drawer,6,8,speed,7.672046899795532,0.1547531264237254,30
drawer,6,-8,curvature,1.562461511869256,0.0,1
drawer,6,-7,curvature,1.6393791885145497,0.0,1
drawer,6,-6,curvature,1.4949068563993655,0.0,1
drawer,6,-5,curvature,1.7824211149254496,0.0,1
drawer,6,-4,curvature,1.6764063301020666,0.0,1
drawer,6,-3,curvature,1.7056463490004532,0.0,1
drawer,6,-2,curvature,1.5735886277366526,0.0,1
drawer,6,-1,curvature,1.5951549960300682,0.0,1
drawer,6,0,curvature,1.8477486839145587,0.023354769721427894,30
drawer,6,1,curvature,1.8369309358229604,0.023627546668517938,30
drawer,6,2,curvature,1.813834967643156,0.023605013168583208,30
drawer,6,3,curvature,1.7784517187423015,0.021220672022536666,30
drawer,6,4,curvature,1.794031310065989,0.022684953647262095,30
drawer,6,5,curvature,1.830963603256882,0.018912577950302493,30
drawer,6,6,curvature,1.8177722640788903,0.019336203004087983,30
drawer,6,7,curvature,1.8584198512905863,0.019719066815631316,30
drawer,6,8,curvature,1.8300835318046689,0.01671660054509712,30
drawer,6,-8,tortuosity,4.307273291468394,0.0,1
drawer,6,-7,tortuosity,4.2916004810400965,0.0,1
drawer,6,-6,tortuosity,4.205804377683913,0.0,1
drawer,6,-5,tortuosity,4.714212048468082,0.0,1
drawer,6,-4,tortuosity,4.484427207257096,0.0,1
drawer,6,-3,tortuosity,4.375791930718846,0.0,1
drawer,6,-2,tortuosity,4.4646167536801125,0.0,1
drawer,6,-1,tortuosity,4.11765338811226,0.0,1
drawer,6,0,tortuosity,2.5251543672351597,0.05949660317006085,30
drawer,6,1,tortuosity,2.8267054701875463,0.05395159507114851,30
drawer,6,2,tortuosity,3.232155521976224,0.05483907894894406,30
drawer,6,3,tortuosity,3.5905206417990394,0.047171361918226955,30
drawer,6,4,tortuosity,4.064623851487348,0.05250978020048332,30
drawer,6,5,tortuosity,4.076559332595426,0.054260823838659426,30
drawer,6,6,tortuosity,4.090853577387516,0.04769531237591824,30
drawer,6,7,tortuosity,4.1289946275155165,0.04985143601421745,30
drawer,6,8,tortuosity,4.1861127374245095,0.046062724122158324,30
drawer,6,-8,pr,3.7394540309906006,0.0,1
drawer,6,-7,pr,3.485745668411255,0.0,1
drawer,6,-6,pr,3.428145408630371,0.0,1
drawer,6,-5,pr,3.644218683242798,0.0,1
drawer,6,-4,pr,3.9325404167175293,0.0,1
drawer,6,-3,pr,3.733768939971924,0.0,1
drawer,6,-2,pr,3.4637436866760254,0.0,1
drawer,6,-1,pr,3.16329026222229,0.0,1
drawer,6,0,pr,2.612024672826131,0.029122598084246668,30
drawer,6,1,pr,2.8006999333699545,0.035667409478183996,30
drawer,6,2,pr,2.978737711906433,0.04411028847987567,30
drawer,6,3,pr,3.124453902244568,0.04372660611362533,30
drawer,6,4,pr,3.282532636324565,0.04118429070177091,30
drawer,6,5,pr,3.3406209627787273,0.04050121983598185,30
drawer,6,6,pr,3.419766076405843,0.03932732613919957,30
drawer,6,7,pr,3.4861155271530153,0.03633941018082811,30
drawer,6,8,pr,3.506087303161621,0.034849119457382685,30
drawer,7,-8,speed,10.967209815979004,0.0,1
drawer,7,-7,speed,8.168750762939453,0.0,1
drawer,7,-6,speed,9.58157730102539,0.0,1
drawer,7,-5,speed,8.688481330871582,0.0,1
drawer,7,-4,speed,8.443297386169434,0.0,1
drawer,7,-3,speed,8.136019706726074,0.0,1
drawer,7,-2,speed,10.79106616973877,0.0,1
drawer,7,-1,speed,8.572982788085938,0.0,1
drawer,7,0,speed,8.116727670033773,0.14065582716245048,30
drawer,7,1,speed,8.122740268707275,0.10550336385054833,30
drawer,7,2,speed,8.27682606379191,0.14919524997927128,30
drawer,7,3,speed,8.125119479497274,0.10097309952190532,30
drawer,7,4,speed,8.036632124582926,0.1437102089215399,30
drawer,7,5,speed,7.885772625605266,0.1128859177060019,30
drawer,7,6,speed,7.742947053909302,0.11980927121555127,30
drawer,7,7,speed,7.5836085478464765,0.07515311426657278,30
drawer,7,8,speed,7.642385212580363,0.13895701594877502,30
drawer,7,-8,curvature,1.5154631099700935,0.0,1
drawer,7,-7,curvature,1.6171429993186812,0.0,1
drawer,7,-6,curvature,1.4811170188161809,0.0,1
drawer,7,-5,curvature,1.7750396485776372,0.0,1
drawer,7,-4,curvature,1.6379056292454093,0.0,1
drawer,7,-3,curvature,1.6844834170821872,0.0,1
drawer,7,-2,curvature,1.5708380048561215,0.0,1
drawer,7,-1,curvature,1.5594623931044982,0.0,1
drawer,7,0,curvature,1.8022815853215461,0.019180289553682003,30
drawer,7,1,curvature,1.809150148990693,0.018536571102552447,30
drawer,7,2,curvature,1.7847209586088157,0.021206874879007635,30
drawer,7,3,curvature,1.7645567627270522,0.017417024409630694,30
drawer,7,4,curvature,1.7747313584303286,0.01906554708358679,30
drawer,7,5,curvature,1.8110143298808965,0.016328804796119457,30
drawer,7,6,curvature,1.795453701310425,0.01578324400049586,30
drawer,7,7,curvature,1.8496819295711264,0.015483094966314382,30
drawer,7,8,curvature,1.8251262752937856,0.015353435237554327,30
drawer,7,-8,tortuosity,4.345153838959077,0.0,1
drawer,7,-7,tortuosity,4.280512213952954,0.0,1
drawer,7,-6,tortuosity,4.223995607834282,0.0,1
drawer,7,-5,tortuosity,4.725671633112535,0.0,1
drawer,7,-4,tortuosity,4.4626677089094215,0.0,1
drawer,7,-3,tortuosity,4.336407237145686,0.0,1
drawer,7,-2,tortuosity,4.377315094586193,0.0,1
drawer,7,-1,tortuosity,4.083431129774847,0.0,1
drawer,7,0,tortuosity,2.4966002924134414,0.05151041749509601,30
drawer,7,1,tortuosity,2.8320965713485893,0.04966131957484219,30
drawer,7,2,tortuosity,3.2255674516349098,0.043782473065667196,30
drawer,7,3,tortuosity,3.6244815620563724,0.04139173068063748,30
drawer,7,4,tortuosity,4.116793982840631,0.04283962822347275,30
drawer,7,5,tortuosity,4.16033786103225,0.04785510348605778,30
drawer,7,6,tortuosity,4.215613081012378,0.0423303315705988,30
drawer,7,7,tortuosity,4.260406762821695,0.047662452147057804,30
drawer,7,8,tortuosity,4.316853842911527,0.04220072410422853,30
drawer,7,-8,pr,3.738407611846924,0.0,1
drawer,7,-7,pr,3.500861883163452,0.0,1
drawer,7,-6,pr,3.4729690551757812,0.0,1
drawer,7,-5,pr,3.6947832107543945,0.0,1
drawer,7,-4,pr,4.0027642250061035,0.0,1
drawer,7,-3,pr,3.770127773284912,0.0,1
drawer,7,-2,pr,3.442466974258423,0.0,1
drawer,7,-1,pr,3.145378589630127,0.0,1
drawer,7,0,pr,2.6265525499979656,0.02546238658059942,30
drawer,7,1,pr,2.8394774119059245,0.03349315224387935,30
drawer,7,2,pr,3.0368406693140666,0.0408260644091252,30
drawer,7,3,pr,3.206780751546224,0.04176338362091555,30
drawer,7,4,pr,3.3915234327316286,0.04077227912639809,30
drawer,7,5,pr,3.4685602029164633,0.044940581367141144,30
drawer,7,6,pr,3.5835399627685547,0.045660040299190345,30
drawer,7,7,pr,3.6744946002960206,0.041915250688642554,30
drawer,7,8,pr,3.7157390753428143,0.03880608459118109,30
drawer,8,-8,speed,11.027857780456543,0.0,1
drawer,8,-7,speed,9.080181121826172,0.0,1
drawer,8,-6,speed,10.347376823425293,0.0,1
drawer,8,-5,speed,9.634220123291016,0.0,1
drawer,8,-4,speed,9.344942092895508,0.0,1
drawer,8,-3,speed,8.996975898742676,0.0,1
drawer,8,-2,speed,11.603059768676758,0.0,1
drawer,8,-1,speed,9.649038314819336,0.0,1
drawer,8,0,speed,8.99377482732137,0.12186131467754185,30
drawer,8,1,speed,8.985040458043416,0.0892432620398254,30
drawer,8,2,speed,9.032802486419678,0.12563259821138556,30
drawer,8,3,speed,8.99622294108073,0.0828458607424202,30
drawer,8,4,speed,8.894356314341227,0.13284547483891754,30
drawer,8,5,speed,8.727979977925619,0.09854988276288207,30
drawer,8,6,speed,8.581569449106853,0.10666593938426742,30
drawer,8,7,speed,8.444483264287312,0.06777972442359913,30
drawer,8,8,speed,8.435813045501709,0.12584986169131493,30
drawer,8,-8,curvature,1.5647097658473785,0.0,1
drawer,8,-7,curvature,1.6286788692091496,0.0,1
drawer,8,-6,curvature,1.6268240282716724,0.0,1
drawer,8,-5,curvature,1.764809209837548,0.0,1
drawer,8,-4,curvature,1.6962698111686645,0.0,1
drawer,8,-3,curvature,1.6913017227938463,0.0,1
drawer,8,-2,curvature,1.635606668351539,0.0,1
drawer,8,-1,curvature,1.592213267158203,0.0,1
drawer,8,0,curvature,1.792661373114329,0.015885904705577904,30
drawer,8,1,curvature,1.8199732581992825,0.014294347651724855,30
drawer,8,2,curvature,1.7933501149520137,0.016685150299519846,30
drawer,8,3,curvature,1.7865629447342974,0.012270805345144572,30
drawer,8,4,curvature,1.7944406976225256,0.015976235509134122,30
drawer,8,5,curvature,1.822367716209507,0.011895865763871949,30
drawer,8,6,curvature,1.8133185888345231,0.013279156523758424,30
drawer,8,7,curvature,1.8717949295129679,0.011685928466941642,30
drawer,8,8,curvature,1.8613054485214637,0.01494367765340707,30
drawer,8,-8,tortuosity,4.473216079031098,0.0,1
drawer,8,-7,tortuosity,4.239849204046828,0.0,1
drawer,8,-6,tortuosity,4.179856031447282,0.0,1
drawer,8,-5,tortuosity,4.6324839993457,0.0,1
drawer,8,-4,tortuosity,4.5179351839152435,0.0,1
drawer,8,-3,tortuosity,4.525348081276162,0.0,1
drawer,8,-2,tortuosity,4.427607081111008,0.0,1
drawer,8,-1,tortuosity,4.138508448174801,0.0,1
drawer,8,0,tortuosity,2.5098297182518077,0.04916544392182541,30
drawer,8,1,tortuosity,2.8716586065767795,0.04641494675059409,30
drawer,8,2,tortuosity,3.266972496597505,0.03845832951356805,30
drawer,8,3,tortuosity,3.6896369555756006,0.03982284191292988,30
drawer,8,4,tortuosity,4.192248611125261,0.03785966233578249,30
drawer,8,5,tortuosity,4.244464629125973,0.039854940630715825,30
drawer,8,6,tortuosity,4.28955202118326,0.03466175098891476,30
drawer,8,7,tortuosity,4.322514272165785,0.03941851894611477,30
drawer,8,8,tortuosity,4.378733275729608,0.03785682992100586,30
drawer,8,-8,pr,3.7316884994506836,0.0,1
drawer,8,-7,pr,3.4616897106170654,0.0,1
drawer,8,-6,pr,3.412696361541748,0.0,1
drawer,8,-5,pr,3.6774022579193115,0.0,1
drawer,8,-4,pr,3.991588830947876,0.0,1
drawer,8,-3,pr,3.8111469745635986,0.0,1
drawer,8,-2,pr,3.4583446979522705,0.0,1
drawer,8,-1,pr,3.1615076065063477,0.0,1
drawer,8,0,pr,2.682077733675639,0.02327242727573207,30
drawer,8,1,pr,2.927277668317159,0.03178583476676613,30
drawer,8,2,pr,3.1389260292053223,0.03679788267111909,30
drawer,8,3,pr,3.3241257508595785,0.03994608740504986,30
drawer,8,4,pr,3.5283221642176312,0.03946118972788528,30
drawer,8,5,pr,3.5875605583190917,0.04001943082688798,30
drawer,8,6,pr,3.681805396080017,0.03839267029312576,30
drawer,8,7,pr,3.7649590174357095,0.04071111870990263,30
drawer,8,8,pr,3.8263057231903077,0.04416453014827258,30
drawer,9,-8,speed,13.57629108428955,0.0,1
drawer,9,-7,speed,12.132981300354004,0.0,1
drawer,9,-6,speed,12.953787803649902,0.0,1
drawer,9,-5,speed,12.373417854309082,0.0,1
drawer,9,-4,speed,12.070489883422852,0.0,1
drawer,9,-3,speed,12.640175819396973,0.0,1
drawer,9,-2,speed,14.87226390838623,0.0,1
drawer,9,-1,speed,12.808333396911621,0.0,1
drawer,9,0,speed,13.215204175313314,0.7477080397344866,30
drawer,9,1,speed,12.956282075246175,0.5681790149155707,30
drawer,9,2,speed,13.647157923380535,0.5248171000121251,30
drawer,9,3,speed,12.698856735229493,0.42046823110940923,30
drawer,9,4,speed,11.876820691426595,0.18814184634111683,30
drawer,9,5,speed,11.612814235687257,0.16363393311507177,30
drawer,9,6,speed,11.517889817555746,0.18781936827859108,30
drawer,9,7,speed,11.127689043680826,0.17906714861112574,30
drawer,9,8,speed,11.165792020161946,0.2825997180521604,30
drawer,9,-8,curvature,1.5737034152806697,0.0,1
drawer,9,-7,curvature,1.5305281660558805,0.0,1
drawer,9,-6,curvature,1.567030404264091,0.0,1
drawer,9,-5,curvature,1.658022354858546,0.0,1
drawer,9,-4,curvature,1.5487363023690153,0.0,1
drawer,9,-3,curvature,1.5803506825154816,0.0,1
drawer,9,-2,curvature,1.5713320526067802,0.0,1
drawer,9,-1,curvature,1.5103363009954656,0.0,1
drawer,9,0,curvature,1.8265360088904596,0.03943028583766762,30
drawer,9,1,curvature,1.8688183311069453,0.03757022733229872,30
drawer,9,2,curvature,1.8470064021683414,0.04341028880435203,30
drawer,9,3,curvature,1.7735212205029853,0.02277793151987825,30
drawer,9,4,curvature,1.7744380376577071,0.020472251163965425,30
drawer,9,5,curvature,1.8000405006946605,0.016242916338981808,30
drawer,9,6,curvature,1.7782291548817344,0.02171854447358453,30
drawer,9,7,curvature,1.8529373992759817,0.017336933295619205,30
drawer,9,8,curvature,1.8684889999578722,0.026960540305842714,30
drawer,9,-8,tortuosity,3.8867247419185262,0.0,1
drawer,9,-7,tortuosity,3.816348699548933,0.0,1
drawer,9,-6,tortuosity,3.8916402202217477,0.0,1
drawer,9,-5,tortuosity,4.08062651885268,0.0,1
drawer,9,-4,tortuosity,4.132210498721901,0.0,1
drawer,9,-3,tortuosity,4.041506459974542,0.0,1
drawer,9,-2,tortuosity,3.990488737583549,0.0,1
drawer,9,-1,tortuosity,3.8263709774649683,0.0,1
drawer,9,0,tortuosity,2.555151349638554,0.09416853519790441,30
drawer,9,1,tortuosity,2.865231161329079,0.08041740293141307,30
drawer,9,2,tortuosity,3.242944063186138,0.08977961302306332,30
drawer,9,3,tortuosity,3.5927464330551477,0.07983382502608292,30
drawer,9,4,tortuosity,4.078916325507635,0.09627127845787496,30
drawer,9,5,tortuosity,4.086863253467433,0.0679384809849913,30
drawer,9,6,tortuosity,4.1234424012127855,0.06681365032674458,30
drawer,9,7,tortuosity,4.061771263304022,0.06518543218147213,30
drawer,9,8,tortuosity,4.166549315537846,0.07126835054094446,30
drawer,9,-8,pr,3.201695203781128,0.0,1
drawer,9,-7,pr,3.0482633113861084,0.0,1
drawer,9,-6,pr,3.090367317199707,0.0,1
drawer,9,-5,pr,3.2988877296447754,0.0,1
drawer,9,-4,pr,3.441751003265381,0.0,1
drawer,9,-3,pr,3.3212175369262695,0.0,1
drawer,9,-2,pr,3.0281472206115723,0.0,1
drawer,9,-1,pr,2.850677967071533,0.0,1
drawer,9,0,pr,2.475515917936961,0.04527414012898038,30
drawer,9,1,pr,2.711473806699117,0.0464993908250242,30
drawer,9,2,pr,2.9056384245554607,0.04763817056510216,30
drawer,9,3,pr,3.0722925821940104,0.050969598996967264,30
drawer,9,4,pr,3.2524251063664753,0.0532982875280292,30
drawer,9,5,pr,3.3072014808654786,0.051119046368938936,30
drawer,9,6,pr,3.394243065516154,0.04965737395331937,30
drawer,9,7,pr,3.3874738613764444,0.05115858653182027,30
drawer,9,8,pr,3.4008154392242433,0.05419528947241407,30
drawer,10,-8,speed,11.883949279785156,0.0,1
drawer,10,-7,speed,10.921439170837402,0.0,1
drawer,10,-6,speed,12.224772453308105,0.0,1
drawer,10,-5,speed,11.490909576416016,0.0,1
drawer,10,-4,speed,11.360318183898926,0.0,1
drawer,10,-3,speed,11.274201393127441,0.0,1
drawer,10,-2,speed,13.569954872131348,0.0,1
drawer,10,-1,speed,11.671032905578613,0.0,1
drawer,10,0,speed,12.179811636606852,0.5379778139095746,30
drawer,10,1,speed,12.013482507069906,0.4062984676423648,30
drawer,10,2,speed,12.48099889755249,0.37378434893472967,30
