task,layer,slot,target,r2_mean,r2_std
push,10,7,ee_velocity,0.9022152423858643,0.034382860202347744
push,10,7,ee_acceleration,-0.15737440311786485,0.18588107607247945
push,10,7,contact_flag,0.33277876377105714,0.24624114511609171
push,10,7,contact_force_log1p_mag,-0.0424880862236023,0.5680682677084621
push,11,0,ee_position,0.8873982667922974,0.1328770023532412
push,11,0,ee_velocity,0.7990148663520813,0.05479593058670934
push,11,0,ee_acceleration,-0.5506930589675904,0.26400056052683246
push,11,0,contact_flag,0.41088147163391114,0.132709769008273
push,11,0,contact_force_log1p_mag,0.19038604497909545,0.25235296976836447
push,11,1,ee_position,0.8914168953895569,0.1171237546709121
push,11,1,ee_velocity,0.7848453283309936,0.05436468948520217
push,11,1,ee_acceleration,-0.5566456019878387,0.16242248610679796
push,11,1,contact_flag,0.4239618480205536,0.11400508549585965
push,11,1,contact_force_log1p_mag,0.14178563356399537,0.3373214518494094
push,11,2,ee_position,0.8949941992759705,0.11154433418752432
push,11,2,ee_velocity,0.7976959943771362,0.06406798080079179
push,11,2,ee_acceleration,-0.6023885667324066,0.289357539449445
push,11,2,contact_flag,0.4790311574935913,0.11962207873399998
push,11,2,contact_force_log1p_mag,0.13548264503479004,0.3718305052564412
push,11,3,ee_position,0.8763277530670166,0.15490043792362057
push,11,3,ee_velocity,0.8177520871162415,0.05106452504954466
push,11,3,ee_acceleration,-0.4486499488353729,0.13158524666597585
push,11,3,contact_flag,0.46420615911483765,0.121791134251502
push,11,3,contact_force_log1p_mag,0.16693496704101562,0.3088587749607282
push,11,4,ee_position,0.8854825854301452,0.12680864388667476
push,11,4,ee_velocity,0.8300439953804016,0.06368596226779266
push,11,4,ee_acceleration,-0.47667796313762667,0.24711948841173925
push,11,4,contact_flag,0.4955712080001831,0.14383643641640706
push,11,4,contact_force_log1p_mag,0.19149836301803588,0.3713125521651136
push,11,5,ee_position,0.8824388742446899,0.13399989277449412
push,11,5,ee_velocity,0.8513383507728577,0.057255802471748454
push,11,5,ee_acceleration,-0.39929083585739134,0.2565549987912381
push,11,5,contact_flag,0.4715586185455322,0.2294883372419826
push,11,5,contact_force_log1p_mag,0.08457115888595582,0.5664370404929394
push,11,6,ee_position,0.8745902895927429,0.14769138975705118
push,11,6,ee_velocity,0.8641221404075623,0.0481432427516921
push,11,6,ee_acceleration,-0.2962213156744838,0.2163607621914379
push,11,6,contact_flag,0.4343772232532501,0.24015312176492928
push,11,6,contact_force_log1p_mag,0.14105912446975707,0.4969757466577894
push,11,7,ee_position,0.8519741833209992,0.18382758370616206
push,11,7,ee_velocity,0.8983602285385132,0.03801504133068369
push,11,7,ee_acceleration,-0.12897834070026876,0.13807932238526346
push,11,7,contact_flag,0.44403867721557616,0.20415396877271624
push,11,7,contact_force_log1p_mag,0.27077637910842894,0.32942069599231905
push,12,0,ee_position,0.874782657623291,0.14486302347184413
push,12,0,ee_velocity,0.7939872145652771,0.06909029884072436
push,12,0,ee_acceleration,-0.5487687051296234,0.1884569742894908
push,12,0,contact_flag,0.5174384117126465,0.14443212009169543
push,12,0,contact_force_log1p_mag,0.21034562587738037,0.31288211721623976
push,12,1,ee_position,0.8632969737052918,0.14814416554288637
push,12,1,ee_velocity,0.7661936521530152,0.055956782043833427
push,12,1,ee_acceleration,-0.7630912840366364,0.1982372331719077
push,12,1,contact_flag,0.5368133187294006,0.09403551507125353
push,12,1,contact_force_log1p_mag,0.1555776596069336,0.38802300024706016
push,12,2,ee_position,0.8761864542961121,0.1385134615875306
push,12,2,ee_velocity,0.7786069631576538,0.0652200383901824
push,12,2,ee_acceleration,-0.5137024492025375,0.23701491431556426
push,12,2,contact_flag,0.5078616321086884,0.14216022380388618
push,12,2,contact_force_log1p_mag,0.20082069635391236,0.2960734392468152
push,12,3,ee_position,0.8797340869903565,0.1319324695288131
push,12,3,ee_velocity,0.7891503691673278,0.0626047536899815
push,12,3,ee_acceleration,-0.6236985921859741,0.34617326775824914
push,12,3,contact_flag,0.4561274588108063,0.157540051876742
push,12,3,contact_force_log1p_mag,0.12175296545028687,0.39244658466717625
push,12,4,ee_position,0.8774693250656128,0.13240450752888244
push,12,4,ee_velocity,0.7934446692466736,0.05225727594793799
push,12,4,ee_acceleration,-0.44871791899204255,0.14781343210143574
push,12,4,contact_flag,0.5035127222537994,0.14442345994471575
push,12,4,contact_force_log1p_mag,0.17133769989013672,0.393232962222178
push,12,5,ee_position,0.8670750737190247,0.1487889253081364
push,12,5,ee_velocity,0.8095682024955749,0.06276816239000636
push,12,5,ee_acceleration,-0.5108057737350464,0.28182334800590425
push,12,5,contact_flag,0.5155571579933167,0.11013650271995526
push,12,5,contact_force_log1p_mag,0.2123880386352539,0.3946451280289183
push,12,6,ee_position,0.8655547142028809,0.15170295073281212
push,12,6,ee_velocity,0.8657812714576721,0.03478554802133087
push,12,6,ee_acceleration,-0.3978755593299866,0.16300085671945555
push,12,6,contact_flag,0.5424216270446778,0.136198966474673
push,12,6,contact_force_log1p_mag,0.18183364868164062,0.46116510721914333
push,12,7,ee_position,0.8539427876472473,0.1650144111301265
push,12,7,ee_velocity,0.9002587914466857,0.03893636585024501
push,12,7,ee_acceleration,-0.07003551442176104,0.23359030108232365
push,12,7,contact_flag,0.5492328047752381,0.1553535587670426
push,12,7,contact_force_log1p_mag,0.18940795660018922,0.4107777580548772
push,13,0,ee_position,0.8920114278793335,0.12879758418466314
push,13,0,ee_velocity,0.8014997720718384,0.06322676897817221
push,13,0,ee_acceleration,-0.4527048885822296,0.17979833661222175
push,13,0,contact_flag,0.5574828267097474,0.13923278733307334
push,13,0,contact_force_log1p_mag,0.30905876159667967,0.30054199312456376
push,13,1,ee_position,0.8836072206497192,0.13936383891269105
push,13,1,ee_velocity,0.8011328458786011,0.041694056726942465
push,13,1,ee_acceleration,-0.6129355490207672,0.20874772663180516
push,13,1,contact_flag,0.4832251012325287,0.0965744286372039
push,13,1,contact_force_log1p_mag,0.2124091625213623,0.29993833295652084
push,13,2,ee_position,0.8785847067832947,0.1471056911589065
push,13,2,ee_velocity,0.8107271671295166,0.056219844613243086
push,13,2,ee_acceleration,-0.5173434883356094,0.24525380234180025
push,13,2,contact_flag,0.4922762095928192,0.10201651668756359
push,13,2,contact_force_log1p_mag,0.18039909601211548,0.3528319295495175
push,13,3,ee_position,0.8874212145805359,0.1371757388003206
push,13,3,ee_velocity,0.8081405639648438,0.061236940322179315
push,13,3,ee_acceleration,-0.4252326458692551,0.17383069353407843
push,13,3,contact_flag,0.546704626083374,0.11968441026748304
push,13,3,contact_force_log1p_mag,0.15628294944763182,0.4001141515874395
push,13,4,ee_position,0.8830273747444153,0.13101528328880735
push,13,4,ee_velocity,0.8188000917434692,0.05142820848575119
push,13,4,ee_acceleration,-0.3488792359828949,0.18455355628492573
push,13,4,contact_flag,0.5092061996459961,0.11831179565367014
push,13,4,contact_force_log1p_mag,0.149695885181427,0.40443361099002095
push,13,5,ee_position,0.8683216452598572,0.16408831236702937
push,13,5,ee_velocity,0.8517388582229615,0.0458590964428659
push,13,5,ee_acceleration,-0.39509233832359314,0.26710727768372555
push,13,5,contact_flag,0.5789171457290649,0.10448155725262755
push,13,5,contact_force_log1p_mag,0.25183929204940797,0.32217772365758646
push,13,6,ee_position,0.8998157262802124,0.1074297068393791
push,13,6,ee_velocity,0.8847477436065674,0.03351834601621702
push,13,6,ee_acceleration,-0.2267473442479968,0.1808828227139875
push,13,6,contact_flag,0.5983611226081849,0.08947816526479206
push,13,6,contact_force_log1p_mag,0.24958473443984985,0.35045676592701697
push,13,7,ee_position,0.8593914985656739,0.17798882918504416
push,13,7,ee_velocity,0.9086409687995911,0.030945040823724245
push,13,7,ee_acceleration,-0.08359924405813217,0.20040504464720849
push,13,7,contact_flag,0.5868626236915588,0.15295666502992977
push,13,7,contact_force_log1p_mag,0.293830144405365,0.34408806239333056
push,14,0,ee_position,0.8937907576560974,0.13052305138847095
push,14,0,ee_velocity,0.8286391496658325,0.05617201926618606
push,14,0,ee_acceleration,-0.37934650480747223,0.12984333320939284
push,14,0,contact_flag,0.5559010744094849,0.17095950517461067
push,14,0,contact_force_log1p_mag,0.3625972032546997,0.3011402898900617
push,14,1,ee_position,0.877694821357727,0.14880155872451833
push,14,1,ee_velocity,0.827148950099945,0.03482238387317493
push,14,1,ee_acceleration,-0.4909644603729248,0.2213981733813287
push,14,1,contact_flag,0.4747810363769531,0.1732506844975711
push,14,1,contact_force_log1p_mag,0.2806671500205994,0.3446269988616455
push,14,2,ee_position,0.88338782787323,0.14340658472745094
push,14,2,ee_velocity,0.8257736802101135,0.055976009795178895
push,14,2,ee_acceleration,-0.43971181511878965,0.27616025862006544
push,14,2,contact_flag,0.5665254116058349,0.07231575435777372
push,14,2,contact_force_log1p_mag,0.2478216528892517,0.2644429832732405
push,14,3,ee_position,0.8827117085456848,0.15171497496557768
push,14,3,ee_velocity,0.834819781780243,0.056597870021318074
push,14,3,ee_acceleration,-0.3300174608826637,0.24411266981106122
push,14,3,contact_flag,0.5567755341529846,0.10124106742359341
push,14,3,contact_force_log1p_mag,0.2260906934738159,0.31858323314756043
push,14,4,ee_position,0.8764340162277222,0.15032960885935454
push,14,4,ee_velocity,0.8518516659736634,0.048270613794205795
push,14,4,ee_acceleration,-0.3815932959318161,0.1812466820101271
push,14,4,contact_flag,0.533228600025177,0.11750931730373684
push,14,4,contact_force_log1p_mag,0.2476998448371887,0.2937976975335348
push,14,5,ee_position,0.8871417880058289,0.14394068999743392
push,14,5,ee_velocity,0.8578663349151612,0.04763020424584197
push,14,5,ee_acceleration,-0.3263728268444538,0.2450076222537078
push,14,5,contact_flag,0.4999803066253662,0.1443628851733708
push,14,5,contact_force_log1p_mag,0.2080514669418335,0.38332347741773914
push,14,6,ee_position,0.8976504445075989,0.12498564694490037
push,14,6,ee_velocity,0.8850735783576965,0.0395573282211669
push,14,6,ee_acceleration,-0.1886762909591198,0.20774303280220302
push,14,6,contact_flag,0.5216859638690948,0.08341987314801239
push,14,6,contact_force_log1p_mag,0.20747181177139282,0.25975805941713764
push,14,7,ee_position,0.8643264293670654,0.17698966205631542
push,14,7,ee_velocity,0.9123318910598754,0.040767738642699176
push,14,7,ee_acceleration,-0.01789800450205803,0.18417591042026626
push,14,7,contact_flag,0.5499945819377899,0.16128594378909838
push,14,7,contact_force_log1p_mag,0.2814916491508484,0.306688885028622
push,15,0,ee_position,0.8951230049133301,0.13381149604645204
push,15,0,ee_velocity,0.8321877956390381,0.0670010874893801
push,15,0,ee_acceleration,-0.33126540184020997,0.1795761317213508
push,15,0,contact_flag,0.5597277998924255,0.13383613530548483
push,15,0,contact_force_log1p_mag,0.35719780921936034,0.3191024094019636
push,15,1,ee_position,0.8746772766113281,0.1547099348471336
push,15,1,ee_velocity,0.810940146446228,0.07612653348078129
push,15,1,ee_acceleration,-0.4731494516134262,0.2629240866609079
push,15,1,contact_flag,0.48545494079589846,0.16867702260382053
push,15,1,contact_force_log1p_mag,0.19253151416778563,0.37321334648388405
push,15,2,ee_position,0.8841404795646668,0.14334775255860124
push,15,2,ee_velocity,0.8455822825431824,0.049067752937163395
push,15,2,ee_acceleration,-0.32899661362171173,0.1629960487973547
push,15,2,contact_flag,0.5789168834686279,0.1263453256970782
push,15,2,contact_force_log1p_mag,0.30672082901000974,0.28653745196534147
push,15,3,ee_position,0.8957945942878723,0.1325516658828635
push,15,3,ee_velocity,0.8324276328086853,0.05154246851543733
push,15,3,ee_acceleration,-0.262145958840847,0.15826269268941495
push,15,3,contact_flag,0.57074134349823,0.08561846879381893
push,15,3,contact_force_log1p_mag,0.2957467079162598,0.2948582829951232
push,15,4,ee_position,0.8978982090950012,0.11844431731462153
push,15,4,ee_velocity,0.8415712952613831,0.05024898119543305
push,15,4,ee_acceleration,-0.2150600768625736,0.09956855607617679
push,15,4,contact_flag,0.6104773640632629,0.1258246430013705
push,15,4,contact_force_log1p_mag,0.26901768445968627,0.3113528202073261
push,15,5,ee_position,0.8875598192214966,0.14343359900852004
push,15,5,ee_velocity,0.8542552471160889,0.05127121122949426
push,15,5,ee_acceleration,-0.17330817729234696,0.1569364609335755
push,15,5,contact_flag,0.5697708010673523,0.15321601999610354
push,15,5,contact_force_log1p_mag,0.3238037943840027,0.29795186744121854
push,15,6,ee_position,0.9167160034179688,0.09908712135766953
push,15,6,ee_velocity,0.8932009339332581,0.038606867772352366
push,15,6,ee_acceleration,-0.1289883702993393,0.2273781684570519
push,15,6,contact_flag,0.5565997958183289,0.1527404574272055
push,15,6,contact_force_log1p_mag,0.3366848468780518,0.2909346707648773
push,15,7,ee_position,0.8855254769325256,0.14613629103027503
push,15,7,ee_velocity,0.9234821796417236,0.03080364925071358
push,15,7,ee_acceleration,0.06903114876768086,0.18359387824349094
push,15,7,contact_flag,0.5269406378269196,0.17641006578821056
push,15,7,contact_force_log1p_mag,0.2786545157432556,0.29482522981145043
push,16,0,ee_position,0.8939342617988586,0.13522427354736039
push,16,0,ee_velocity,0.8406546115875244,0.0634452615882069
push,16,0,ee_acceleration,-0.2689398806542158,0.19839347249897074
push,16,0,contact_flag,0.5176192849874497,0.19600017265340142
push,16,0,contact_force_log1p_mag,0.3062774300575256,0.35497767296830546
push,16,1,ee_position,0.8747932076454162,0.1597013011222729
push,16,1,ee_velocity,0.8526942253112793,0.046494745821245215
push,16,1,ee_acceleration,-0.338298936188221,0.23161025097373233
push,16,1,contact_flag,0.4869884580373764,0.1666119204347416
push,16,1,contact_force_log1p_mag,0.2587027192115784,0.35491155330063945
push,16,2,ee_position,0.9002669453620911,0.11521868439552203
push,16,2,ee_velocity,0.8764792323112488,0.03785395342956894
push,16,2,ee_acceleration,-0.2791525900363922,0.09449152966184579
push,16,2,contact_flag,0.5445518136024475,0.17081606439572677
push,16,2,contact_force_log1p_mag,0.32945038080215455,0.2955608901123865
push,16,3,ee_position,0.890802013874054,0.13239993679453557
push,16,3,ee_velocity,0.8760362148284913,0.03275224937807794
push,16,3,ee_acceleration,-0.2755183607339859,0.12389374361859248
push,16,3,contact_flag,0.54188472032547,0.15549750633369383
push,16,3,contact_force_log1p_mag,0.20120214223861693,0.44562434114780664
push,16,4,ee_position,0.9008164167404175,0.10462902297888116
push,16,4,ee_velocity,0.8732147097587586,0.038755813940401264
push,16,4,ee_acceleration,-0.16741806603968143,0.13142398864959978
push,16,4,contact_flag,0.5416050583124161,0.16623684289260293
push,16,4,contact_force_log1p_mag,0.18390356302261351,0.43072168028228774
push,16,5,ee_position,0.8948010921478271,0.12704244306244206
push,16,5,ee_velocity,0.897912347316742,0.03269929565693774
push,16,5,ee_acceleration,-0.05436401963233948,0.14136629794474848
push,16,5,contact_flag,0.5552150726318359,0.146827712885603
push,16,5,contact_force_log1p_mag,0.29827195405960083,0.35108172170180324
push,16,6,ee_position,0.9121642351150513,0.10518573823004271
push,16,6,ee_velocity,0.9025552153587342,0.03324489624179943
push,16,6,ee_acceleration,-0.03101552277803421,0.27732802344585494
push,16,6,contact_flag,0.5316165089607239,0.1679148735704194
push,16,6,contact_force_log1p_mag,0.25897735357284546,0.42388472496857404
push,16,7,ee_position,0.8927461266517639,0.1373818442322493
push,16,7,ee_velocity,0.9289691805839538,0.026485425124152584
push,16,7,ee_acceleration,0.0030640434473752976,0.24532077440136751
push,16,7,contact_flag,0.5584723711013794,0.17742888234561066
push,16,7,contact_force_log1p_mag,0.39331077337265014,0.24714797363407418
push,17,0,ee_position,0.8855143070220948,0.1564072632607774
push,17,0,ee_velocity,0.8650051832199097,0.05561350803589855
push,17,0,ee_acceleration,-0.30254359543323517,0.24074431621459957
push,17,0,contact_flag,0.5646685183048248,0.16548510261742527
push,17,0,contact_force_log1p_mag,0.3242354393005371,0.3055477100801445
push,17,1,ee_position,0.8829420924186706,0.14838038591241695
push,17,1,ee_velocity,0.8543420433998108,0.0502626107750911
push,17,1,ee_acceleration,-0.26087758839130404,0.161910990859605
push,17,1,contact_flag,0.5311516880989074,0.13056192376434342
push,17,1,contact_force_log1p_mag,0.2763776659965515,0.2736545879746791
push,17,2,ee_position,0.8995543241500854,0.11802802131327762
push,17,2,ee_velocity,0.8742481946945191,0.04806161133997948
push,17,2,ee_acceleration,-0.21750164963304996,0.16163887414133568
push,17,2,contact_flag,0.5106418907642365,0.1292417481031307
push,17,2,contact_force_log1p_mag,0.2749417185783386,0.22810708258131618
push,17,3,ee_position,0.8879491090774536,0.14107786755832316
push,17,3,ee_velocity,0.8743502736091614,0.03801302209357683
push,17,3,ee_acceleration,-0.2229716358706355,0.23308360485868537
push,17,3,contact_flag,0.5466006100177765,0.1054575365606203
push,17,3,contact_force_log1p_mag,0.33712061643600466,0.2409062206326336
push,17,4,ee_position,0.8943670272827149,0.1322640806422955
push,17,4,ee_velocity,0.8721700310707092,0.040547921739101975
push,17,4,ee_acceleration,-0.13931488767266273,0.19297893846329145
