task,layer,target,scheme,scheme_param,r2_mean,r2_std
drawer,0,ee_acceleration,single_slot,0,-0.03922603989485651,0.16750517363514897
drawer,0,ee_acceleration,single_slot,3,0.03865806609392166,0.17970839920606313
drawer,0,ee_acceleration,single_slot,7,0.144939823448658,0.2286733429520328
drawer,0,ee_acceleration,prefix,0,-0.03924071427900344,0.16748799951248042
drawer,0,ee_acceleration,prefix,3,-0.012977597117424012,0.24857327649097088
drawer,0,ee_acceleration,prefix,7,0.10821717828512192,0.31201390030526654
drawer,0,ee_acceleration,reverse,-1,0.10878409445285797,0.31195796594589076
drawer,0,ee_acceleration,random_global_perm,-1,0.10882587432861328,0.31199613342301485
drawer,0,ee_acceleration,random_per_sample,-2,-0.8704994142055511,0.4945459629345683
drawer,0,obj_acceleration,baseline_full,-1,-0.2046150177717209,0.08979088016052998
drawer,0,obj_acceleration,mean_over_slots,-1,-0.061669778823852536,0.10931032554969311
drawer,0,obj_acceleration,single_slot,0,0.030370891094207764,0.049010463806679824
drawer,0,obj_acceleration,single_slot,3,0.04527138471603394,0.04937626532757117
drawer,0,obj_acceleration,single_slot,7,0.08144237995147705,0.09480766687032198
drawer,0,obj_acceleration,prefix,0,0.030460596084594727,0.04892105311168189
drawer,0,obj_acceleration,prefix,3,-0.09810118675231934,0.08628617626887068
drawer,0,obj_acceleration,prefix,7,-0.2046150177717209,0.08979088016052998
drawer,0,obj_acceleration,reverse,-1,-0.204758882522583,0.09143442944473579
drawer,0,obj_acceleration,random_global_perm,-1,-0.20471356064081192,0.090187620896285
drawer,0,obj_acceleration,random_per_sample,-2,-0.7670362234115601,0.13406630137041456
drawer,0,contact_flag,baseline_full,-1,0.39825899600982667,0.0857114363460457
drawer,0,contact_flag,mean_over_slots,-1,0.15117281675338745,0.10116352106602748
drawer,0,contact_flag,single_slot,0,0.34084339141845704,0.029868059687654786
drawer,0,contact_flag,single_slot,3,0.35706565380096433,0.07119604727287542
drawer,0,contact_flag,single_slot,7,0.47039870619773866,0.07198662620588746
drawer,0,contact_flag,prefix,0,0.34086347222328184,0.029753304060063775
drawer,0,contact_flag,prefix,3,0.35179365873336793,0.032570427689848774
drawer,0,contact_flag,prefix,7,0.39825899600982667,0.0857114363460457
drawer,0,contact_flag,reverse,-1,0.398593133687973,0.0855514164171838
drawer,0,contact_flag,random_global_perm,-1,0.3985240876674652,0.0863634115383951
drawer,0,contact_flag,random_per_sample,-2,-0.17391664981842042,0.08481338061773797
drawer,0,contact_force_log1p_mag,baseline_full,-1,0.36870700120925903,0.18325585573897463
drawer,0,contact_force_log1p_mag,mean_over_slots,-1,-0.06070971488952637,0.11788222089390679
drawer,0,contact_force_log1p_mag,single_slot,0,0.2611937880516052,0.042084740074941306
drawer,0,contact_force_log1p_mag,single_slot,3,0.2509129881858826,0.10388685132866685
drawer,0,contact_force_log1p_mag,single_slot,7,0.4020854473114014,0.09809762568683081
drawer,0,contact_force_log1p_mag,prefix,0,0.2611552715301514,0.041853869117192695
drawer,0,contact_force_log1p_mag,prefix,3,0.25737141370773314,0.05111700801966208
drawer,0,contact_force_log1p_mag,prefix,7,0.36870700120925903,0.18325585573897463
drawer,0,contact_force_log1p_mag,reverse,-1,0.3690011501312256,0.18264842194675573
drawer,0,contact_force_log1p_mag,random_global_perm,-1,0.36849149465560915,0.18421843728537513
drawer,0,contact_force_log1p_mag,random_per_sample,-2,-0.4835360050201416,0.05905935374204886
drawer,2,ee_acceleration,baseline_full,-1,-0.047912421822547915,0.4631643668198608
drawer,2,ee_acceleration,mean_over_slots,-1,-0.6587038204073906,0.643779640795121
drawer,2,ee_acceleration,single_slot,0,-0.13874246454797684,0.31849111874666186
drawer,2,ee_acceleration,single_slot,3,0.03586670458316803,0.3085805914478636
drawer,2,ee_acceleration,single_slot,7,0.21448443531990052,0.3274241517416295
drawer,2,ee_acceleration,prefix,0,-0.13875593831762673,0.317294566146317
drawer,2,ee_acceleration,prefix,3,-0.2126659333705902,0.45495432067627545
drawer,2,ee_acceleration,prefix,7,-0.047912421822547915,0.4631643668198608
drawer,2,ee_acceleration,reverse,-1,-0.05484718084335327,0.4574998098074339
drawer,2,ee_acceleration,random_global_perm,-1,-0.06566508412361145,0.4655219243018899
drawer,2,ee_acceleration,random_per_sample,-2,-2.600474405288696,1.7430537777615664
drawer,2,obj_acceleration,baseline_full,-1,-0.3816386699676514,0.11946688546061106
drawer,2,obj_acceleration,mean_over_slots,-1,-0.33870715498924253,0.1770451192369058
drawer,2,obj_acceleration,single_slot,0,-0.09211667776107788,0.22639205755216882
drawer,2,obj_acceleration,single_slot,3,0.0804591417312622,0.060969274260381984
drawer,2,obj_acceleration,single_slot,7,0.16995663493871688,0.06501596147960333
drawer,2,obj_acceleration,prefix,0,-0.0963969960808754,0.22884687670738194
drawer,2,obj_acceleration,prefix,3,-0.16566567420959472,0.04352592616413114
drawer,2,obj_acceleration,prefix,7,-0.3816386699676514,0.11946688546061106
drawer,2,obj_acceleration,reverse,-1,-0.39960837960243223,0.11124544899979072
drawer,2,obj_acceleration,random_global_perm,-1,-0.360731965303421,0.09704897367957219
drawer,2,obj_acceleration,random_per_sample,-2,-1.4167982578277587,0.1833036530972341
drawer,2,contact_flag,baseline_full,-1,0.41133450865745547,0.071475048123273
drawer,2,contact_flag,mean_over_slots,-1,0.09812463521957397,0.1975583881376206
drawer,2,contact_flag,single_slot,0,0.45755130648612974,0.06435036256810368
drawer,2,contact_flag,single_slot,3,0.47329810857772825,0.14285742913192534
drawer,2,contact_flag,single_slot,7,0.6503236293792725,0.050991509220055464
drawer,2,contact_flag,prefix,0,0.4564649760723114,0.0645752035732779
drawer,2,contact_flag,prefix,3,0.37477619051933286,0.0854663426156422
drawer,2,contact_flag,prefix,7,0.41133450865745547,0.071475048123273
drawer,2,contact_flag,reverse,-1,0.42008084058761597,0.06965108056579983
drawer,2,contact_flag,random_global_perm,-1,0.4078856348991394,0.06850587943052545
drawer,2,contact_flag,random_per_sample,-2,-0.41503586769104006,0.23994177040425363
drawer,2,contact_force_log1p_mag,baseline_full,-1,0.5908507943153382,0.03450707523625439
drawer,2,contact_force_log1p_mag,mean_over_slots,-1,-0.11357396841049194,0.2520654416775335
drawer,2,contact_force_log1p_mag,single_slot,0,0.4058239221572876,0.07868568624994027
drawer,2,contact_force_log1p_mag,single_slot,3,0.4320360660552979,0.15170210024970038
drawer,2,contact_force_log1p_mag,single_slot,7,0.6938217282295227,0.061057688801418014
drawer,2,contact_force_log1p_mag,prefix,0,0.4045921444892883,0.07962955464789018
drawer,2,contact_force_log1p_mag,prefix,3,0.3743767023086548,0.07629788340937521
drawer,2,contact_force_log1p_mag,prefix,7,0.5908507943153382,0.03450707523625439
drawer,2,contact_force_log1p_mag,reverse,-1,0.5910703539848328,0.04244783800832999
drawer,2,contact_force_log1p_mag,random_global_perm,-1,0.5833863139152526,0.040081169918376146
drawer,2,contact_force_log1p_mag,random_per_sample,-2,-0.7412574291229248,0.3437469723897053
drawer,5,ee_acceleration,baseline_full,-1,-0.23820114880800247,0.48091150213987294
drawer,5,ee_acceleration,mean_over_slots,-1,-0.8556717932224274,0.9280344885219187
drawer,5,ee_acceleration,single_slot,0,-0.13677218109369277,0.3608326373723286
drawer,5,ee_acceleration,single_slot,3,0.02706661820411682,0.31867499190244136
drawer,5,ee_acceleration,single_slot,7,0.2675480663776398,0.25893256328809455
drawer,5,ee_acceleration,prefix,0,-0.13673130199313163,0.36085801339577706
drawer,5,ee_acceleration,prefix,3,-0.686806982755661,0.7444252427435266
drawer,5,ee_acceleration,prefix,7,-0.23820114880800247,0.48091150213987294
drawer,5,ee_acceleration,reverse,-1,-0.24310316815972327,0.4958759143185264
drawer,5,ee_acceleration,random_global_perm,-1,-0.24318822249770164,0.49795198349613645
drawer,5,ee_acceleration,random_per_sample,-2,-1.4760300993919373,1.1246027728088648
drawer,5,obj_acceleration,baseline_full,-1,-0.5680223226547241,0.19095384893888753
drawer,5,obj_acceleration,mean_over_slots,-1,-0.4563035130500793,0.23281916245480644
drawer,5,obj_acceleration,single_slot,0,-0.037261581420898436,0.08062785815099457
drawer,5,obj_acceleration,single_slot,3,0.08949041366577148,0.10166825028002524
drawer,5,obj_acceleration,single_slot,7,0.16364067494869233,0.08771922954123267
drawer,5,obj_acceleration,prefix,0,-0.03759448528289795,0.08039635403169959
drawer,5,obj_acceleration,prefix,3,-0.600618577003479,0.11261027830446181
drawer,5,obj_acceleration,prefix,7,-0.5680223226547241,0.19095384893888753
drawer,5,obj_acceleration,reverse,-1,-0.5631900548934936,0.16793661994995968
drawer,5,obj_acceleration,random_global_perm,-1,-0.5547218441963195,0.18707556174862364
drawer,5,obj_acceleration,random_per_sample,-2,-0.9844542622566224,0.21777745125904743
drawer,5,contact_flag,baseline_full,-1,0.33502129912376405,0.042847251870042534
drawer,5,contact_flag,mean_over_slots,-1,0.27947012186050413,0.1873130182853877
drawer,5,contact_flag,single_slot,0,0.5407311081886291,0.041092370547469156
drawer,5,contact_flag,single_slot,3,0.540132737159729,0.029329943104741647
drawer,5,contact_flag,single_slot,7,0.6681030988693237,0.04165656949245061
drawer,5,contact_flag,prefix,0,0.541215467453003,0.040909201142079174
drawer,5,contact_flag,prefix,3,0.4016448140144348,0.06883547908124565
drawer,5,contact_flag,prefix,7,0.33502129912376405,0.042847251870042534
drawer,5,contact_flag,reverse,-1,0.33838454484939573,0.044945862334851
drawer,5,contact_flag,random_global_perm,-1,0.33605762124061583,0.03893446620343278
drawer,5,contact_flag,random_per_sample,-2,0.07247824668884277,0.08434345824058707
drawer,5,contact_force_log1p_mag,baseline_full,-1,0.5253147006034851,0.06411107776549267
drawer,5,contact_force_log1p_mag,mean_over_slots,-1,0.25298688411712644,0.17280428744505538
drawer,5,contact_force_log1p_mag,single_slot,0,0.5017239332199097,0.030529445793455623
drawer,5,contact_force_log1p_mag,single_slot,3,0.5417186141014099,0.03340851030422804
drawer,5,contact_force_log1p_mag,single_slot,7,0.7223300933837891,0.06398477626235995
drawer,5,contact_force_log1p_mag,prefix,0,0.5021559000015259,0.03050131487922004
drawer,5,contact_force_log1p_mag,prefix,3,0.44045021533966067,0.052490196256340334
drawer,5,contact_force_log1p_mag,prefix,7,0.5253147006034851,0.06411107776549267
drawer,5,contact_force_log1p_mag,reverse,-1,0.5267030358314514,0.06674300074605043
drawer,5,contact_force_log1p_mag,random_global_perm,-1,0.527066421508789,0.059401648204556776
drawer,5,contact_force_log1p_mag,random_per_sample,-2,0.08743302822113037,0.09914882924884479
drawer,8,ee_acceleration,baseline_full,-1,-0.9850115502253175,0.8654702382295327
drawer,8,ee_acceleration,mean_over_slots,-1,-0.36365792006254194,0.5108220967398639
drawer,8,ee_acceleration,single_slot,0,-0.08081911355257035,0.3594792993024517
drawer,8,ee_acceleration,single_slot,3,0.10850058495998383,0.26550122458588005
drawer,8,ee_acceleration,single_slot,7,0.2995469689369202,0.2688817256873686
drawer,8,ee_acceleration,prefix,0,-0.08064685612916947,0.35929167107476057
drawer,8,ee_acceleration,prefix,3,-1.0371943654492497,0.9226053337391962
drawer,8,ee_acceleration,prefix,7,-0.9850115502253175,0.8654702382295327
drawer,8,ee_acceleration,reverse,-1,-0.9761195816099644,0.8516641745931041
drawer,8,ee_acceleration,random_global_perm,-1,-0.9812206786125899,0.8586348962077023
drawer,8,ee_acceleration,random_per_sample,-2,-2.1828778862953184,1.4004580447192803
drawer,8,obj_acceleration,baseline_full,-1,-1.2224416732788086,0.20782117243142503
drawer,8,obj_acceleration,mean_over_slots,-1,-0.12248234823346138,0.03947230631533797
drawer,8,obj_acceleration,single_slot,0,-0.04840861558914185,0.1051318849266239
drawer,8,obj_acceleration,single_slot,3,0.0934991717338562,0.06494619544578134
drawer,8,obj_acceleration,single_slot,7,0.23809281587600709,0.035440644936927
drawer,8,obj_acceleration,prefix,0,-0.04835484018549323,0.10504071610114961
drawer,8,obj_acceleration,prefix,3,-0.8100034356117248,0.10912968791221415
drawer,8,obj_acceleration,prefix,7,-1.2224416732788086,0.20782117243142503
drawer,8,obj_acceleration,reverse,-1,-1.2518090724945068,0.21305353897973092
drawer,8,obj_acceleration,random_global_perm,-1,-1.2394941568374633,0.23741075166796788
drawer,8,obj_acceleration,random_per_sample,-2,-1.5067936897277832,0.20024608157290086
drawer,8,contact_flag,baseline_full,-1,0.050548660755157473,0.09926149719634146
drawer,8,contact_flag,mean_over_slots,-1,0.47845630049705506,0.07390827372211065
drawer,8,contact_flag,single_slot,0,0.5480019569396972,0.02570789217384388
drawer,8,contact_flag,single_slot,3,0.5544425487518311,0.021287943401203917
drawer,8,contact_flag,single_slot,7,0.6755329132080078,0.02241019509871616
drawer,8,contact_flag,prefix,0,0.5477679252624512,0.02571792523289475
drawer,8,contact_flag,prefix,3,0.2632034182548523,0.05838120122354603
drawer,8,contact_flag,prefix,7,0.050548660755157473,0.09926149719634146
drawer,8,contact_flag,reverse,-1,0.06062501668930054,0.09435917561973726
drawer,8,contact_flag,random_global_perm,-1,0.05397055000066757,0.10782891693957831
drawer,8,contact_flag,random_per_sample,-2,-0.06675634384155274,0.19690363827593166
drawer,8,contact_force_log1p_mag,baseline_full,-1,0.3483170986175537,0.0714603829631316
drawer,8,contact_force_log1p_mag,mean_over_slots,-1,0.4712612986564636,0.08039628059102373
drawer,8,contact_force_log1p_mag,single_slot,0,0.5346433281898498,0.0627960379206863
drawer,8,contact_force_log1p_mag,single_slot,3,0.584204638004303,0.030134002825029392
drawer,8,contact_force_log1p_mag,single_slot,7,0.7417655348777771,0.04598531104126274
drawer,8,contact_force_log1p_mag,prefix,0,0.5343557596206665,0.06284626991207244
drawer,8,contact_force_log1p_mag,prefix,3,0.3557607293128967,0.04185598515746216
drawer,8,contact_force_log1p_mag,prefix,7,0.3483170986175537,0.0714603829631316
drawer,8,contact_force_log1p_mag,reverse,-1,0.3531057357788086,0.06783879003495316
drawer,8,contact_force_log1p_mag,random_global_perm,-1,0.34836453199386597,0.07606098820304288
drawer,8,contact_force_log1p_mag,random_per_sample,-2,-0.022408699989318846,0.17346203082920197
drawer,11,ee_acceleration,baseline_full,-1,-1.4593973368406297,1.1263150874867751
drawer,11,ee_acceleration,mean_over_slots,-1,-0.24171060398221017,0.4582343480194364
drawer,11,ee_acceleration,single_slot,0,-0.11732329661026597,0.32755875512523813
drawer,11,ee_acceleration,single_slot,3,0.05489510595798493,0.2763761230437053
drawer,11,ee_acceleration,single_slot,7,0.36409221589565277,0.21830952739147988
drawer,11,ee_acceleration,prefix,0,-0.11729336162097752,0.3275772728606897
drawer,11,ee_acceleration,prefix,3,-0.9626046642661095,0.7735580454556023
drawer,11,ee_acceleration,prefix,7,-1.4593973368406297,1.1263150874867751
drawer,11,ee_acceleration,reverse,-1,-1.4595918536186219,1.1311053804617492
drawer,11,ee_acceleration,random_global_perm,-1,-1.4551819145679474,1.1243020766394343
drawer,11,ee_acceleration,random_per_sample,-2,-2.5716076731681823,1.4459119394319502
drawer,11,obj_acceleration,baseline_full,-1,-1.6517197132110595,0.28248666536058475
drawer,11,obj_acceleration,mean_over_slots,-1,-0.23056067824363707,0.2637120092599546
drawer,11,obj_acceleration,single_slot,0,-0.0004975438117980957,0.07052087071921959
drawer,11,obj_acceleration,single_slot,3,0.11133034229278564,0.021355508689142554
drawer,11,obj_acceleration,single_slot,7,0.27468525171279906,0.043444032685249115
drawer,11,obj_acceleration,prefix,0,-0.0004261970520019531,0.0705936019212878
drawer,11,obj_acceleration,prefix,3,-0.8441556453704834,0.1843435881034007
drawer,11,obj_acceleration,prefix,7,-1.6517197132110595,0.28248666536058475
drawer,11,obj_acceleration,reverse,-1,-1.6795473098754883,0.3077910496018118
drawer,11,obj_acceleration,random_global_perm,-1,-1.645670509338379,0.2771687994853129
drawer,11,obj_acceleration,random_per_sample,-2,-2.2703798532485964,0.29600736977555625
drawer,11,contact_flag,baseline_full,-1,-0.09014837704598903,0.2106761367648658
drawer,11,contact_flag,mean_over_slots,-1,0.521345180273056,0.03507609558385272
drawer,11,contact_flag,single_slot,0,0.5042577147483825,0.06442675580228897
drawer,11,contact_flag,single_slot,3,0.56858811378479,0.02330082685600094
drawer,11,contact_flag,single_slot,7,0.6544328331947327,0.06910026814920256
drawer,11,contact_flag,prefix,0,0.5043033003807068,0.06440626340417227
drawer,11,contact_flag,prefix,3,0.3032419204711914,0.19109956511597884
drawer,11,contact_flag,prefix,7,-0.09014837704598903,0.2106761367648658
drawer,11,contact_flag,reverse,-1,-0.08679193556308747,0.21337426093335388
drawer,11,contact_flag,random_global_perm,-1,-0.09219508171081543,0.22166917004358241
drawer,11,contact_flag,random_per_sample,-2,-0.2321931838989258,0.21321016172265295
drawer,11,contact_force_log1p_mag,baseline_full,-1,0.22569364309310913,0.10861564788875411
drawer,11,contact_force_log1p_mag,mean_over_slots,-1,0.5060184121131897,0.07703729406772242
drawer,11,contact_force_log1p_mag,single_slot,0,0.4912001609802246,0.07660732973301768
drawer,11,contact_force_log1p_mag,single_slot,3,0.5709841966629028,0.030633130634634964
drawer,11,contact_force_log1p_mag,single_slot,7,0.745069706439972,0.044571402194841105
drawer,11,contact_force_log1p_mag,prefix,0,0.49126185178756715,0.07658586219884778
drawer,11,contact_force_log1p_mag,prefix,3,0.3632992386817932,0.13690859030167346
drawer,11,contact_force_log1p_mag,prefix,7,0.22569364309310913,0.10861564788875411
drawer,11,contact_force_log1p_mag,reverse,-1,0.2296239733695984,0.10912030711046175
drawer,11,contact_force_log1p_mag,random_global_perm,-1,0.224605929851532,0.11132380936893499
drawer,11,contact_force_log1p_mag,random_per_sample,-2,-0.21670206785202026,0.19922161411564185
drawer,13,ee_acceleration,baseline_full,-1,-1.248772519826889,1.0756758760769976
drawer,13,ee_acceleration,mean_over_slots,-1,-0.1029550701379776,0.36922380708636016
drawer,13,ee_acceleration,single_slot,0,-0.1121956005692482,0.3681780824705408
drawer,13,ee_acceleration,single_slot,3,0.09817699640989304,0.25600497918507803
drawer,13,ee_acceleration,single_slot,7,0.37750373035669327,0.22990402699791454
drawer,13,ee_acceleration,prefix,0,-0.11216752827167512,0.36812698304704344
drawer,13,ee_acceleration,prefix,3,-0.8255081560462714,0.7713584545571093
drawer,13,ee_acceleration,prefix,7,-1.248772519826889,1.0756758760769976
drawer,13,ee_acceleration,reverse,-1,-1.2418531447649002,1.0783508695886352
drawer,13,ee_acceleration,random_global_perm,-1,-1.2455535262823105,1.0737188496318857
drawer,13,ee_acceleration,random_per_sample,-2,-2.3301981568336485,1.3574466495258728
drawer,13,obj_acceleration,baseline_full,-1,-1.4328026533126832,0.30038986376788257
drawer,13,obj_acceleration,mean_over_slots,-1,0.047022021189332006,0.03098645283542401
drawer,13,obj_acceleration,single_slot,0,0.01852147579193115,0.03576671467078034
drawer,13,obj_acceleration,single_slot,3,0.16937894076108934,0.03888571728371929
drawer,13,obj_acceleration,single_slot,7,0.3103527307510376,0.016661290585066626
drawer,13,obj_acceleration,prefix,0,0.018499577045440675,0.035734440575106566
drawer,13,obj_acceleration,prefix,3,-0.7982406139373779,0.1828685441651888
drawer,13,obj_acceleration,prefix,7,-1.4328026533126832,0.30038986376788257
drawer,13,obj_acceleration,reverse,-1,-1.434602403640747,0.2895446709785787
drawer,13,obj_acceleration,random_global_perm,-1,-1.4296982765197754,0.28266042253124035
drawer,13,obj_acceleration,random_per_sample,-2,-1.7049658298492432,0.22359507053191488
drawer,13,contact_flag,baseline_full,-1,-0.03467040061950684,0.16392420927246018
drawer,13,contact_flag,mean_over_slots,-1,0.583696985244751,0.05516140798029253
drawer,13,contact_flag,single_slot,0,0.5072584569454193,0.03684965900065204
drawer,13,contact_flag,single_slot,3,0.5933200240135192,0.027698997348481583
drawer,13,contact_flag,single_slot,7,0.6560735106468201,0.058827136675853306
drawer,13,contact_flag,prefix,0,0.5072781324386597,0.03688197305613784
drawer,13,contact_flag,prefix,3,0.29789596796035767,0.09255589559565225
drawer,13,contact_flag,prefix,7,-0.03467040061950684,0.16392420927246018
drawer,13,contact_flag,reverse,-1,-0.03263843357563019,0.16188581586244466
drawer,13,contact_flag,random_global_perm,-1,-0.030593609809875487,0.16089072599408843
drawer,13,contact_flag,random_per_sample,-2,-0.19345226585865022,0.19908380440687923
drawer,13,contact_force_log1p_mag,baseline_full,-1,0.2943698525428772,0.13844532369559634
drawer,13,contact_force_log1p_mag,mean_over_slots,-1,0.5907907128334046,0.06570715507080307
drawer,13,contact_force_log1p_mag,single_slot,0,0.47694371938705443,0.06369042017380275
drawer,13,contact_force_log1p_mag,single_slot,3,0.5979264140129089,0.0355786123063742
drawer,13,contact_force_log1p_mag,single_slot,7,0.7396066308021545,0.03968502194666245
drawer,13,contact_force_log1p_mag,prefix,0,0.476990807056427,0.06373374054992434
drawer,13,contact_force_log1p_mag,prefix,3,0.40297958850860593,0.06464785534455901
drawer,13,contact_force_log1p_mag,prefix,7,0.2943698525428772,0.13844532369559634
drawer,13,contact_force_log1p_mag,reverse,-1,0.29588290452957156,0.1339055663304506
drawer,13,contact_force_log1p_mag,random_global_perm,-1,0.29560712575912473,0.13782563106112344
drawer,13,contact_force_log1p_mag,random_per_sample,-2,-0.14459021091461183,0.18486685367631173
drawer,15,ee_acceleration,baseline_full,-1,-1.0404169052839278,0.8820136454121599
drawer,15,ee_acceleration,mean_over_slots,-1,-0.11314591467380523,0.35528172969893684
drawer,15,ee_acceleration,single_slot,0,-0.041461330652236936,0.27462788840283947
drawer,15,ee_acceleration,single_slot,3,0.12156369835138321,0.2370329011857378
drawer,15,ee_acceleration,single_slot,7,0.42056008279323576,0.1837090100336268
drawer,15,ee_acceleration,prefix,0,-0.04151952713727951,0.27469258957698134
drawer,15,ee_acceleration,prefix,3,-0.9825822904706001,0.8950910935706383
drawer,15,ee_acceleration,prefix,7,-1.0404169052839278,0.8820136454121599
drawer,15,ee_acceleration,reverse,-1,-1.0404062032699586,0.8877756066032074
drawer,15,ee_acceleration,random_global_perm,-1,-1.0320558592677116,0.8765369207616436
drawer,15,ee_acceleration,random_per_sample,-2,-2.429305338859558,1.3789968929211962
drawer,15,obj_acceleration,baseline_full,-1,-1.780940341949463,0.28838532028137204
drawer,15,obj_acceleration,mean_over_slots,-1,0.03519353717565536,0.13385433493412563
drawer,15,obj_acceleration,single_slot,0,0.06872212886810303,0.034713166785367885
drawer,15,obj_acceleration,single_slot,3,0.12908107191324233,0.023339384192281924
drawer,15,obj_acceleration,single_slot,7,0.33719372749328613,0.03903391230906281
drawer,15,obj_acceleration,prefix,0,0.0687219500541687,0.03471515368565504
drawer,15,obj_acceleration,prefix,3,-0.8827913641929627,0.06219312496663754
drawer,15,obj_acceleration,prefix,7,-1.780940341949463,0.28838532028137204
drawer,15,obj_acceleration,reverse,-1,-1.7651834726333617,0.28868036030477223
drawer,15,obj_acceleration,random_global_perm,-1,-1.763717269897461,0.2816202136140917
drawer,15,obj_acceleration,random_per_sample,-2,-1.6741707563400268,0.17178915611021947
drawer,15,contact_flag,baseline_full,-1,0.09696353664621711,0.11551484765801591
drawer,15,contact_flag,mean_over_slots,-1,0.5713355660438537,0.03445853236617371
drawer,15,contact_flag,single_slot,0,0.5050900340080261,0.054708475534920566
drawer,15,contact_flag,single_slot,3,0.5588624835014343,0.04273523986759879
drawer,15,contact_flag,single_slot,7,0.6332175970077515,0.0870930387017856
drawer,15,contact_flag,prefix,0,0.5051310420036316,0.054660846502010044
drawer,15,contact_flag,prefix,3,0.2956551194190979,0.14026053136739608
drawer,15,contact_flag,prefix,7,0.09696353664621711,0.11551484765801591
drawer,15,contact_flag,reverse,-1,0.10079493522644042,0.11273611614729999
drawer,15,contact_flag,random_global_perm,-1,0.09491294622421265,0.11943999894211836
drawer,15,contact_flag,random_per_sample,-2,-0.2760605335235596,0.17657383292592777
drawer,15,contact_force_log1p_mag,baseline_full,-1,0.35538017749786377,0.09043766782738606
drawer,15,contact_force_log1p_mag,mean_over_slots,-1,0.5728140115737915,0.07846132466514978
drawer,15,contact_force_log1p_mag,single_slot,0,0.5066711068153381,0.05745169955446191
drawer,15,contact_force_log1p_mag,single_slot,3,0.5693594932556152,0.03987431877025178
drawer,15,contact_force_log1p_mag,single_slot,7,0.7334913849830628,0.060884656008705657
drawer,15,contact_force_log1p_mag,prefix,0,0.5067080378532409,0.05739486801066752
drawer,15,contact_force_log1p_mag,prefix,3,0.3969823718070984,0.10198289937454429
drawer,15,contact_force_log1p_mag,prefix,7,0.35538017749786377,0.09043766782738606
drawer,15,contact_force_log1p_mag,reverse,-1,0.3593488335609436,0.08885915855710272
drawer,15,contact_force_log1p_mag,random_global_perm,-1,0.3538020491600037,0.0917988578078372
drawer,15,contact_force_log1p_mag,random_per_sample,-2,-0.2425706386566162,0.1432365874499263
drawer,17,ee_acceleration,baseline_full,-1,-1.067477184534073,0.9519630385529645
drawer,17,ee_acceleration,mean_over_slots,-1,-0.1276547908782959,0.44337066753471044
drawer,17,ee_acceleration,single_slot,0,-0.03654357492923736,0.30466218673569306
drawer,17,ee_acceleration,single_slot,3,0.09822919070720673,0.2945753801443189
drawer,17,ee_acceleration,single_slot,7,0.42084245607256887,0.211279440724595
drawer,17,ee_acceleration,prefix,0,-0.03658715188503266,0.30473215926235064
drawer,17,ee_acceleration,prefix,3,-0.8530611202120781,0.8273943310893203
drawer,17,ee_acceleration,prefix,7,-1.067477184534073,0.9519630385529645
drawer,17,ee_acceleration,reverse,-1,-1.0579750657081604,0.9397016500457992
drawer,17,ee_acceleration,random_global_perm,-1,-1.0646021768450737,0.9461114612194852
drawer,17,ee_acceleration,random_per_sample,-2,-2.3476176261901855,1.456524588209362
drawer,17,obj_acceleration,baseline_full,-1,-1.4696255922317505,0.2541768773903115
drawer,17,obj_acceleration,mean_over_slots,-1,0.12838225513696672,0.04116257761510287
drawer,17,obj_acceleration,single_slot,0,0.10814162343740463,0.028722699282827283
drawer,17,obj_acceleration,single_slot,3,0.1686730980873108,0.02367516005829142
drawer,17,obj_acceleration,single_slot,7,0.30491735935211184,0.06720026979943947
drawer,17,obj_acceleration,prefix,0,0.10807039737701415,0.02870127465574226
drawer,17,obj_acceleration,prefix,3,-0.6876522660255432,0.13459070269923182
drawer,17,obj_acceleration,prefix,7,-1.4696255922317505,0.2541768773903115
drawer,17,obj_acceleration,reverse,-1,-1.4735489368438721,0.2619323547155381
drawer,17,obj_acceleration,random_global_perm,-1,-1.4801565885543824,0.27287278935259035
drawer,17,obj_acceleration,random_per_sample,-2,-1.508784866333008,0.12072936631077669
drawer,17,contact_flag,baseline_full,-1,0.08743901252746582,0.1436736753842125
drawer,17,contact_flag,mean_over_slots,-1,0.5597952723503112,0.02265499247448069
drawer,17,contact_flag,single_slot,0,0.5082382678985595,0.07136413503741719
drawer,17,contact_flag,single_slot,3,0.5505753934383393,0.044063613576151385
drawer,17,contact_flag,single_slot,7,0.633096581697464,0.08471919846980891
drawer,17,contact_flag,prefix,0,0.5082513809204101,0.07133518779792493
drawer,17,contact_flag,prefix,3,0.3360556125640869,0.042732768922584284
drawer,17,contact_flag,prefix,7,0.08743901252746582,0.1436736753842125
drawer,17,contact_flag,reverse,-1,0.09554024934768676,0.13476743574413205
drawer,17,contact_flag,random_global_perm,-1,0.09771451950073243,0.13617355965706732
drawer,17,contact_flag,random_per_sample,-2,-0.23415718078613282,0.19475374566716905
drawer,17,contact_force_log1p_mag,baseline_full,-1,0.40948398113250734,0.06403469497776318
drawer,17,contact_force_log1p_mag,mean_over_slots,-1,0.5752467036247253,0.02813528230141898
drawer,17,contact_force_log1p_mag,single_slot,0,0.5039077758789062,0.06788977176473203
drawer,17,contact_force_log1p_mag,single_slot,3,0.5688302755355835,0.056673890537809746
drawer,17,contact_force_log1p_mag,single_slot,7,0.7411300778388977,0.05017640262904207
