task,layer,target,condition_type,condition_value,fold,r2,n_test_windows
drawer,14,ee_position,contact,1,4,0.9859992861747742,2221
drawer,14,ee_position,contact_phase3,during,0,0.9768242835998535,3024
drawer,14,ee_position,contact_phase3,during,1,0.9747971892356873,3036
drawer,14,ee_position,contact_phase3,during,2,0.9789534211158752,3042
drawer,14,ee_position,contact_phase3,during,3,0.9782818555831909,3026
drawer,14,ee_position,contact_phase3,during,4,0.9668676257133484,3041
drawer,14,ee_position,contact_phase3,post,0,0.9257943630218506,337
drawer,14,ee_position,contact_phase3,post,1,0.7093093395233154,323
drawer,14,ee_position,contact_phase3,post,2,0.5897420644760132,323
drawer,14,ee_position,contact_phase3,post,3,0.9087750911712646,322
drawer,14,ee_position,contact_phase3,post,4,0.9421069025993347,321
drawer,14,ee_position,phase,phase=7,0,0.9774116277694702,3360
drawer,14,ee_position,phase,phase=7,1,0.9773503541946411,3360
drawer,14,ee_position,phase,phase=7,2,0.9633865356445312,3360
drawer,14,ee_position,phase,phase=7,3,0.9779084920883179,3360
drawer,14,ee_position,phase,phase=7,4,0.9704189896583557,3360
drawer,14,ee_velocity,all,all,0,0.4849810302257538,3360
drawer,14,ee_velocity,all,all,1,0.5187287926673889,3360
drawer,14,ee_velocity,all,all,2,0.39141181111335754,3360
drawer,14,ee_velocity,all,all,3,0.46209439635276794,3360
drawer,14,ee_velocity,all,all,4,0.41499385237693787,3360
drawer,14,ee_velocity,contact,0,0,-0.0943063423037529,1147
drawer,14,ee_velocity,contact,0,1,0.40639376640319824,1146
drawer,14,ee_velocity,contact,0,2,0.5326997637748718,1119
drawer,14,ee_velocity,contact,0,3,0.017730481922626495,1118
drawer,14,ee_velocity,contact,0,4,0.5253113508224487,1146
drawer,14,ee_velocity,contact,1,0,0.6100906729698181,2223
drawer,14,ee_velocity,contact,1,1,0.6210283041000366,2232
drawer,14,ee_velocity,contact,1,2,0.6410528421401978,2229
drawer,14,ee_velocity,contact,1,3,0.6199360489845276,2219
drawer,14,ee_velocity,contact,1,4,0.6540518403053284,2221
drawer,14,ee_velocity,contact_phase3,during,0,0.5010826587677002,3024
drawer,14,ee_velocity,contact_phase3,during,1,0.4859699606895447,3036
drawer,14,ee_velocity,contact_phase3,during,2,0.4544914960861206,3042
drawer,14,ee_velocity,contact_phase3,during,3,0.5138556361198425,3026
drawer,14,ee_velocity,contact_phase3,during,4,0.4568800628185272,3041
drawer,14,ee_velocity,contact_phase3,post,0,-3.538163900375366,337
drawer,14,ee_velocity,contact_phase3,post,1,0.03455202654004097,323
drawer,14,ee_velocity,contact_phase3,post,2,-6.6554274559021,323
drawer,14,ee_velocity,contact_phase3,post,3,-6.77559757232666,322
drawer,14,ee_velocity,contact_phase3,post,4,0.049445800483226776,321
drawer,14,ee_velocity,phase,phase=7,0,0.4849810302257538,3360
drawer,14,ee_velocity,phase,phase=7,1,0.5187287926673889,3360
drawer,14,ee_velocity,phase,phase=7,2,0.39141181111335754,3360
drawer,14,ee_velocity,phase,phase=7,3,0.46209439635276794,3360
drawer,14,ee_velocity,phase,phase=7,4,0.41499385237693787,3360
drawer,14,ee_acceleration,all,all,0,0.3375937342643738,3360
drawer,14,ee_acceleration,all,all,1,0.344142884016037,3360
drawer,14,ee_acceleration,all,all,2,0.15636636316776276,3360
drawer,14,ee_acceleration,all,all,3,0.27727678418159485,3360
drawer,14,ee_acceleration,all,all,4,-0.017525209113955498,3360
drawer,14,ee_acceleration,contact,0,0,-0.16745202243328094,1147
drawer,14,ee_acceleration,contact,0,1,0.39545565843582153,1146
drawer,14,ee_acceleration,contact,0,2,0.4418148696422577,1119
drawer,14,ee_acceleration,contact,0,3,-0.006350809242576361,1118
drawer,14,ee_acceleration,contact,0,4,0.5152283906936646,1146
drawer,14,ee_acceleration,contact,1,0,0.11808223277330399,2223
drawer,14,ee_acceleration,contact,1,1,0.07921524345874786,2232
drawer,14,ee_acceleration,contact,1,2,0.20216970145702362,2229
drawer,14,ee_acceleration,contact,1,3,0.19998985528945923,2219
drawer,14,ee_acceleration,contact,1,4,0.29238995909690857,2221
drawer,14,ee_acceleration,contact_phase3,during,0,0.33247360587120056,3024
drawer,14,ee_acceleration,contact_phase3,during,1,0.24769100546836853,3036
drawer,14,ee_acceleration,contact_phase3,during,2,0.26386216282844543,3042
drawer,14,ee_acceleration,contact_phase3,during,3,0.33163297176361084,3026
drawer,14,ee_acceleration,contact_phase3,during,4,0.13070693612098694,3041
drawer,14,ee_acceleration,contact_phase3,post,0,-17.509029388427734,337
drawer,14,ee_acceleration,contact_phase3,post,1,-3.5280356407165527,323
drawer,14,ee_acceleration,contact_phase3,post,2,-9.208300590515137,323
drawer,14,ee_acceleration,contact_phase3,post,3,-24.103681564331055,322
drawer,14,ee_acceleration,contact_phase3,post,4,-0.7232027053833008,321
drawer,14,ee_acceleration,phase,phase=7,0,0.3375937342643738,3360
drawer,14,ee_acceleration,phase,phase=7,1,0.344142884016037,3360
drawer,14,ee_acceleration,phase,phase=7,2,0.15636636316776276,3360
drawer,14,ee_acceleration,phase,phase=7,3,0.27727678418159485,3360
drawer,14,ee_acceleration,phase,phase=7,4,-0.017525209113955498,3360
drawer,14,contact_force_log1p_mag,all,all,0,0.6445388793945312,3360
drawer,14,contact_force_log1p_mag,all,all,1,0.6532993316650391,3360
drawer,14,contact_force_log1p_mag,all,all,2,0.645147442817688,3360
drawer,14,contact_force_log1p_mag,all,all,3,0.708052396774292,3360
drawer,14,contact_force_log1p_mag,all,all,4,0.589923620223999,3360
drawer,14,contact_force_log1p_mag,contact,0,0,-0.08838963508605957,1147
drawer,14,contact_force_log1p_mag,contact,0,1,-1.550499439239502,1146
drawer,14,contact_force_log1p_mag,contact,0,2,-0.8085020780563354,1119
drawer,14,contact_force_log1p_mag,contact,0,3,-0.1448613405227661,1118
drawer,14,contact_force_log1p_mag,contact,0,4,-1.3671560287475586,1146
drawer,14,contact_force_log1p_mag,contact,1,0,0.7924621105194092,2223
drawer,14,contact_force_log1p_mag,contact,1,1,0.7954141497612,2232
drawer,14,contact_force_log1p_mag,contact,1,2,0.8137190341949463,2229
drawer,14,contact_force_log1p_mag,contact,1,3,0.8327126502990723,2219
drawer,14,contact_force_log1p_mag,contact,1,4,0.8345797061920166,2221
drawer,14,contact_force_log1p_mag,contact_phase3,during,0,0.6363049745559692,3024
drawer,14,contact_force_log1p_mag,contact_phase3,during,1,0.6278946399688721,3036
drawer,14,contact_force_log1p_mag,contact_phase3,during,2,0.5758306980133057,3042
drawer,14,contact_force_log1p_mag,contact_phase3,during,3,0.6193314790725708,3026
drawer,14,contact_force_log1p_mag,contact_phase3,during,4,0.6440955996513367,3041
drawer,14,contact_force_log1p_mag,contact_phase3,post,0,1.0,337
drawer,14,contact_force_log1p_mag,contact_phase3,post,1,1.0,323
drawer,14,contact_force_log1p_mag,contact_phase3,post,2,1.0,323
drawer,14,contact_force_log1p_mag,contact_phase3,post,3,1.0,322
drawer,14,contact_force_log1p_mag,contact_phase3,post,4,1.0,321
drawer,14,contact_force_log1p_mag,phase,phase=7,0,0.6445388793945312,3360
drawer,14,contact_force_log1p_mag,phase,phase=7,1,0.6532993316650391,3360
drawer,14,contact_force_log1p_mag,phase,phase=7,2,0.645147442817688,3360
drawer,14,contact_force_log1p_mag,phase,phase=7,3,0.708052396774292,3360
drawer,14,contact_force_log1p_mag,phase,phase=7,4,0.589923620223999,3360
drawer,15,ee_position,all,all,0,0.9793234467506409,3360
drawer,15,ee_position,all,all,1,0.9790459871292114,3360
drawer,15,ee_position,all,all,2,0.9604780673980713,3360
drawer,15,ee_position,all,all,3,0.9781799912452698,3360
drawer,15,ee_position,all,all,4,0.9757001996040344,3360
drawer,15,ee_position,contact,0,0,0.9011489748954773,1147
drawer,15,ee_position,contact,0,1,0.967642605304718,1146
drawer,15,ee_position,contact,0,2,0.9719686508178711,1119
drawer,15,ee_position,contact,0,3,0.9342775940895081,1118
drawer,15,ee_position,contact,0,4,0.9752972722053528,1146
drawer,15,ee_position,contact,1,0,0.9812381267547607,2223
drawer,15,ee_position,contact,1,1,0.9853687286376953,2232
drawer,15,ee_position,contact,1,2,0.986481249332428,2229
drawer,15,ee_position,contact,1,3,0.9878129363059998,2219
drawer,15,ee_position,contact,1,4,0.9872010350227356,2221
drawer,15,ee_position,contact_phase3,during,0,0.9798288345336914,3024
drawer,15,ee_position,contact_phase3,during,1,0.9764881730079651,3036
drawer,15,ee_position,contact_phase3,during,2,0.9788193106651306,3042
drawer,15,ee_position,contact_phase3,during,3,0.9794096946716309,3026
drawer,15,ee_position,contact_phase3,during,4,0.9659134745597839,3041
drawer,15,ee_position,contact_phase3,post,0,0.9369425773620605,337
drawer,15,ee_position,contact_phase3,post,1,0.6006891131401062,323
drawer,15,ee_position,contact_phase3,post,2,0.47285693883895874,323
drawer,15,ee_position,contact_phase3,post,3,0.9367923736572266,322
drawer,15,ee_position,contact_phase3,post,4,0.9377425312995911,321
drawer,15,ee_position,phase,phase=7,0,0.9793234467506409,3360
drawer,15,ee_position,phase,phase=7,1,0.9790459871292114,3360
drawer,15,ee_position,phase,phase=7,2,0.9604780673980713,3360
drawer,15,ee_position,phase,phase=7,3,0.9781799912452698,3360
drawer,15,ee_position,phase,phase=7,4,0.9757001996040344,3360
drawer,15,ee_velocity,all,all,0,0.5290648341178894,3360
drawer,15,ee_velocity,all,all,1,0.5550714135169983,3360
drawer,15,ee_velocity,all,all,2,0.3954795002937317,3360
drawer,15,ee_velocity,all,all,3,0.5113223791122437,3360
drawer,15,ee_velocity,all,all,4,0.45104798674583435,3360
drawer,15,ee_velocity,contact,0,0,-0.12115312367677689,1147
drawer,15,ee_velocity,contact,0,1,0.4439923167228699,1146
drawer,15,ee_velocity,contact,0,2,0.5215226411819458,1119
drawer,15,ee_velocity,contact,0,3,0.10401391237974167,1118
drawer,15,ee_velocity,contact,0,4,0.5710113644599915,1146
drawer,15,ee_velocity,contact,1,0,0.621627688407898,2223
drawer,15,ee_velocity,contact,1,1,0.603257417678833,2232
drawer,15,ee_velocity,contact,1,2,0.6516691446304321,2229
drawer,15,ee_velocity,contact,1,3,0.6406373381614685,2219
drawer,15,ee_velocity,contact,1,4,0.6790409088134766,2221
drawer,15,ee_velocity,contact_phase3,during,0,0.5351764559745789,3024
drawer,15,ee_velocity,contact_phase3,during,1,0.547174870967865,3036
drawer,15,ee_velocity,contact_phase3,during,2,0.49633046984672546,3042
drawer,15,ee_velocity,contact_phase3,during,3,0.5281696319580078,3026
drawer,15,ee_velocity,contact_phase3,during,4,0.44308704137802124,3041
drawer,15,ee_velocity,contact_phase3,post,0,-3.907933473587036,337
drawer,15,ee_velocity,contact_phase3,post,1,-1.7143239974975586,323
drawer,15,ee_velocity,contact_phase3,post,2,-13.8899564743042,323
drawer,15,ee_velocity,contact_phase3,post,3,-4.35110330581665,322
drawer,15,ee_velocity,contact_phase3,post,4,-0.0879121646285057,321
drawer,15,ee_velocity,phase,phase=7,0,0.5290648341178894,3360
drawer,15,ee_velocity,phase,phase=7,1,0.5550714135169983,3360
drawer,15,ee_velocity,phase,phase=7,2,0.3954795002937317,3360
drawer,15,ee_velocity,phase,phase=7,3,0.5113223791122437,3360
drawer,15,ee_velocity,phase,phase=7,4,0.45104798674583435,3360
drawer,15,ee_acceleration,all,all,0,0.34846392273902893,3360
drawer,15,ee_acceleration,all,all,1,0.35204342007637024,3360
drawer,15,ee_acceleration,all,all,2,0.13953086733818054,3360
drawer,15,ee_acceleration,all,all,3,0.27623289823532104,3360
drawer,15,ee_acceleration,all,all,4,0.018114149570465088,3360
drawer,15,ee_acceleration,contact,0,0,-0.09976262599229813,1147
drawer,15,ee_acceleration,contact,0,1,0.4157746434211731,1146
drawer,15,ee_acceleration,contact,0,2,0.42183375358581543,1119
drawer,15,ee_acceleration,contact,0,3,0.09725546091794968,1118
drawer,15,ee_acceleration,contact,0,4,0.5178524255752563,1146
drawer,15,ee_acceleration,contact,1,0,0.1702304184436798,2223
drawer,15,ee_acceleration,contact,1,1,0.09209904074668884,2232
drawer,15,ee_acceleration,contact,1,2,0.22709369659423828,2229
drawer,15,ee_acceleration,contact,1,3,0.1750769466161728,2219
drawer,15,ee_acceleration,contact,1,4,0.2963346838951111,2221
drawer,15,ee_acceleration,contact_phase3,during,0,0.3129270672798157,3024
drawer,15,ee_acceleration,contact_phase3,during,1,0.2890357971191406,3036
drawer,15,ee_acceleration,contact_phase3,during,2,0.22419825196266174,3042
drawer,15,ee_acceleration,contact_phase3,during,3,0.34153276681900024,3026
drawer,15,ee_acceleration,contact_phase3,during,4,0.14950352907180786,3041
drawer,15,ee_acceleration,contact_phase3,post,0,-19.60335350036621,337
drawer,15,ee_acceleration,contact_phase3,post,1,-8.240381240844727,323
drawer,15,ee_acceleration,contact_phase3,post,2,-12.117937088012695,323
drawer,15,ee_acceleration,contact_phase3,post,3,-18.10712242126465,322
drawer,15,ee_acceleration,contact_phase3,post,4,-0.6502512097358704,321
drawer,15,ee_acceleration,phase,phase=7,0,0.34846392273902893,3360
drawer,15,ee_acceleration,phase,phase=7,1,0.35204342007637024,3360
drawer,15,ee_acceleration,phase,phase=7,2,0.13953086733818054,3360
drawer,15,ee_acceleration,phase,phase=7,3,0.27623289823532104,3360
drawer,15,ee_acceleration,phase,phase=7,4,0.018114149570465088,3360
drawer,15,contact_force_log1p_mag,all,all,0,0.6787796020507812,3360
drawer,15,contact_force_log1p_mag,all,all,1,0.6737306118011475,3360
drawer,15,contact_force_log1p_mag,all,all,2,0.6769417524337769,3360
drawer,15,contact_force_log1p_mag,all,all,3,0.6919893026351929,3360
drawer,15,contact_force_log1p_mag,all,all,4,0.6333191394805908,3360
drawer,15,contact_force_log1p_mag,contact,0,0,-0.08626174926757812,1147
drawer,15,contact_force_log1p_mag,contact,0,1,-1.3134803771972656,1146
drawer,15,contact_force_log1p_mag,contact,0,2,-0.8341876268386841,1119
drawer,15,contact_force_log1p_mag,contact,0,3,-0.10945796966552734,1118
drawer,15,contact_force_log1p_mag,contact,0,4,-1.299081802368164,1146
drawer,15,contact_force_log1p_mag,contact,1,0,0.7809804081916809,2223
drawer,15,contact_force_log1p_mag,contact,1,1,0.8004041910171509,2232
drawer,15,contact_force_log1p_mag,contact,1,2,0.8190933465957642,2229
drawer,15,contact_force_log1p_mag,contact,1,3,0.829036295413971,2219
drawer,15,contact_force_log1p_mag,contact,1,4,0.8377127647399902,2221
drawer,15,contact_force_log1p_mag,contact_phase3,during,0,0.6797952651977539,3024
drawer,15,contact_force_log1p_mag,contact_phase3,during,1,0.6585924029350281,3036
drawer,15,contact_force_log1p_mag,contact_phase3,during,2,0.60809326171875,3042
drawer,15,contact_force_log1p_mag,contact_phase3,during,3,0.6767405867576599,3026
drawer,15,contact_force_log1p_mag,contact_phase3,during,4,0.6719632148742676,3041
drawer,15,contact_force_log1p_mag,contact_phase3,post,0,1.0,337
drawer,15,contact_force_log1p_mag,contact_phase3,post,1,1.0,323
drawer,15,contact_force_log1p_mag,contact_phase3,post,2,1.0,323
drawer,15,contact_force_log1p_mag,contact_phase3,post,3,1.0,322
drawer,15,contact_force_log1p_mag,contact_phase3,post,4,1.0,321
drawer,15,contact_force_log1p_mag,phase,phase=7,0,0.6787796020507812,3360
drawer,15,contact_force_log1p_mag,phase,phase=7,1,0.6737306118011475,3360
drawer,15,contact_force_log1p_mag,phase,phase=7,2,0.6769417524337769,3360
drawer,15,contact_force_log1p_mag,phase,phase=7,3,0.6919893026351929,3360
drawer,15,contact_force_log1p_mag,phase,phase=7,4,0.6333191394805908,3360
drawer,16,ee_position,all,all,0,0.9808070063591003,3360
drawer,16,ee_position,all,all,1,0.9809410572052002,3360
drawer,16,ee_position,all,all,2,0.9663652181625366,3360
drawer,16,ee_position,all,all,3,0.980686604976654,3360
drawer,16,ee_position,all,all,4,0.9747565388679504,3360
drawer,16,ee_position,contact,0,0,0.9158360362052917,1147
drawer,16,ee_position,contact,0,1,0.9653099775314331,1146
drawer,16,ee_position,contact,0,2,0.9727592468261719,1119
drawer,16,ee_position,contact,0,3,0.930140495300293,1118
drawer,16,ee_position,contact,0,4,0.9768703579902649,1146
drawer,16,ee_position,contact,1,0,0.9813852906227112,2223
drawer,16,ee_position,contact,1,1,0.9857589602470398,2232
drawer,16,ee_position,contact,1,2,0.987011730670929,2229
drawer,16,ee_position,contact,1,3,0.98871248960495,2219
drawer,16,ee_position,contact,1,4,0.988365888595581,2221
drawer,16,ee_position,contact_phase3,during,0,0.981788694858551,3024
drawer,16,ee_position,contact_phase3,during,1,0.9795554876327515,3036
drawer,16,ee_position,contact_phase3,during,2,0.9801221489906311,3042
drawer,16,ee_position,contact_phase3,during,3,0.9798030853271484,3026
drawer,16,ee_position,contact_phase3,during,4,0.9756619930267334,3041
drawer,16,ee_position,contact_phase3,post,0,0.9360701441764832,337
drawer,16,ee_position,contact_phase3,post,1,0.8038052320480347,323
drawer,16,ee_position,contact_phase3,post,2,0.42329269647598267,323
drawer,16,ee_position,contact_phase3,post,3,0.9250614047050476,322
drawer,16,ee_position,contact_phase3,post,4,0.9399014115333557,321
drawer,16,ee_position,phase,phase=7,0,0.9808070063591003,3360
drawer,16,ee_position,phase,phase=7,1,0.9809410572052002,3360
drawer,16,ee_position,phase,phase=7,2,0.9663652181625366,3360
drawer,16,ee_position,phase,phase=7,3,0.980686604976654,3360
drawer,16,ee_position,phase,phase=7,4,0.9747565388679504,3360
drawer,16,ee_velocity,all,all,0,0.5047347545623779,3360
drawer,16,ee_velocity,all,all,1,0.5693424940109253,3360
drawer,16,ee_velocity,all,all,2,0.47973698377609253,3360
drawer,16,ee_velocity,all,all,3,0.5182392001152039,3360
drawer,16,ee_velocity,all,all,4,0.46955618262290955,3360
drawer,16,ee_velocity,contact,0,0,-0.0243618655949831,1147
drawer,16,ee_velocity,contact,0,1,0.48985522985458374,1146
drawer,16,ee_velocity,contact,0,2,0.5838804244995117,1119
drawer,16,ee_velocity,contact,0,3,0.12777569890022278,1118
drawer,16,ee_velocity,contact,0,4,0.5728622674942017,1146
drawer,16,ee_velocity,contact,1,0,0.6462225317955017,2223
drawer,16,ee_velocity,contact,1,1,0.615267276763916,2232
drawer,16,ee_velocity,contact,1,2,0.6647985577583313,2229
drawer,16,ee_velocity,contact,1,3,0.6481107473373413,2219
drawer,16,ee_velocity,contact,1,4,0.6700243949890137,2221
drawer,16,ee_velocity,contact_phase3,during,0,0.5397247672080994,3024
drawer,16,ee_velocity,contact_phase3,during,1,0.5467159748077393,3036
drawer,16,ee_velocity,contact_phase3,during,2,0.4919590950012207,3042
drawer,16,ee_velocity,contact_phase3,during,3,0.560887336730957,3026
drawer,16,ee_velocity,contact_phase3,during,4,0.3868851959705353,3041
drawer,16,ee_velocity,contact_phase3,post,0,-3.840538263320923,337
drawer,16,ee_velocity,contact_phase3,post,1,-0.7278149724006653,323
drawer,16,ee_velocity,contact_phase3,post,2,-6.490296363830566,323
drawer,16,ee_velocity,contact_phase3,post,3,-5.622602939605713,322
drawer,16,ee_velocity,contact_phase3,post,4,0.06503762304782867,321
drawer,16,ee_velocity,phase,phase=7,0,0.5047347545623779,3360
drawer,16,ee_velocity,phase,phase=7,1,0.5693424940109253,3360
drawer,16,ee_velocity,phase,phase=7,2,0.47973698377609253,3360
drawer,16,ee_velocity,phase,phase=7,3,0.5182392001152039,3360
drawer,16,ee_velocity,phase,phase=7,4,0.46955618262290955,3360
drawer,16,ee_acceleration,all,all,0,0.3263680338859558,3360
drawer,16,ee_acceleration,all,all,1,0.34885910153388977,3360
drawer,16,ee_acceleration,all,all,2,0.16261310875415802,3360
drawer,16,ee_acceleration,all,all,3,0.2727738320827484,3360
drawer,16,ee_acceleration,all,all,4,-0.002202532719820738,3360
drawer,16,ee_acceleration,contact,0,0,0.013724541291594505,1147
drawer,16,ee_acceleration,contact,0,1,0.42133161425590515,1146
drawer,16,ee_acceleration,contact,0,2,0.4277785122394562,1119
drawer,16,ee_acceleration,contact,0,3,0.11022225022315979,1118
drawer,16,ee_acceleration,contact,0,4,0.5278825759887695,1146
drawer,16,ee_acceleration,contact,1,0,0.13433967530727386,2223
drawer,16,ee_acceleration,contact,1,1,0.11029407382011414,2232
drawer,16,ee_acceleration,contact,1,2,0.19888243079185486,2229
drawer,16,ee_acceleration,contact,1,3,0.21163666248321533,2219
drawer,16,ee_acceleration,contact,1,4,0.25986602902412415,2221
drawer,16,ee_acceleration,contact_phase3,during,0,0.30297064781188965,3024
drawer,16,ee_acceleration,contact_phase3,during,1,0.2600441873073578,3036
drawer,16,ee_acceleration,contact_phase3,during,2,0.23193202912807465,3042
drawer,16,ee_acceleration,contact_phase3,during,3,0.33090901374816895,3026
drawer,16,ee_acceleration,contact_phase3,during,4,0.22522027790546417,3041
drawer,16,ee_acceleration,contact_phase3,post,0,-15.005492210388184,337
drawer,16,ee_acceleration,contact_phase3,post,1,-5.738705635070801,323
drawer,16,ee_acceleration,contact_phase3,post,2,-9.528419494628906,323
drawer,16,ee_acceleration,contact_phase3,post,3,-15.40670394897461,322
drawer,16,ee_acceleration,contact_phase3,post,4,-0.5397157669067383,321
drawer,16,ee_acceleration,phase,phase=7,0,0.3263680338859558,3360
drawer,16,ee_acceleration,phase,phase=7,1,0.34885910153388977,3360
drawer,16,ee_acceleration,phase,phase=7,2,0.16261310875415802,3360
drawer,16,ee_acceleration,phase,phase=7,3,0.2727738320827484,3360
drawer,16,ee_acceleration,phase,phase=7,4,-0.002202532719820738,3360
drawer,16,contact_force_log1p_mag,all,all,0,0.6681351661682129,3360
drawer,16,contact_force_log1p_mag,all,all,1,0.6824297904968262,3360
drawer,16,contact_force_log1p_mag,all,all,2,0.6782079935073853,3360
drawer,16,contact_force_log1p_mag,all,all,3,0.7177709341049194,3360
drawer,16,contact_force_log1p_mag,all,all,4,0.6478859782218933,3360
drawer,16,contact_force_log1p_mag,contact,0,0,-0.05007743835449219,1147
drawer,16,contact_force_log1p_mag,contact,0,1,-2.0919647216796875,1146
drawer,16,contact_force_log1p_mag,contact,0,2,-0.6085741519927979,1119
drawer,16,contact_force_log1p_mag,contact,0,3,-0.2380000352859497,1118
drawer,16,contact_force_log1p_mag,contact,0,4,-0.9989161491394043,1146
drawer,16,contact_force_log1p_mag,contact,1,0,0.7481347918510437,2223
drawer,16,contact_force_log1p_mag,contact,1,1,0.8079572319984436,2232
drawer,16,contact_force_log1p_mag,contact,1,2,0.815875768661499,2229
drawer,16,contact_force_log1p_mag,contact,1,3,0.8391941785812378,2219
drawer,16,contact_force_log1p_mag,contact,1,4,0.8321932554244995,2221
drawer,16,contact_force_log1p_mag,contact_phase3,during,0,0.6701505184173584,3024
drawer,16,contact_force_log1p_mag,contact_phase3,during,1,0.6685662269592285,3036
drawer,16,contact_force_log1p_mag,contact_phase3,during,2,0.6004910469055176,3042
drawer,16,contact_force_log1p_mag,contact_phase3,during,3,0.677424430847168,3026
drawer,16,contact_force_log1p_mag,contact_phase3,during,4,0.6199105978012085,3041
drawer,16,contact_force_log1p_mag,contact_phase3,post,0,1.0,337
drawer,16,contact_force_log1p_mag,contact_phase3,post,1,1.0,323
drawer,16,contact_force_log1p_mag,contact_phase3,post,2,1.0,323
drawer,16,contact_force_log1p_mag,contact_phase3,post,3,1.0,322
drawer,16,contact_force_log1p_mag,contact_phase3,post,4,1.0,321
drawer,16,contact_force_log1p_mag,phase,phase=7,0,0.6681351661682129,3360
drawer,16,contact_force_log1p_mag,phase,phase=7,1,0.6824297904968262,3360
drawer,16,contact_force_log1p_mag,phase,phase=7,2,0.6782079935073853,3360
drawer,16,contact_force_log1p_mag,phase,phase=7,3,0.7177709341049194,3360
drawer,16,contact_force_log1p_mag,phase,phase=7,4,0.6478859782218933,3360
drawer,17,ee_position,all,all,0,0.9817133545875549,3360
drawer,17,ee_position,all,all,1,0.9812862277030945,3360
drawer,17,ee_position,all,all,2,0.9708578586578369,3360
drawer,17,ee_position,all,all,3,0.9811031222343445,3360
drawer,17,ee_position,all,all,4,0.9750252366065979,3360
drawer,17,ee_position,contact,0,0,0.9126949310302734,1147
drawer,17,ee_position,contact,0,1,0.9707093238830566,1146
drawer,17,ee_position,contact,0,2,0.9725028276443481,1119
drawer,17,ee_position,contact,0,3,0.9204304814338684,1118
drawer,17,ee_position,contact,0,4,0.9802326560020447,1146
drawer,17,ee_position,contact,1,0,0.984686017036438,2223
drawer,17,ee_position,contact,1,1,0.9866061806678772,2232
drawer,17,ee_position,contact,1,2,0.9882954359054565,2229
drawer,17,ee_position,contact,1,3,0.9900333285331726,2219
drawer,17,ee_position,contact,1,4,0.9881828427314758,2221
drawer,17,ee_position,contact_phase3,during,0,0.9816133975982666,3024
drawer,17,ee_position,contact_phase3,during,1,0.9803686738014221,3036
drawer,17,ee_position,contact_phase3,during,2,0.9821050763130188,3042
drawer,17,ee_position,contact_phase3,during,3,0.9814103841781616,3026
drawer,17,ee_position,contact_phase3,during,4,0.9738415479660034,3041
drawer,17,ee_position,contact_phase3,post,0,0.9452239871025085,337
drawer,17,ee_position,contact_phase3,post,1,0.8010702729225159,323
drawer,17,ee_position,contact_phase3,post,2,0.7986384630203247,323
drawer,17,ee_position,contact_phase3,post,3,0.9543287754058838,322
drawer,17,ee_position,contact_phase3,post,4,0.9414641261100769,321
drawer,17,ee_position,phase,phase=7,0,0.9817133545875549,3360
drawer,17,ee_position,phase,phase=7,1,0.9812862277030945,3360
drawer,17,ee_position,phase,phase=7,2,0.9708578586578369,3360
drawer,17,ee_position,phase,phase=7,3,0.9811031222343445,3360
drawer,17,ee_position,phase,phase=7,4,0.9750252366065979,3360
drawer,17,ee_velocity,all,all,0,0.5599638819694519,3360
drawer,17,ee_velocity,all,all,1,0.5937223434448242,3360
drawer,17,ee_velocity,all,all,2,0.49598732590675354,3360
drawer,17,ee_velocity,all,all,3,0.5457595586776733,3360
drawer,17,ee_velocity,all,all,4,0.4983678162097931,3360
drawer,17,ee_velocity,contact,0,0,0.11970430612564087,1147
drawer,17,ee_velocity,contact,0,1,0.5001558661460876,1146
drawer,17,ee_velocity,contact,0,2,0.6337493062019348,1119
drawer,17,ee_velocity,contact,0,3,0.2618630528450012,1118
drawer,17,ee_velocity,contact,0,4,0.5910128951072693,1146
drawer,17,ee_velocity,contact,1,0,0.6383500099182129,2223
drawer,17,ee_velocity,contact,1,1,0.6375768184661865,2232
drawer,17,ee_velocity,contact,1,2,0.6811641454696655,2229
drawer,17,ee_velocity,contact,1,3,0.6601549983024597,2219
drawer,17,ee_velocity,contact,1,4,0.6807754039764404,2221
drawer,17,ee_velocity,contact_phase3,during,0,0.5735591053962708,3024
drawer,17,ee_velocity,contact_phase3,during,1,0.588959813117981,3036
drawer,17,ee_velocity,contact_phase3,during,2,0.5266441702842712,3042
drawer,17,ee_velocity,contact_phase3,during,3,0.6024252772331238,3026
drawer,17,ee_velocity,contact_phase3,during,4,0.46587973833084106,3041
drawer,17,ee_velocity,contact_phase3,post,0,-1.5458608865737915,337
drawer,17,ee_velocity,contact_phase3,post,1,0.04926742985844612,323
drawer,17,ee_velocity,contact_phase3,post,2,-1.0894118547439575,323
drawer,17,ee_velocity,contact_phase3,post,3,-4.322562217712402,322
drawer,17,ee_velocity,contact_phase3,post,4,-0.036150842905044556,321
drawer,17,ee_velocity,phase,phase=7,0,0.5599638819694519,3360
drawer,17,ee_velocity,phase,phase=7,1,0.5937223434448242,3360
drawer,17,ee_velocity,phase,phase=7,2,0.49598732590675354,3360
drawer,17,ee_velocity,phase,phase=7,3,0.5457595586776733,3360
drawer,17,ee_velocity,phase,phase=7,4,0.4983678162097931,3360
drawer,17,ee_acceleration,all,all,0,0.3622180223464966,3360
drawer,17,ee_acceleration,all,all,1,0.3352532982826233,3360
