task,layer,variable,var_type,r2_mean,r2_std,n_samples
peg_insert,16,ee_velocity,dynamic,0.676914,0.051418,2500
peg_insert,16,peg_velocity,dynamic,0.386491,0.058382,2500
peg_insert,16,insertion_depth,dynamic,0.909445,0.015552,2500
peg_insert,16,peg_hole_lateral_error,dynamic,0.602152,0.117097,2500
peg_insert,16,contact_flag,dynamic,0.0,0.0,2500
peg_insert,16,contact_force,dynamic,0.0,0.0,2500
peg_insert,16,phase,dynamic,0.0,0.0,2500
peg_insert,17,peg_mass,static,-0.024829,0.024467,2500
peg_insert,17,peg_static_friction,static,-0.056221,0.03985,2500
peg_insert,17,peg_dynamic_friction,static,-0.056221,0.03985,2500
peg_insert,17,hole_static_friction,static,-0.065503,0.020448,2500
peg_insert,17,hole_dynamic_friction,static,-0.065503,0.020448,2500
peg_insert,17,ee_velocity,dynamic,0.684719,0.054585,2500
peg_insert,17,peg_velocity,dynamic,0.39579,0.059923,2500
peg_insert,17,insertion_depth,dynamic,0.916145,0.015302,2500
peg_insert,17,peg_hole_lateral_error,dynamic,0.609753,0.109712,2500
peg_insert,17,contact_flag,dynamic,0.0,0.0,2500
peg_insert,17,contact_force,dynamic,0.0,0.0,2500
peg_insert,17,phase,dynamic,0.0,0.0,2500
peg_insert,18,peg_mass,static,-0.033114,0.02114,2500
peg_insert,18,peg_static_friction,static,-0.051896,0.04143,2500
peg_insert,18,peg_dynamic_friction,static,-0.051896,0.04143,2500
peg_insert,18,hole_static_friction,static,-0.075733,0.020847,2500
peg_insert,18,hole_dynamic_friction,static,-0.075733,0.020847,2500
peg_insert,18,ee_velocity,dynamic,0.699348,0.049834,2500
peg_insert,18,peg_velocity,dynamic,0.395012,0.055789,2500
peg_insert,18,insertion_depth,dynamic,0.917277,0.017404,2500
peg_insert,18,peg_hole_lateral_error,dynamic,0.606599,0.119003,2500
peg_insert,18,contact_flag,dynamic,0.0,0.0,2500
peg_insert,18,contact_force,dynamic,0.0,0.0,2500
peg_insert,18,phase,dynamic,0.0,0.0,2500
peg_insert,19,peg_mass,static,-0.03862,0.026985,2500
peg_insert,19,peg_static_friction,static,-0.066958,0.04436,2500
peg_insert,19,peg_dynamic_friction,static,-0.066958,0.04436,2500
peg_insert,19,hole_static_friction,static,-0.083416,0.021059,2500
peg_insert,19,hole_dynamic_friction,static,-0.083416,0.021059,2500
peg_insert,19,ee_velocity,dynamic,0.704984,0.040264,2500
peg_insert,19,peg_velocity,dynamic,0.38973,0.049797,2500
peg_insert,19,insertion_depth,dynamic,0.918283,0.017095,2500
peg_insert,19,peg_hole_lateral_error,dynamic,0.608908,0.117602,2500
peg_insert,19,contact_flag,dynamic,0.0,0.0,2500
peg_insert,19,contact_force,dynamic,0.0,0.0,2500
peg_insert,19,phase,dynamic,0.0,0.0,2500
peg_insert,20,peg_mass,static,-0.044413,0.02944,2500
peg_insert,20,peg_static_friction,static,-0.079396,0.04387,2500
peg_insert,20,peg_dynamic_friction,static,-0.079396,0.04387,2500
peg_insert,20,hole_static_friction,static,-0.08737,0.026822,2500
peg_insert,20,hole_dynamic_friction,static,-0.08737,0.026822,2500
peg_insert,20,ee_velocity,dynamic,0.704703,0.057176,2500
peg_insert,20,peg_velocity,dynamic,0.382962,0.049678,2500
peg_insert,20,insertion_depth,dynamic,0.92404,0.016603,2500
peg_insert,20,peg_hole_lateral_error,dynamic,0.60381,0.112102,2500
peg_insert,20,contact_flag,dynamic,0.0,0.0,2500
peg_insert,20,contact_force,dynamic,0.0,0.0,2500
peg_insert,20,phase,dynamic,0.0,0.0,2500
peg_insert,21,peg_mass,static,-0.051356,0.023356,2500
peg_insert,21,peg_static_friction,static,-0.09256,0.037545,2500
peg_insert,21,peg_dynamic_friction,static,-0.09256,0.037545,2500
peg_insert,21,hole_static_friction,static,-0.088387,0.02352,2500
peg_insert,21,hole_dynamic_friction,static,-0.088387,0.02352,2500
peg_insert,21,ee_velocity,dynamic,0.694219,0.052844,2500
peg_insert,21,peg_velocity,dynamic,0.384972,0.049845,2500
peg_insert,21,insertion_depth,dynamic,0.924431,0.016356,2500
peg_insert,21,peg_hole_lateral_error,dynamic,0.594086,0.116265,2500
peg_insert,21,contact_flag,dynamic,0.0,0.0,2500
peg_insert,21,contact_force,dynamic,0.0,0.0,2500
peg_insert,21,phase,dynamic,0.0,0.0,2500
peg_insert,22,peg_mass,static,-0.064151,0.029335,2500
peg_insert,22,peg_static_friction,static,-0.109184,0.037534,2500
peg_insert,22,peg_dynamic_friction,static,-0.109184,0.037534,2500
peg_insert,22,hole_static_friction,static,-0.099387,0.022033,2500
peg_insert,22,hole_dynamic_friction,static,-0.099387,0.022033,2500
peg_insert,22,ee_velocity,dynamic,0.690728,0.050705,2500
peg_insert,22,peg_velocity,dynamic,0.378127,0.05502,2500
peg_insert,22,insertion_depth,dynamic,0.924634,0.014207,2500
peg_insert,22,peg_hole_lateral_error,dynamic,0.595641,0.110547,2500
peg_insert,22,contact_flag,dynamic,0.0,0.0,2500
peg_insert,22,contact_force,dynamic,0.0,0.0,2500
peg_insert,22,phase,dynamic,0.0,0.0,2500
peg_insert,23,peg_mass,static,-0.085755,0.038446,2500
peg_insert,23,peg_static_friction,static,-0.133076,0.042234,2500
peg_insert,23,peg_dynamic_friction,static,-0.133076,0.042234,2500
peg_insert,23,hole_static_friction,static,-0.123747,0.027547,2500
peg_insert,23,hole_dynamic_friction,static,-0.123747,0.027547,2500
peg_insert,23,ee_velocity,dynamic,0.696912,0.051804,2500
peg_insert,23,peg_velocity,dynamic,0.373728,0.057119,2500
peg_insert,23,insertion_depth,dynamic,0.924495,0.017027,2500
peg_insert,23,peg_hole_lateral_error,dynamic,0.582239,0.115667,2500
peg_insert,23,contact_flag,dynamic,0.0,0.0,2500
peg_insert,23,contact_force,dynamic,0.0,0.0,2500
peg_insert,23,phase,dynamic,0.0,0.0,2500
nut_thread,0,nut_mass,static,-0.036128,0.007831,2500
nut_thread,0,nut_static_friction,static,-0.036211,0.004875,2500
nut_thread,0,nut_dynamic_friction,static,-0.036211,0.004875,2500
nut_thread,0,bolt_static_friction,static,-0.027678,0.016678,2500
nut_thread,0,bolt_dynamic_friction,static,-0.027678,0.016678,2500
nut_thread,0,ee_velocity,dynamic,0.216867,0.047707,2500
nut_thread,0,nut_velocity,dynamic,-0.010337,0.012406,2500
nut_thread,0,axial_progress,dynamic,0.220002,0.064266,2500
nut_thread,0,nut_bolt_relative_angle,dynamic,0.143154,0.059996,2500
nut_thread,0,contact_flag,dynamic,0.0,0.0,2500
nut_thread,0,contact_force,dynamic,0.0,0.0,2500
nut_thread,0,phase,dynamic,0.0,0.0,2500
nut_thread,1,nut_mass,static,-0.025388,0.010578,2500
nut_thread,1,nut_static_friction,static,-0.021386,0.003319,2500
nut_thread,1,nut_dynamic_friction,static,-0.021386,0.003319,2500
nut_thread,1,bolt_static_friction,static,-0.019823,0.017543,2500
nut_thread,1,bolt_dynamic_friction,static,-0.019823,0.017543,2500
nut_thread,1,ee_velocity,dynamic,0.331599,0.026534,2500
nut_thread,1,nut_velocity,dynamic,0.005811,0.015964,2500
nut_thread,1,axial_progress,dynamic,0.367007,0.045467,2500
nut_thread,1,nut_bolt_relative_angle,dynamic,0.183821,0.054039,2500
nut_thread,1,contact_flag,dynamic,0.0,0.0,2500
nut_thread,1,contact_force,dynamic,0.0,0.0,2500
nut_thread,1,phase,dynamic,0.0,0.0,2500
nut_thread,2,nut_mass,static,-0.023518,0.013755,2500
nut_thread,2,nut_static_friction,static,-0.028083,0.005737,2500
nut_thread,2,nut_dynamic_friction,static,-0.028083,0.005737,2500
nut_thread,2,bolt_static_friction,static,-0.017481,0.018588,2500
nut_thread,2,bolt_dynamic_friction,static,-0.017481,0.018588,2500
nut_thread,2,ee_velocity,dynamic,0.377296,0.032223,2500
nut_thread,2,nut_velocity,dynamic,0.013394,0.011059,2500
nut_thread,2,axial_progress,dynamic,0.400123,0.042933,2500
nut_thread,2,nut_bolt_relative_angle,dynamic,0.191056,0.057505,2500
nut_thread,2,contact_flag,dynamic,0.0,0.0,2500
nut_thread,2,contact_force,dynamic,0.0,0.0,2500
nut_thread,2,phase,dynamic,0.0,0.0,2500
nut_thread,3,nut_mass,static,-0.028898,0.011952,2500
nut_thread,3,nut_static_friction,static,-0.029723,0.007456,2500
nut_thread,3,nut_dynamic_friction,static,-0.029723,0.007456,2500
nut_thread,3,bolt_static_friction,static,-0.018722,0.021103,2500
nut_thread,3,bolt_dynamic_friction,static,-0.018722,0.021103,2500
nut_thread,3,ee_velocity,dynamic,0.379656,0.026179,2500
nut_thread,3,nut_velocity,dynamic,0.025009,0.020382,2500
nut_thread,3,axial_progress,dynamic,0.407578,0.039876,2500
nut_thread,3,nut_bolt_relative_angle,dynamic,0.19952,0.060411,2500
nut_thread,3,contact_flag,dynamic,0.0,0.0,2500
nut_thread,3,contact_force,dynamic,0.0,0.0,2500
nut_thread,3,phase,dynamic,0.0,0.0,2500
nut_thread,4,nut_mass,static,-0.029735,0.008843,2500
nut_thread,4,nut_static_friction,static,-0.025524,0.007577,2500
nut_thread,4,nut_dynamic_friction,static,-0.025524,0.007577,2500
nut_thread,4,bolt_static_friction,static,-0.01344,0.020799,2500
nut_thread,4,bolt_dynamic_friction,static,-0.01344,0.020799,2500
nut_thread,4,ee_velocity,dynamic,0.393255,0.031052,2500
nut_thread,4,nut_velocity,dynamic,0.016772,0.01576,2500
nut_thread,4,axial_progress,dynamic,0.400138,0.052805,2500
nut_thread,4,nut_bolt_relative_angle,dynamic,0.217671,0.052534,2500
nut_thread,4,contact_flag,dynamic,0.0,0.0,2500
nut_thread,4,contact_force,dynamic,0.0,0.0,2500
nut_thread,4,phase,dynamic,0.0,0.0,2500
nut_thread,5,nut_mass,static,-0.037756,0.012577,2500
nut_thread,5,nut_static_friction,static,-0.030691,0.010779,2500
nut_thread,5,nut_dynamic_friction,static,-0.030691,0.010779,2500
nut_thread,5,bolt_static_friction,static,-0.011815,0.016103,2500
nut_thread,5,bolt_dynamic_friction,static,-0.011815,0.016103,2500
nut_thread,5,ee_velocity,dynamic,0.467884,0.027271,2500
nut_thread,5,nut_velocity,dynamic,0.027807,0.019106,2500
nut_thread,5,axial_progress,dynamic,0.465753,0.034525,2500
nut_thread,5,nut_bolt_relative_angle,dynamic,0.249322,0.049447,2500
nut_thread,5,contact_flag,dynamic,0.0,0.0,2500
nut_thread,5,contact_force,dynamic,0.0,0.0,2500
nut_thread,5,phase,dynamic,0.0,0.0,2500
nut_thread,6,nut_mass,static,-0.04292,0.01386,2500
nut_thread,6,nut_static_friction,static,-0.03498,0.012338,2500
nut_thread,6,nut_dynamic_friction,static,-0.03498,0.012338,2500
nut_thread,6,bolt_static_friction,static,-0.015077,0.015419,2500
nut_thread,6,bolt_dynamic_friction,static,-0.015077,0.015419,2500
nut_thread,6,ee_velocity,dynamic,0.453799,0.037944,2500
nut_thread,6,nut_velocity,dynamic,0.025098,0.022413,2500
nut_thread,6,axial_progress,dynamic,0.454992,0.033671,2500
nut_thread,6,nut_bolt_relative_angle,dynamic,0.272907,0.053885,2500
nut_thread,6,contact_flag,dynamic,0.0,0.0,2500
nut_thread,6,contact_force,dynamic,0.0,0.0,2500
nut_thread,6,phase,dynamic,0.0,0.0,2500
nut_thread,7,nut_mass,static,-0.052927,0.013257,2500
nut_thread,7,nut_static_friction,static,-0.037636,0.013612,2500
nut_thread,7,nut_dynamic_friction,static,-0.037636,0.013612,2500
nut_thread,7,bolt_static_friction,static,-0.019491,0.015373,2500
nut_thread,7,bolt_dynamic_friction,static,-0.019491,0.015373,2500
nut_thread,7,ee_velocity,dynamic,0.455715,0.030508,2500
nut_thread,7,nut_velocity,dynamic,0.029554,0.024108,2500
nut_thread,7,axial_progress,dynamic,0.446519,0.041596,2500
nut_thread,7,nut_bolt_relative_angle,dynamic,0.269786,0.045922,2500
nut_thread,7,contact_flag,dynamic,0.0,0.0,2500
nut_thread,7,contact_force,dynamic,0.0,0.0,2500
nut_thread,7,phase,dynamic,0.0,0.0,2500
nut_thread,8,nut_mass,static,-0.079279,0.007488,2500
nut_thread,8,nut_static_friction,static,-0.050587,0.026174,2500
nut_thread,8,nut_dynamic_friction,static,-0.050587,0.026174,2500
nut_thread,8,bolt_static_friction,static,-0.046444,0.033824,2500
nut_thread,8,bolt_dynamic_friction,static,-0.046444,0.033824,2500
nut_thread,8,ee_velocity,dynamic,0.456321,0.047846,2500
nut_thread,8,nut_velocity,dynamic,0.024969,0.014781,2500
nut_thread,8,axial_progress,dynamic,0.485318,0.048402,2500
nut_thread,8,nut_bolt_relative_angle,dynamic,0.289521,0.041906,2500
nut_thread,8,contact_flag,dynamic,0.0,0.0,2500
nut_thread,8,contact_force,dynamic,0.0,0.0,2500
nut_thread,8,phase,dynamic,0.0,0.0,2500
nut_thread,9,nut_mass,static,-0.072621,0.012908,2500
nut_thread,9,nut_static_friction,static,-0.05299,0.021695,2500
nut_thread,9,nut_dynamic_friction,static,-0.05299,0.021695,2500
nut_thread,9,bolt_static_friction,static,-0.05396,0.03375,2500
nut_thread,9,bolt_dynamic_friction,static,-0.05396,0.03375,2500
nut_thread,9,ee_velocity,dynamic,0.449312,0.047256,2500
nut_thread,9,nut_velocity,dynamic,0.032558,0.030592,2500
nut_thread,9,axial_progress,dynamic,0.517755,0.047283,2500
nut_thread,9,nut_bolt_relative_angle,dynamic,0.325905,0.041758,2500
nut_thread,9,contact_flag,dynamic,0.0,0.0,2500
nut_thread,9,contact_force,dynamic,0.0,0.0,2500
nut_thread,9,phase,dynamic,0.0,0.0,2500
nut_thread,10,nut_mass,static,-0.075485,0.008761,2500
nut_thread,10,nut_static_friction,static,-0.043755,0.009351,2500
nut_thread,10,nut_dynamic_friction,static,-0.043755,0.009351,2500
nut_thread,10,bolt_static_friction,static,-0.041761,0.027558,2500
nut_thread,10,bolt_dynamic_friction,static,-0.041761,0.027558,2500
nut_thread,10,ee_velocity,dynamic,0.458984,0.042211,2500
nut_thread,10,nut_velocity,dynamic,0.052705,0.031415,2500
nut_thread,10,axial_progress,dynamic,0.507486,0.038677,2500
nut_thread,10,nut_bolt_relative_angle,dynamic,0.339809,0.042417,2500
nut_thread,10,contact_flag,dynamic,0.0,0.0,2500
nut_thread,10,contact_force,dynamic,0.0,0.0,2500
nut_thread,10,phase,dynamic,0.0,0.0,2500
nut_thread,11,nut_mass,static,-0.085022,0.012444,2500
nut_thread,11,nut_static_friction,static,-0.043754,0.008305,2500
nut_thread,11,nut_dynamic_friction,static,-0.043754,0.008305,2500
nut_thread,11,bolt_static_friction,static,-0.041457,0.033502,2500
nut_thread,11,bolt_dynamic_friction,static,-0.041457,0.033502,2500
nut_thread,11,ee_velocity,dynamic,0.480829,0.036191,2500
nut_thread,11,nut_velocity,dynamic,0.064918,0.018504,2500
nut_thread,11,axial_progress,dynamic,0.542049,0.023404,2500
nut_thread,11,nut_bolt_relative_angle,dynamic,0.344184,0.044324,2500
nut_thread,11,contact_flag,dynamic,0.0,0.0,2500
nut_thread,11,contact_force,dynamic,0.0,0.0,2500
nut_thread,11,phase,dynamic,0.0,0.0,2500
nut_thread,12,nut_mass,static,-0.084429,0.016697,2500
nut_thread,12,nut_static_friction,static,-0.046604,0.005591,2500
nut_thread,12,nut_dynamic_friction,static,-0.046604,0.005591,2500
nut_thread,12,bolt_static_friction,static,-0.051008,0.033125,2500
nut_thread,12,bolt_dynamic_friction,static,-0.051008,0.033125,2500
nut_thread,12,ee_velocity,dynamic,0.474316,0.033009,2500
nut_thread,12,nut_velocity,dynamic,0.10711,0.034408,2500
nut_thread,12,axial_progress,dynamic,0.554516,0.043797,2500
nut_thread,12,nut_bolt_relative_angle,dynamic,0.36792,0.045316,2500
nut_thread,12,contact_flag,dynamic,0.0,0.0,2500
nut_thread,12,contact_force,dynamic,0.0,0.0,2500
nut_thread,12,phase,dynamic,0.0,0.0,2500
nut_thread,13,nut_mass,static,-0.066812,0.016478,2500
nut_thread,13,nut_static_friction,static,-0.042524,0.010758,2500
nut_thread,13,nut_dynamic_friction,static,-0.042524,0.010758,2500
nut_thread,13,bolt_static_friction,static,-0.033916,0.0231,2500
nut_thread,13,bolt_dynamic_friction,static,-0.033916,0.0231,2500
nut_thread,13,ee_velocity,dynamic,0.459052,0.039281,2500
nut_thread,13,nut_velocity,dynamic,0.147775,0.049351,2500
nut_thread,13,axial_progress,dynamic,0.565764,0.048262,2500
nut_thread,13,nut_bolt_relative_angle,dynamic,0.39517,0.055255,2500
nut_thread,13,contact_flag,dynamic,0.0,0.0,2500
nut_thread,13,contact_force,dynamic,0.0,0.0,2500
nut_thread,13,phase,dynamic,0.0,0.0,2500
nut_thread,14,nut_mass,static,-0.064202,0.015027,2500
nut_thread,14,nut_static_friction,static,-0.045855,0.014254,2500
nut_thread,14,nut_dynamic_friction,static,-0.045855,0.014254,2500
nut_thread,14,bolt_static_friction,static,-0.028765,0.025041,2500
nut_thread,14,bolt_dynamic_friction,static,-0.028765,0.025041,2500
nut_thread,14,ee_velocity,dynamic,0.509322,0.037367,2500
nut_thread,14,nut_velocity,dynamic,0.189677,0.045454,2500
nut_thread,14,axial_progress,dynamic,0.599427,0.04647,2500
nut_thread,14,nut_bolt_relative_angle,dynamic,0.417471,0.056908,2500
nut_thread,14,contact_flag,dynamic,0.0,0.0,2500
nut_thread,14,contact_force,dynamic,0.0,0.0,2500
nut_thread,14,phase,dynamic,0.0,0.0,2500
nut_thread,15,nut_mass,static,-0.067498,0.017665,2500
nut_thread,15,nut_static_friction,static,-0.035063,0.015932,2500
nut_thread,15,nut_dynamic_friction,static,-0.035063,0.015932,2500
nut_thread,15,bolt_static_friction,static,-0.030755,0.026954,2500
nut_thread,15,bolt_dynamic_friction,static,-0.030755,0.026954,2500
nut_thread,15,ee_velocity,dynamic,0.517263,0.040039,2500
nut_thread,15,nut_velocity,dynamic,0.206073,0.037415,2500
nut_thread,15,axial_progress,dynamic,0.608748,0.039586,2500
nut_thread,15,nut_bolt_relative_angle,dynamic,0.420241,0.05382,2500
nut_thread,15,contact_flag,dynamic,0.0,0.0,2500
nut_thread,15,contact_force,dynamic,0.0,0.0,2500
nut_thread,15,phase,dynamic,0.0,0.0,2500
nut_thread,16,nut_mass,static,-0.073471,0.019629,2500
nut_thread,16,nut_static_friction,static,-0.05081,0.01609,2500
nut_thread,16,nut_dynamic_friction,static,-0.05081,0.01609,2500
nut_thread,16,bolt_static_friction,static,-0.033142,0.030615,2500
nut_thread,16,bolt_dynamic_friction,static,-0.033142,0.030615,2500
nut_thread,16,ee_velocity,dynamic,0.528221,0.046502,2500
nut_thread,16,nut_velocity,dynamic,0.202082,0.047828,2500
nut_thread,16,axial_progress,dynamic,0.643633,0.041198,2500
nut_thread,16,nut_bolt_relative_angle,dynamic,0.4305,0.061099,2500
nut_thread,16,contact_flag,dynamic,0.0,0.0,2500
nut_thread,16,contact_force,dynamic,0.0,0.0,2500
nut_thread,16,phase,dynamic,0.0,0.0,2500
nut_thread,17,nut_mass,static,-0.078096,0.026495,2500
nut_thread,17,nut_static_friction,static,-0.050431,0.021247,2500
nut_thread,17,nut_dynamic_friction,static,-0.050431,0.021247,2500
nut_thread,17,bolt_static_friction,static,-0.043301,0.026025,2500
nut_thread,17,bolt_dynamic_friction,static,-0.043301,0.026025,2500
nut_thread,17,ee_velocity,dynamic,0.52651,0.041353,2500
nut_thread,17,nut_velocity,dynamic,0.207701,0.044812,2500
nut_thread,17,axial_progress,dynamic,0.662153,0.036608,2500
nut_thread,17,nut_bolt_relative_angle,dynamic,0.426358,0.062739,2500
nut_thread,17,contact_flag,dynamic,0.0,0.0,2500
nut_thread,17,contact_force,dynamic,0.0,0.0,2500
nut_thread,17,phase,dynamic,0.0,0.0,2500
nut_thread,18,nut_mass,static,-0.065261,0.029236,2500
nut_thread,18,nut_static_friction,static,-0.049055,0.024593,2500
nut_thread,18,nut_dynamic_friction,static,-0.049055,0.024593,2500
nut_thread,18,bolt_static_friction,static,-0.028596,0.023079,2500
nut_thread,18,bolt_dynamic_friction,static,-0.028596,0.023079,2500
nut_thread,18,ee_velocity,dynamic,0.543803,0.04024,2500
nut_thread,18,nut_velocity,dynamic,0.213427,0.047284,2500
nut_thread,18,axial_progress,dynamic,0.690144,0.026867,2500
nut_thread,18,nut_bolt_relative_angle,dynamic,0.43389,0.062481,2500
nut_thread,18,contact_flag,dynamic,0.0,0.0,2500
nut_thread,18,contact_force,dynamic,0.0,0.0,2500
nut_thread,18,phase,dynamic,0.0,0.0,2500
nut_thread,19,nut_mass,static,-0.064901,0.028987,2500
nut_thread,19,nut_static_friction,static,-0.047731,0.022047,2500
nut_thread,19,nut_dynamic_friction,static,-0.047731,0.022047,2500
nut_thread,19,bolt_static_friction,static,-0.037587,0.022018,2500
nut_thread,19,bolt_dynamic_friction,static,-0.037587,0.022018,2500
nut_thread,19,ee_velocity,dynamic,0.54573,0.04153,2500
nut_thread,19,nut_velocity,dynamic,0.239869,0.051177,2500
nut_thread,19,axial_progress,dynamic,0.707674,0.024612,2500
nut_thread,19,nut_bolt_relative_angle,dynamic,0.446596,0.065548,2500
nut_thread,19,contact_flag,dynamic,0.0,0.0,2500
nut_thread,19,contact_force,dynamic,0.0,0.0,2500
nut_thread,19,phase,dynamic,0.0,0.0,2500
nut_thread,20,nut_mass,static,-0.074389,0.026582,2500
nut_thread,20,nut_static_friction,static,-0.045219,0.017305,2500
nut_thread,20,nut_dynamic_friction,static,-0.045219,0.017305,2500
nut_thread,20,bolt_static_friction,static,-0.051839,0.023189,2500
nut_thread,20,bolt_dynamic_friction,static,-0.051839,0.023189,2500
nut_thread,20,ee_velocity,dynamic,0.544986,0.040866,2500
nut_thread,20,nut_velocity,dynamic,0.221527,0.057773,2500
nut_thread,20,axial_progress,dynamic,0.712106,0.038533,2500
nut_thread,20,nut_bolt_relative_angle,dynamic,0.451255,0.046093,2500
nut_thread,20,contact_flag,dynamic,0.0,0.0,2500
nut_thread,20,contact_force,dynamic,0.0,0.0,2500
nut_thread,20,phase,dynamic,0.0,0.0,2500
nut_thread,21,nut_mass,static,-0.080106,0.017828,2500
nut_thread,21,nut_static_friction,static,-0.058544,0.019646,2500
nut_thread,21,nut_dynamic_friction,static,-0.058544,0.019646,2500
nut_thread,21,bolt_static_friction,static,-0.064192,0.03032,2500
nut_thread,21,bolt_dynamic_friction,static,-0.064192,0.03032,2500
nut_thread,21,ee_velocity,dynamic,0.549645,0.03683,2500
nut_thread,21,nut_velocity,dynamic,0.245491,0.049743,2500
nut_thread,21,axial_progress,dynamic,0.720468,0.035126,2500
nut_thread,21,nut_bolt_relative_angle,dynamic,0.461597,0.045863,2500
nut_thread,21,contact_flag,dynamic,0.0,0.0,2500
nut_thread,21,contact_force,dynamic,0.0,0.0,2500
nut_thread,21,phase,dynamic,0.0,0.0,2500
nut_thread,22,nut_mass,static,-0.092944,0.029303,2500
nut_thread,22,nut_static_friction,static,-0.08014,0.029635,2500
nut_thread,22,nut_dynamic_friction,static,-0.08014,0.029635,2500
nut_thread,22,bolt_static_friction,static,-0.059424,0.015509,2500
nut_thread,22,bolt_dynamic_friction,static,-0.059424,0.015509,2500
nut_thread,22,ee_velocity,dynamic,0.531868,0.04268,2500
nut_thread,22,nut_velocity,dynamic,0.217078,0.041783,2500
nut_thread,22,axial_progress,dynamic,0.701176,0.040259,2500
nut_thread,22,nut_bolt_relative_angle,dynamic,0.477161,0.051346,2500
nut_thread,22,contact_flag,dynamic,0.0,0.0,2500
nut_thread,22,contact_force,dynamic,0.0,0.0,2500
nut_thread,22,phase,dynamic,0.0,0.0,2500
nut_thread,23,nut_mass,static,-0.115842,0.031051,2500
nut_thread,23,nut_static_friction,static,-0.098189,0.02798,2500
nut_thread,23,nut_dynamic_friction,static,-0.098189,0.02798,2500
nut_thread,23,bolt_static_friction,static,-0.078618,0.035692,2500
nut_thread,23,bolt_dynamic_friction,static,-0.078618,0.035692,2500
nut_thread,23,ee_velocity,dynamic,0.526127,0.043229,2500
nut_thread,23,nut_velocity,dynamic,0.209716,0.03474,2500
nut_thread,23,axial_progress,dynamic,0.700549,0.039442,2500
nut_thread,23,nut_bolt_relative_angle,dynamic,0.467163,0.046952,2500
nut_thread,23,contact_flag,dynamic,0.0,0.0,2500
nut_thread,23,contact_force,dynamic,0.0,0.0,2500
nut_thread,23,phase,dynamic,0.0,0.0,2500
drawer,0,drawer_handle_mass,static,0.0,0.0,2000
drawer,0,drawer_joint_damping,static,-0.013168,0.016002,2000
drawer,0,handle_static_friction,static,0.0,0.0,2000
drawer,0,handle_dynamic_friction,static,0.0,0.0,2000
drawer,0,ee_velocity,dynamic,0.991591,0.000472,2000
drawer,0,handle_velocity,dynamic,0.0,0.0,2000
drawer,0,drawer_joint_pos,dynamic,0.99656,0.000402,2000
drawer,0,drawer_joint_vel,dynamic,0.850209,0.015502,2000
drawer,0,drawer_opening_extent,dynamic,0.996235,0.000459,2000
drawer,0,contact_flag,dynamic,0.0,0.0,2000
drawer,0,contact_force,dynamic,0.0,0.0,2000
drawer,1,drawer_handle_mass,static,0.0,0.0,2000
drawer,1,drawer_joint_damping,static,-0.015834,0.013057,2000
drawer,1,handle_static_friction,static,0.0,0.0,2000
drawer,1,handle_dynamic_friction,static,0.0,0.0,2000
drawer,1,ee_velocity,dynamic,0.991999,0.000587,2000
drawer,1,handle_velocity,dynamic,0.0,0.0,2000
drawer,1,drawer_joint_pos,dynamic,0.997644,0.000246,2000
drawer,1,drawer_joint_vel,dynamic,0.862506,0.016018,2000
drawer,1,drawer_opening_extent,dynamic,0.997391,0.000294,2000
drawer,1,contact_flag,dynamic,0.0,0.0,2000
drawer,1,contact_force,dynamic,0.0,0.0,2000
drawer,2,drawer_handle_mass,static,0.0,0.0,2000
drawer,2,drawer_joint_damping,static,-0.010422,0.018528,2000
drawer,2,handle_static_friction,static,0.0,0.0,2000
drawer,2,handle_dynamic_friction,static,0.0,0.0,2000
drawer,2,ee_velocity,dynamic,0.992293,0.000662,2000
drawer,2,handle_velocity,dynamic,0.0,0.0,2000
drawer,2,drawer_joint_pos,dynamic,0.997643,0.000245,2000
drawer,2,drawer_joint_vel,dynamic,0.870684,0.015057,2000
drawer,2,drawer_opening_extent,dynamic,0.997423,0.000295,2000
drawer,2,contact_flag,dynamic,0.0,0.0,2000
drawer,2,contact_force,dynamic,0.0,0.0,2000
drawer,3,drawer_handle_mass,static,0.0,0.0,2000
drawer,3,drawer_joint_damping,static,-0.015493,0.016536,2000
drawer,3,handle_static_friction,static,0.0,0.0,2000
drawer,3,handle_dynamic_friction,static,0.0,0.0,2000
drawer,3,ee_velocity,dynamic,0.992328,0.000772,2000
drawer,3,handle_velocity,dynamic,0.0,0.0,2000
drawer,3,drawer_joint_pos,dynamic,0.997844,0.000249,2000
drawer,3,drawer_joint_vel,dynamic,0.869549,0.013303,2000
drawer,3,drawer_opening_extent,dynamic,0.997674,0.000295,2000
drawer,3,contact_flag,dynamic,0.0,0.0,2000
drawer,3,contact_force,dynamic,0.0,0.0,2000
drawer,4,drawer_handle_mass,static,0.0,0.0,2000
drawer,4,drawer_joint_damping,static,-0.015516,0.015698,2000
drawer,4,handle_static_friction,static,0.0,0.0,2000
drawer,4,handle_dynamic_friction,static,0.0,0.0,2000
drawer,4,ee_velocity,dynamic,0.992705,0.000783,2000
drawer,4,handle_velocity,dynamic,0.0,0.0,2000
drawer,4,drawer_joint_pos,dynamic,0.997849,0.00025,2000
drawer,4,drawer_joint_vel,dynamic,0.873346,0.011638,2000
drawer,4,drawer_opening_extent,dynamic,0.997675,0.000289,2000
drawer,4,contact_flag,dynamic,0.0,0.0,2000
drawer,4,contact_force,dynamic,0.0,0.0,2000
