bin,layer,target,fold,r2,n_train_episodes,n_test_episodes,n_test_windows
low,10,ee_velocity,1,0.6971022486686707,656,164,21156
low,10,ee_velocity,2,0.6990000009536743,656,164,21156
low,10,ee_velocity,3,0.6931675672531128,656,164,21156
low,10,ee_velocity,4,0.6853550672531128,656,164,21156
low,10,ee_acceleration,0,0.2930477559566498,656,164,21156
low,10,ee_acceleration,1,0.29515647888183594,656,164,21156
low,10,ee_acceleration,2,0.298856645822525,656,164,21156
low,10,ee_acceleration,3,0.2888246178627014,656,164,21156
low,10,ee_acceleration,4,0.2881109118461609,656,164,21156
low,10,contact_flag,0,1.0,656,164,21156
low,10,contact_flag,1,1.0,656,164,21156
low,10,contact_flag,2,1.0,656,164,21156
low,10,contact_flag,3,1.0,656,164,21156
low,10,contact_flag,4,1.0,656,164,21156
low,10,contact_force_log1p_mag,0,0.4135153889656067,656,164,21156
low,10,contact_force_log1p_mag,1,0.44901448488235474,656,164,21156
low,10,contact_force_log1p_mag,2,0.42857658863067627,656,164,21156
low,10,contact_force_log1p_mag,3,0.41377538442611694,656,164,21156
low,10,contact_force_log1p_mag,4,0.43179869651794434,656,164,21156
low,11,ee_velocity,0,0.7152218222618103,656,164,21156
low,11,ee_velocity,1,0.7082306742668152,656,164,21156
low,11,ee_velocity,2,0.7082161903381348,656,164,21156
low,11,ee_velocity,3,0.7007656097412109,656,164,21156
low,11,ee_velocity,4,0.6955588459968567,656,164,21156
low,11,ee_acceleration,0,0.29624342918395996,656,164,21156
low,11,ee_acceleration,1,0.29453057050704956,656,164,21156
low,11,ee_acceleration,2,0.30548813939094543,656,164,21156
low,11,ee_acceleration,3,0.28985220193862915,656,164,21156
low,11,ee_acceleration,4,0.28952303528785706,656,164,21156
low,11,contact_flag,0,1.0,656,164,21156
low,11,contact_flag,1,1.0,656,164,21156
low,11,contact_flag,2,1.0,656,164,21156
low,11,contact_flag,3,1.0,656,164,21156
low,11,contact_flag,4,1.0,656,164,21156
low,11,contact_force_log1p_mag,0,0.42621368169784546,656,164,21156
low,11,contact_force_log1p_mag,1,0.4537697434425354,656,164,21156
low,11,contact_force_log1p_mag,2,0.4314461350440979,656,164,21156
low,11,contact_force_log1p_mag,3,0.4229969382286072,656,164,21156
low,11,contact_force_log1p_mag,4,0.4316190481185913,656,164,21156
low,12,ee_velocity,0,0.6998522877693176,656,164,21156
low,12,ee_velocity,1,0.6895832419395447,656,164,21156
low,12,ee_velocity,2,0.6898791193962097,656,164,21156
low,12,ee_velocity,3,0.6806865930557251,656,164,21156
low,12,ee_velocity,4,0.6820681691169739,656,164,21156
low,12,ee_acceleration,0,0.2964860796928406,656,164,21156
low,12,ee_acceleration,1,0.29506585001945496,656,164,21156
low,12,ee_acceleration,2,0.3020072877407074,656,164,21156
low,12,ee_acceleration,3,0.27659404277801514,656,164,21156
low,12,ee_acceleration,4,0.2839864194393158,656,164,21156
low,12,contact_flag,0,1.0,656,164,21156
low,12,contact_flag,1,1.0,656,164,21156
low,12,contact_flag,2,1.0,656,164,21156
low,12,contact_flag,3,1.0,656,164,21156
low,12,contact_flag,4,1.0,656,164,21156
low,12,contact_force_log1p_mag,0,0.43290960788726807,656,164,21156
low,12,contact_force_log1p_mag,1,0.45691806077957153,656,164,21156
low,12,contact_force_log1p_mag,2,0.44321441650390625,656,164,21156
low,12,contact_force_log1p_mag,3,0.42689430713653564,656,164,21156
low,12,contact_force_log1p_mag,4,0.4334484338760376,656,164,21156
low,13,ee_velocity,0,0.7273011207580566,656,164,21156
low,13,ee_velocity,1,0.7156556248664856,656,164,21156
low,13,ee_velocity,2,0.7181000113487244,656,164,21156
low,13,ee_velocity,3,0.7082447409629822,656,164,21156
low,13,ee_velocity,4,0.7064914107322693,656,164,21156
low,13,ee_acceleration,0,0.3415904939174652,656,164,21156
low,13,ee_acceleration,1,0.3533616065979004,656,164,21156
low,13,ee_acceleration,2,0.35087764263153076,656,164,21156
low,13,ee_acceleration,3,0.3413732349872589,656,164,21156
low,13,ee_acceleration,4,0.34198033809661865,656,164,21156
low,13,contact_flag,0,1.0,656,164,21156
low,13,contact_flag,1,1.0,656,164,21156
low,13,contact_flag,2,1.0,656,164,21156
low,13,contact_flag,3,1.0,656,164,21156
low,13,contact_flag,4,1.0,656,164,21156
low,13,contact_force_log1p_mag,0,0.4446150064468384,656,164,21156
low,13,contact_force_log1p_mag,1,0.46801531314849854,656,164,21156
low,13,contact_force_log1p_mag,2,0.45301103591918945,656,164,21156
low,13,contact_force_log1p_mag,3,0.4442025423049927,656,164,21156
low,13,contact_force_log1p_mag,4,0.4443358778953552,656,164,21156
low,14,ee_velocity,0,0.7442415952682495,656,164,21156
low,14,ee_velocity,1,0.7358339428901672,656,164,21156
low,14,ee_velocity,2,0.7338804602622986,656,164,21156
low,14,ee_velocity,3,0.7282180786132812,656,164,21156
low,14,ee_velocity,4,0.724260687828064,656,164,21156
low,14,ee_acceleration,0,0.34392768144607544,656,164,21156
low,14,ee_acceleration,1,0.3562070429325104,656,164,21156
low,14,ee_acceleration,2,0.35244515538215637,656,164,21156
low,14,ee_acceleration,3,0.33502888679504395,656,164,21156
low,14,ee_acceleration,4,0.34612801671028137,656,164,21156
low,14,contact_flag,0,1.0,656,164,21156
low,14,contact_flag,1,1.0,656,164,21156
low,14,contact_flag,2,1.0,656,164,21156
low,14,contact_flag,3,1.0,656,164,21156
low,14,contact_flag,4,1.0,656,164,21156
low,14,contact_force_log1p_mag,0,0.4472309350967407,656,164,21156
low,14,contact_force_log1p_mag,1,0.47086799144744873,656,164,21156
low,14,contact_force_log1p_mag,2,0.45898276567459106,656,164,21156
low,14,contact_force_log1p_mag,3,0.4394707679748535,656,164,21156
low,14,contact_force_log1p_mag,4,0.4500637650489807,656,164,21156
low,15,ee_velocity,0,0.7969459295272827,656,164,21156
low,15,ee_velocity,1,0.7859504818916321,656,164,21156
low,15,ee_velocity,2,0.7854459881782532,656,164,21156
low,15,ee_velocity,3,0.7810989618301392,656,164,21156
low,15,ee_velocity,4,0.7773345112800598,656,164,21156
low,15,ee_acceleration,0,0.35065075755119324,656,164,21156
low,15,ee_acceleration,1,0.3753277063369751,656,164,21156
low,15,ee_acceleration,2,0.3754051625728607,656,164,21156
low,15,ee_acceleration,3,0.3546106815338135,656,164,21156
low,15,ee_acceleration,4,0.36651092767715454,656,164,21156
low,15,contact_flag,0,1.0,656,164,21156
low,15,contact_flag,1,1.0,656,164,21156
low,15,contact_flag,2,1.0,656,164,21156
low,15,contact_flag,3,1.0,656,164,21156
low,15,contact_flag,4,1.0,656,164,21156
low,15,contact_force_log1p_mag,0,0.45240283012390137,656,164,21156
low,15,contact_force_log1p_mag,1,0.47882235050201416,656,164,21156
low,15,contact_force_log1p_mag,2,0.4678201675415039,656,164,21156
low,15,contact_force_log1p_mag,3,0.4532672166824341,656,164,21156
low,15,contact_force_log1p_mag,4,0.46292054653167725,656,164,21156
low,16,ee_velocity,0,0.8127191066741943,656,164,21156
low,16,ee_velocity,1,0.8058011531829834,656,164,21156
low,16,ee_velocity,2,0.8010560274124146,656,164,21156
low,16,ee_velocity,3,0.797822892665863,656,164,21156
low,16,ee_velocity,4,0.799580991268158,656,164,21156
low,16,ee_acceleration,0,0.3569525182247162,656,164,21156
low,16,ee_acceleration,1,0.3818255364894867,656,164,21156
low,16,ee_acceleration,2,0.378988116979599,656,164,21156
low,16,ee_acceleration,3,0.36014416813850403,656,164,21156
low,16,ee_acceleration,4,0.3684961795806885,656,164,21156
low,16,contact_flag,0,1.0,656,164,21156
low,16,contact_flag,1,1.0,656,164,21156
low,16,contact_flag,2,1.0,656,164,21156
low,16,contact_flag,3,1.0,656,164,21156
low,16,contact_flag,4,1.0,656,164,21156
low,16,contact_force_log1p_mag,0,0.4544302225112915,656,164,21156
low,16,contact_force_log1p_mag,1,0.4829699993133545,656,164,21156
low,16,contact_force_log1p_mag,2,0.46504300832748413,656,164,21156
low,16,contact_force_log1p_mag,3,0.45434051752090454,656,164,21156
low,16,contact_force_log1p_mag,4,0.46431857347488403,656,164,21156
low,17,ee_velocity,0,0.8417261242866516,656,164,21156
low,17,ee_velocity,1,0.8347654342651367,656,164,21156
low,17,ee_velocity,2,0.8293678760528564,656,164,21156
low,17,ee_velocity,3,0.8229584693908691,656,164,21156
low,17,ee_velocity,4,0.8233212828636169,656,164,21156
low,17,ee_acceleration,0,0.3781798183917999,656,164,21156
low,17,ee_acceleration,1,0.40049612522125244,656,164,21156
low,17,ee_acceleration,2,0.39993229508399963,656,164,21156
low,17,ee_acceleration,3,0.37815824151039124,656,164,21156
low,17,ee_acceleration,4,0.3834870755672455,656,164,21156
low,17,contact_flag,0,1.0,656,164,21156
low,17,contact_flag,1,1.0,656,164,21156
low,17,contact_flag,2,1.0,656,164,21156
low,17,contact_flag,3,1.0,656,164,21156
low,17,contact_flag,4,1.0,656,164,21156
low,17,contact_force_log1p_mag,0,0.4600699543952942,656,164,21156
low,17,contact_force_log1p_mag,1,0.49106431007385254,656,164,21156
low,17,contact_force_log1p_mag,2,0.47230303287506104,656,164,21156
low,17,contact_force_log1p_mag,3,0.45899081230163574,656,164,21156
low,17,contact_force_log1p_mag,4,0.4681229591369629,656,164,21156
low,18,ee_velocity,0,0.843655526638031,656,164,21156
low,18,ee_velocity,1,0.838471531867981,656,164,21156
low,18,ee_velocity,2,0.8309087157249451,656,164,21156
low,18,ee_velocity,3,0.8240321278572083,656,164,21156
low,18,ee_velocity,4,0.8273656964302063,656,164,21156
low,18,ee_acceleration,0,0.38091954588890076,656,164,21156
low,18,ee_acceleration,1,0.3960161805152893,656,164,21156
low,18,ee_acceleration,2,0.39704594016075134,656,164,21156
low,18,ee_acceleration,3,0.3754156529903412,656,164,21156
low,18,ee_acceleration,4,0.3902396261692047,656,164,21156
low,18,contact_flag,0,1.0,656,164,21156
low,18,contact_flag,1,1.0,656,164,21156
low,18,contact_flag,2,1.0,656,164,21156
low,18,contact_flag,3,1.0,656,164,21156
low,18,contact_flag,4,1.0,656,164,21156
low,18,contact_force_log1p_mag,0,0.4591321349143982,656,164,21156
low,18,contact_force_log1p_mag,1,0.49202120304107666,656,164,21156
low,18,contact_force_log1p_mag,2,0.47477251291275024,656,164,21156
low,18,contact_force_log1p_mag,3,0.46200335025787354,656,164,21156
low,18,contact_force_log1p_mag,4,0.46429014205932617,656,164,21156
low,19,ee_velocity,0,0.8463796377182007,656,164,21156
low,19,ee_velocity,1,0.8382294178009033,656,164,21156
low,19,ee_velocity,2,0.8327047824859619,656,164,21156
low,19,ee_velocity,3,0.8238549828529358,656,164,21156
low,19,ee_velocity,4,0.8271945714950562,656,164,21156
low,19,ee_acceleration,0,0.38485777378082275,656,164,21156
low,19,ee_acceleration,1,0.40190210938453674,656,164,21156
low,19,ee_acceleration,2,0.40122440457344055,656,164,21156
low,19,ee_acceleration,3,0.3800502419471741,656,164,21156
low,19,ee_acceleration,4,0.38902467489242554,656,164,21156
low,19,contact_flag,0,1.0,656,164,21156
low,19,contact_flag,1,1.0,656,164,21156
low,19,contact_flag,2,1.0,656,164,21156
low,19,contact_flag,3,1.0,656,164,21156
low,19,contact_flag,4,1.0,656,164,21156
low,19,contact_force_log1p_mag,0,0.4622431993484497,656,164,21156
low,19,contact_force_log1p_mag,1,0.4902016520500183,656,164,21156
low,19,contact_force_log1p_mag,2,0.47554826736450195,656,164,21156
low,19,contact_force_log1p_mag,3,0.45789068937301636,656,164,21156
low,19,contact_force_log1p_mag,4,0.47417008876800537,656,164,21156
low,20,ee_velocity,0,0.8430876135826111,656,164,21156
low,20,ee_velocity,1,0.8377436399459839,656,164,21156
low,20,ee_velocity,2,0.8295947909355164,656,164,21156
low,20,ee_velocity,3,0.8239480257034302,656,164,21156
low,20,ee_velocity,4,0.8231943249702454,656,164,21156
low,20,ee_acceleration,0,0.36773696541786194,656,164,21156
low,20,ee_acceleration,1,0.3858330547809601,656,164,21156
low,20,ee_acceleration,2,0.3806043267250061,656,164,21156
low,20,ee_acceleration,3,0.36167672276496887,656,164,21156
low,20,ee_acceleration,4,0.37340325117111206,656,164,21156
low,20,contact_flag,0,1.0,656,164,21156
low,20,contact_flag,1,1.0,656,164,21156
low,20,contact_flag,2,1.0,656,164,21156
low,20,contact_flag,3,1.0,656,164,21156
low,20,contact_flag,4,1.0,656,164,21156
low,20,contact_force_log1p_mag,0,0.4550151824951172,656,164,21156
low,20,contact_force_log1p_mag,1,0.49034541845321655,656,164,21156
low,20,contact_force_log1p_mag,2,0.47581374645233154,656,164,21156
low,20,contact_force_log1p_mag,3,0.4615478515625,656,164,21156
low,20,contact_force_log1p_mag,4,0.4736376404762268,656,164,21156
low,21,ee_velocity,0,0.8418630361557007,656,164,21156
low,21,ee_velocity,1,0.8343817591667175,656,164,21156
low,21,ee_velocity,2,0.8269226551055908,656,164,21156
low,21,ee_velocity,3,0.8206024169921875,656,164,21156
low,21,ee_velocity,4,0.8189069032669067,656,164,21156
low,21,ee_acceleration,0,0.3483715355396271,656,164,21156
low,21,ee_acceleration,1,0.3677062690258026,656,164,21156
low,21,ee_acceleration,2,0.36416059732437134,656,164,21156
low,21,ee_acceleration,3,0.34813567996025085,656,164,21156
low,21,ee_acceleration,4,0.34362801909446716,656,164,21156
low,21,contact_flag,0,1.0,656,164,21156
low,21,contact_flag,1,1.0,656,164,21156
low,21,contact_flag,2,1.0,656,164,21156
low,21,contact_flag,3,1.0,656,164,21156
low,21,contact_flag,4,1.0,656,164,21156
low,21,contact_force_log1p_mag,0,0.45679593086242676,656,164,21156
low,21,contact_force_log1p_mag,1,0.4883127808570862,656,164,21156
low,21,contact_force_log1p_mag,2,0.47938668727874756,656,164,21156
low,21,contact_force_log1p_mag,3,0.46125298738479614,656,164,21156
low,21,contact_force_log1p_mag,4,0.47481560707092285,656,164,21156
low,22,ee_velocity,0,0.8390682339668274,656,164,21156
low,22,ee_velocity,1,0.8300636410713196,656,164,21156
low,22,ee_velocity,2,0.8259050250053406,656,164,21156
low,22,ee_velocity,3,0.819141685962677,656,164,21156
low,22,ee_velocity,4,0.8162168264389038,656,164,21156
low,22,ee_acceleration,0,0.3436979353427887,656,164,21156
low,22,ee_acceleration,1,0.35858023166656494,656,164,21156
low,22,ee_acceleration,2,0.3661958575248718,656,164,21156
low,22,ee_acceleration,3,0.3430972993373871,656,164,21156
low,22,ee_acceleration,4,0.3414444923400879,656,164,21156
low,22,contact_flag,0,1.0,656,164,21156
low,22,contact_flag,1,1.0,656,164,21156
low,22,contact_flag,2,1.0,656,164,21156
low,22,contact_flag,3,1.0,656,164,21156
low,22,contact_flag,4,1.0,656,164,21156
low,22,contact_force_log1p_mag,0,0.45839208364486694,656,164,21156
low,22,contact_force_log1p_mag,1,0.48439282178878784,656,164,21156
low,22,contact_force_log1p_mag,2,0.4825475811958313,656,164,21156
low,22,contact_force_log1p_mag,3,0.45970284938812256,656,164,21156
low,22,contact_force_log1p_mag,4,0.47462183237075806,656,164,21156
low,23,ee_velocity,0,0.835185170173645,656,164,21156
low,23,ee_velocity,1,0.8276160359382629,656,164,21156
low,23,ee_velocity,2,0.8211050629615784,656,164,21156
low,23,ee_velocity,3,0.8143541216850281,656,164,21156
low,23,ee_velocity,4,0.8122553825378418,656,164,21156
low,23,ee_acceleration,0,0.3402267396450043,656,164,21156
low,23,ee_acceleration,1,0.3612481653690338,656,164,21156
low,23,ee_acceleration,2,0.3638542592525482,656,164,21156
low,23,ee_acceleration,3,0.34204962849617004,656,164,21156
low,23,ee_acceleration,4,0.3435765206813812,656,164,21156
low,23,contact_flag,0,1.0,656,164,21156
low,23,contact_flag,1,1.0,656,164,21156
low,23,contact_flag,2,1.0,656,164,21156
low,23,contact_flag,3,1.0,656,164,21156
low,23,contact_flag,4,1.0,656,164,21156
low,23,contact_force_log1p_mag,0,0.45699000358581543,656,164,21156
low,23,contact_force_log1p_mag,1,0.4852146506309509,656,164,21156
low,23,contact_force_log1p_mag,2,0.4755117893218994,656,164,21156
