bin,layer,target,fold,r2,n_train_episodes,n_test_episodes,n_test_windows
low,12,contact_flag,3,0.5699045658111572,397,99,22277
low,12,contact_flag,4,0.6511831283569336,396,100,22320
low,12,contact_force_log1p_mag,0,0.7314990758895874,397,99,22330
low,12,contact_force_log1p_mag,1,0.6622797250747681,397,99,22317
low,12,contact_force_log1p_mag,2,0.638331413269043,397,99,22329
low,12,contact_force_log1p_mag,3,0.528794527053833,397,99,22277
low,12,contact_force_log1p_mag,4,0.6776083707809448,396,100,22320
low,13,ee_velocity,0,0.9199450016021729,397,99,22330
low,13,ee_velocity,1,0.909930408000946,397,99,22317
low,13,ee_velocity,2,0.9208823442459106,397,99,22329
low,13,ee_velocity,3,0.9177621006965637,397,99,22277
low,13,ee_velocity,4,0.9167739152908325,396,100,22320
low,13,ee_acceleration,0,0.21818646788597107,397,99,22330
low,13,ee_acceleration,1,0.18153895437717438,397,99,22317
low,13,ee_acceleration,2,0.19897456467151642,397,99,22329
low,13,ee_acceleration,3,0.2103235125541687,397,99,22277
low,13,ee_acceleration,4,0.20542795956134796,396,100,22320
low,13,contact_flag,0,0.6687892079353333,397,99,22330
low,13,contact_flag,1,0.6375166177749634,397,99,22317
low,13,contact_flag,2,0.6350303888320923,397,99,22329
low,13,contact_flag,3,0.5761541128158569,397,99,22277
low,13,contact_flag,4,0.6567308902740479,396,100,22320
low,13,contact_force_log1p_mag,0,0.7298328876495361,397,99,22330
low,13,contact_force_log1p_mag,1,0.6624741554260254,397,99,22317
low,13,contact_force_log1p_mag,2,0.6567419767379761,397,99,22329
low,13,contact_force_log1p_mag,3,0.533248782157898,397,99,22277
low,13,contact_force_log1p_mag,4,0.6903254985809326,396,100,22320
low,14,ee_velocity,0,0.9212068915367126,397,99,22330
low,14,ee_velocity,1,0.9105179905891418,397,99,22317
low,14,ee_velocity,2,0.9229231476783752,397,99,22329
low,14,ee_velocity,3,0.9185616970062256,397,99,22277
low,14,ee_velocity,4,0.9173669219017029,396,100,22320
low,14,ee_acceleration,0,0.22793325781822205,397,99,22330
low,14,ee_acceleration,1,0.1862899214029312,397,99,22317
low,14,ee_acceleration,2,0.2042645663022995,397,99,22329
low,14,ee_acceleration,3,0.21783524751663208,397,99,22277
low,14,ee_acceleration,4,0.2148376852273941,396,100,22320
low,14,contact_flag,0,0.6861907839775085,397,99,22330
low,14,contact_flag,1,0.6456724405288696,397,99,22317
low,14,contact_flag,2,0.6504648327827454,397,99,22329
low,14,contact_flag,3,0.5819687843322754,397,99,22277
low,14,contact_flag,4,0.6660284996032715,396,100,22320
low,14,contact_force_log1p_mag,0,0.7494584918022156,397,99,22330
low,14,contact_force_log1p_mag,1,0.6554980278015137,397,99,22317
low,14,contact_force_log1p_mag,2,0.6837959289550781,397,99,22329
low,14,contact_force_log1p_mag,3,0.5420283079147339,397,99,22277
low,14,contact_force_log1p_mag,4,0.7051265239715576,396,100,22320
low,15,ee_velocity,0,0.9312568306922913,397,99,22330
low,15,ee_velocity,1,0.9202974438667297,397,99,22317
low,15,ee_velocity,2,0.9323094487190247,397,99,22329
low,15,ee_velocity,3,0.9303882718086243,397,99,22277
low,15,ee_velocity,4,0.9302664399147034,396,100,22320
low,15,ee_acceleration,0,0.26122087240219116,397,99,22330
low,15,ee_acceleration,1,0.22277401387691498,397,99,22317
low,15,ee_acceleration,2,0.2423141747713089,397,99,22329
low,15,ee_acceleration,3,0.256928414106369,397,99,22277
low,15,ee_acceleration,4,0.25243791937828064,396,100,22320
low,15,contact_flag,0,0.6806004047393799,397,99,22330
low,15,contact_flag,1,0.6504865884780884,397,99,22317
low,15,contact_flag,2,0.653762698173523,397,99,22329
low,15,contact_flag,3,0.5954713821411133,397,99,22277
low,15,contact_flag,4,0.6802159547805786,396,100,22320
low,15,contact_force_log1p_mag,0,0.7460499405860901,397,99,22330
low,15,contact_force_log1p_mag,1,0.6674649715423584,397,99,22317
low,15,contact_force_log1p_mag,2,0.6913092136383057,397,99,22329
low,15,contact_force_log1p_mag,3,0.5515220165252686,397,99,22277
low,15,contact_force_log1p_mag,4,0.7228740453720093,396,100,22320
low,16,ee_velocity,0,0.9364448189735413,397,99,22330
low,16,ee_velocity,1,0.9242701530456543,397,99,22317
low,16,ee_velocity,2,0.9386368989944458,397,99,22329
low,16,ee_velocity,3,0.937233030796051,397,99,22277
low,16,ee_velocity,4,0.9367327690124512,396,100,22320
low,16,ee_acceleration,0,0.27802547812461853,397,99,22330
low,16,ee_acceleration,1,0.23952142894268036,397,99,22317
low,16,ee_acceleration,2,0.2517658770084381,397,99,22329
low,16,ee_acceleration,3,0.266861230134964,397,99,22277
low,16,ee_acceleration,4,0.26516634225845337,396,100,22320
low,16,contact_flag,0,0.6804007887840271,397,99,22330
low,16,contact_flag,1,0.6567723751068115,397,99,22317
low,16,contact_flag,2,0.6591628193855286,397,99,22329
low,16,contact_flag,3,0.602537989616394,397,99,22277
low,16,contact_flag,4,0.6739227771759033,396,100,22320
low,16,contact_force_log1p_mag,0,0.743789792060852,397,99,22330
low,16,contact_force_log1p_mag,1,0.6840877532958984,397,99,22317
low,16,contact_force_log1p_mag,2,0.6939336061477661,397,99,22329
low,16,contact_force_log1p_mag,3,0.5645714998245239,397,99,22277
low,16,contact_force_log1p_mag,4,0.718063235282898,396,100,22320
low,17,ee_velocity,0,0.939537525177002,397,99,22330
low,17,ee_velocity,1,0.9322043657302856,397,99,22317
low,17,ee_velocity,2,0.9430203437805176,397,99,22329
low,17,ee_velocity,3,0.9420362114906311,397,99,22277
low,17,ee_velocity,4,0.9409738779067993,396,100,22320
low,17,ee_acceleration,0,0.27938416600227356,397,99,22330
low,17,ee_acceleration,1,0.24371908605098724,397,99,22317
low,17,ee_acceleration,2,0.26330843567848206,397,99,22329
low,17,ee_acceleration,3,0.28064170479774475,397,99,22277
low,17,ee_acceleration,4,0.27656349539756775,396,100,22320
low,17,contact_flag,0,0.69068443775177,397,99,22330
low,17,contact_flag,1,0.6431416273117065,397,99,22317
low,17,contact_flag,2,0.6644107103347778,397,99,22329
