bin,layer,target,r2_mean,r2_std,n_episodes_in_bin,n_windows_in_bin,q33,q67
high,0,contact_flag,0.43511940240859986,0.02396345694411236,909,162568,0.7843,1.1551
high,0,contact_force_log1p_mag,0.38656436204910277,0.020557995384328943,909,162568,0.7843,1.1551
high,1,ee_velocity,0.7643881201744079,0.021556344272008414,909,162568,0.7843,1.1551
high,1,ee_acceleration,0.1538201317191124,0.03851217579543112,909,162568,0.7843,1.1551
high,1,contact_flag,0.637362539768219,0.0898404707112148,909,162568,0.7843,1.1551
high,1,contact_force_log1p_mag,0.6114832162857056,0.13971559457554183,909,162568,0.7843,1.1551
high,2,ee_velocity,0.8112895607948303,0.003482865365877232,909,162568,0.7843,1.1551
high,2,ee_acceleration,0.19616552889347078,0.004371726652665602,909,162568,0.7843,1.1551
high,2,contact_flag,0.7225040316581726,0.012736377755623819,909,162568,0.7843,1.1551
high,2,contact_force_log1p_mag,0.7193908333778382,0.008108641614875891,909,162568,0.7843,1.1551
high,3,ee_velocity,0.8340381145477295,0.0016700526726082326,909,162568,0.7843,1.1551
high,3,ee_acceleration,0.23448982536792756,0.0028276543667767667,909,162568,0.7843,1.1551
high,3,contact_flag,0.7320919156074523,0.015926274076776627,909,162568,0.7843,1.1551
high,3,contact_force_log1p_mag,0.7234869122505188,0.015117516709138197,909,162568,0.7843,1.1551
high,4,ee_velocity,0.8486743092536926,0.0015379173962065532,909,162568,0.7843,1.1551
high,4,ee_acceleration,0.2540776014328003,0.004764887605790523,909,162568,0.7843,1.1551
high,4,contact_flag,0.7537914633750915,0.012602437234214624,909,162568,0.7843,1.1551
high,4,contact_force_log1p_mag,0.7512351751327515,0.010984830931477245,909,162568,0.7843,1.1551
high,5,ee_velocity,0.8803164482116699,0.0020916549749314018,909,162568,0.7843,1.1551
high,5,ee_acceleration,0.277569454908371,0.004645048907330792,909,162568,0.7843,1.1551
high,5,contact_flag,0.7734145283699035,0.009748937545224256,909,162568,0.7843,1.1551
high,5,contact_force_log1p_mag,0.7707810401916504,0.010486201330362878,909,162568,0.7843,1.1551
high,6,ee_velocity,0.8979334950447082,0.0012194097934625264,909,162568,0.7843,1.1551
