bin,layer,target,fold,r2,n_train_episodes,n_test_episodes,n_test_windows
low,17,ee_velocity,2,0.9499861001968384,426,106,24086
low,17,ee_velocity,3,0.9530695080757141,425,107,24119
low,17,ee_velocity,4,0.9279539585113525,425,107,24109
low,17,ee_acceleration,0,0.26339617371559143,426,106,24088
low,17,ee_acceleration,1,0.322616845369339,426,106,24086
low,17,ee_acceleration,2,0.2906886041164398,426,106,24086
low,17,ee_acceleration,3,0.30762046575546265,425,107,24119
low,17,ee_acceleration,4,0.25492140650749207,425,107,24109
low,17,contact_flag,0,0.7020604610443115,426,106,24088
low,17,contact_flag,1,0.7241276502609253,426,106,24086
low,17,contact_flag,2,0.7548223733901978,426,106,24086
low,17,contact_flag,3,0.6891375780105591,425,107,24119
low,17,contact_flag,4,0.7199977040290833,425,107,24109
low,17,contact_force_log1p_mag,0,0.7168263792991638,426,106,24088
low,17,contact_force_log1p_mag,1,0.7241483926773071,426,106,24086
low,17,contact_force_log1p_mag,2,0.7444089651107788,426,106,24086
low,17,contact_force_log1p_mag,3,0.650885820388794,425,107,24119
low,17,contact_force_log1p_mag,4,0.7038260698318481,425,107,24109
low,18,ee_velocity,0,0.9459798336029053,426,106,24088
low,18,ee_velocity,1,0.9598079919815063,426,106,24086
low,18,ee_velocity,2,0.9514383673667908,426,106,24086
low,18,ee_velocity,3,0.9539395570755005,425,107,24119
low,18,ee_velocity,4,0.9321460723876953,425,107,24109
low,18,ee_acceleration,0,0.2713389992713928,426,106,24088
low,18,ee_acceleration,1,0.3309282958507538,426,106,24086
low,18,ee_acceleration,2,0.2972191274166107,426,106,24086
low,18,ee_acceleration,3,0.3140944540500641,425,107,24119
low,18,ee_acceleration,4,0.24857445061206818,425,107,24109
low,18,contact_flag,0,0.6936162114143372,426,106,24088
low,18,contact_flag,1,0.7277216911315918,426,106,24086
low,18,contact_flag,2,0.7495474815368652,426,106,24086
low,18,contact_flag,3,0.6881870031356812,425,107,24119
low,18,contact_flag,4,0.7213525772094727,425,107,24109
low,18,contact_force_log1p_mag,0,0.7036842107772827,426,106,24088
low,18,contact_force_log1p_mag,1,0.7177667617797852,426,106,24086
low,18,contact_force_log1p_mag,2,0.735599160194397,426,106,24086
low,18,contact_force_log1p_mag,3,0.6514928936958313,425,107,24119
low,18,contact_force_log1p_mag,4,0.7038164734840393,425,107,24109
low,19,ee_velocity,0,0.947069525718689,426,106,24088
low,19,ee_velocity,1,0.9619392156600952,426,106,24086
low,19,ee_velocity,2,0.9532411098480225,426,106,24086
low,19,ee_velocity,3,0.9563342928886414,425,107,24119
low,19,ee_velocity,4,0.9337093830108643,425,107,24109
low,19,ee_acceleration,0,0.26796868443489075,426,106,24088
low,19,ee_acceleration,1,0.3314652740955353,426,106,24086
low,19,ee_acceleration,2,0.29173049330711365,426,106,24086
low,19,ee_acceleration,3,0.3171359896659851,425,107,24119
low,19,ee_acceleration,4,0.24468368291854858,425,107,24109
low,19,contact_flag,0,0.6982300281524658,426,106,24088
low,19,contact_flag,1,0.7299841642379761,426,106,24086
low,19,contact_flag,2,0.7538516521453857,426,106,24086
low,19,contact_flag,3,0.7031724452972412,425,107,24119
low,19,contact_flag,4,0.71518874168396,425,107,24109
low,19,contact_force_log1p_mag,0,0.7185133695602417,426,106,24088
low,19,contact_force_log1p_mag,1,0.7284045815467834,426,106,24086
low,19,contact_force_log1p_mag,2,0.7445487380027771,426,106,24086
low,19,contact_force_log1p_mag,3,0.6688133478164673,425,107,24119
low,19,contact_force_log1p_mag,4,0.7095530033111572,425,107,24109
low,20,ee_velocity,0,0.9484365582466125,426,106,24088
low,20,ee_velocity,1,0.9609426856040955,426,106,24086
low,20,ee_velocity,2,0.9531397819519043,426,106,24086
low,20,ee_velocity,3,0.9551761746406555,425,107,24119
low,20,ee_velocity,4,0.9342779517173767,425,107,24109
low,20,ee_acceleration,0,0.256799578666687,426,106,24088
low,20,ee_acceleration,1,0.31826290488243103,426,106,24086
