bin,layer,target,fold,r2,n_train_episodes,n_test_episodes,n_test_windows
low,12,ee_velocity,1,0.677055299282074,655,164,21156
low,12,ee_velocity,2,0.7065578103065491,655,164,21156
low,12,ee_velocity,3,0.688571572303772,655,164,21156
low,12,ee_velocity,4,0.6861751675605774,656,163,21027
low,12,ee_acceleration,0,0.2747631371021271,655,164,21156
low,12,ee_acceleration,1,0.29102182388305664,655,164,21156
low,12,ee_acceleration,2,0.2969669699668884,655,164,21156
low,12,ee_acceleration,3,0.2986743152141571,655,164,21156
low,12,ee_acceleration,4,0.2765100300312042,656,163,21027
low,12,contact_flag,0,1.0,655,164,21156
low,12,contact_flag,1,1.0,655,164,21156
low,12,contact_flag,2,1.0,655,164,21156
low,12,contact_flag,3,1.0,655,164,21156
low,12,contact_flag,4,1.0,656,163,21027
low,12,contact_force_log1p_mag,0,0.45811188220977783,655,164,21156
low,12,contact_force_log1p_mag,1,0.41651207208633423,655,164,21156
low,12,contact_force_log1p_mag,2,0.43446892499923706,655,164,21156
low,12,contact_force_log1p_mag,3,0.43634629249572754,655,164,21156
low,12,contact_force_log1p_mag,4,0.47989195585250854,656,163,21027
low,13,ee_velocity,0,0.7173934578895569,655,164,21156
low,13,ee_velocity,1,0.7019387483596802,655,164,21156
low,13,ee_velocity,2,0.7311694622039795,655,164,21156
low,13,ee_velocity,3,0.7163249254226685,655,164,21156
low,13,ee_velocity,4,0.7137810587882996,656,163,21027
low,13,ee_acceleration,0,0.3203792870044708,655,164,21156
low,13,ee_acceleration,1,0.3527654707431793,655,164,21156
low,13,ee_acceleration,2,0.34750908613204956,655,164,21156
low,13,ee_acceleration,3,0.35356956720352173,655,164,21156
low,13,ee_acceleration,4,0.33179911971092224,656,163,21027
low,13,contact_flag,0,1.0,655,164,21156
low,13,contact_flag,1,1.0,655,164,21156
low,13,contact_flag,2,1.0,655,164,21156
low,13,contact_flag,3,1.0,655,164,21156
low,13,contact_flag,4,1.0,656,163,21027
low,13,contact_force_log1p_mag,0,0.45704710483551025,655,164,21156
low,13,contact_force_log1p_mag,1,0.4276629090309143,655,164,21156
low,13,contact_force_log1p_mag,2,0.44783347845077515,655,164,21156
low,13,contact_force_log1p_mag,3,0.44445520639419556,655,164,21156
low,13,contact_force_log1p_mag,4,0.48587679862976074,656,163,21027
low,14,ee_velocity,0,0.7352297902107239,655,164,21156
low,14,ee_velocity,1,0.7208177447319031,655,164,21156
low,14,ee_velocity,2,0.7524796724319458,655,164,21156
low,14,ee_velocity,3,0.7357103228569031,655,164,21156
low,14,ee_velocity,4,0.7327659130096436,656,163,21027
low,14,ee_acceleration,0,0.3196234703063965,655,164,21156
low,14,ee_acceleration,1,0.3460080921649933,655,164,21156
low,14,ee_acceleration,2,0.34660303592681885,655,164,21156
low,14,ee_acceleration,3,0.3567730188369751,655,164,21156
low,14,ee_acceleration,4,0.33476248383522034,656,163,21027
low,14,contact_flag,0,1.0,655,164,21156
low,14,contact_flag,1,1.0,655,164,21156
low,14,contact_flag,2,1.0,655,164,21156
low,14,contact_flag,3,1.0,655,164,21156
low,14,contact_flag,4,1.0,656,163,21027
low,14,contact_force_log1p_mag,0,0.46727168560028076,655,164,21156
low,14,contact_force_log1p_mag,1,0.4334036707878113,655,164,21156
low,14,contact_force_log1p_mag,2,0.4531453251838684,655,164,21156
low,14,contact_force_log1p_mag,3,0.4509839415550232,655,164,21156
low,14,contact_force_log1p_mag,4,0.48625093698501587,656,163,21027
low,15,ee_velocity,0,0.781739354133606,655,164,21156
low,15,ee_velocity,1,0.7733353972434998,655,164,21156
low,15,ee_velocity,2,0.79867023229599,655,164,21156
low,15,ee_velocity,3,0.7865486741065979,655,164,21156
low,15,ee_velocity,4,0.7817593216896057,656,163,21027
low,15,ee_acceleration,0,0.3499734699726105,655,164,21156
low,15,ee_acceleration,1,0.3644084632396698,655,164,21156
low,15,ee_acceleration,2,0.3662271797657013,655,164,21156
low,15,ee_acceleration,3,0.3742775022983551,655,164,21156
low,15,ee_acceleration,4,0.3519715368747711,656,163,21027
low,15,contact_flag,0,1.0,655,164,21156
low,15,contact_flag,1,1.0,655,164,21156
low,15,contact_flag,2,1.0,655,164,21156
low,15,contact_flag,3,1.0,655,164,21156
low,15,contact_flag,4,1.0,656,163,21027
low,15,contact_force_log1p_mag,0,0.48173069953918457,655,164,21156
low,15,contact_force_log1p_mag,1,0.4436311721801758,655,164,21156
low,15,contact_force_log1p_mag,2,0.4621688723564148,655,164,21156
low,15,contact_force_log1p_mag,3,0.465617299079895,655,164,21156
low,15,contact_force_log1p_mag,4,0.4986141324043274,656,163,21027
low,16,ee_velocity,0,0.7987472414970398,655,164,21156
low,16,ee_velocity,1,0.7916173934936523,655,164,21156
low,16,ee_velocity,2,0.817512035369873,655,164,21156
low,16,ee_velocity,3,0.7998161911964417,655,164,21156
low,16,ee_velocity,4,0.8042678236961365,656,163,21027
low,16,ee_acceleration,0,0.3453786373138428,655,164,21156
low,16,ee_acceleration,1,0.37038007378578186,655,164,21156
low,16,ee_acceleration,2,0.37175801396369934,655,164,21156
low,16,ee_acceleration,3,0.3787252604961395,655,164,21156
low,16,ee_acceleration,4,0.3543214797973633,656,163,21027
low,16,contact_flag,0,1.0,655,164,21156
low,16,contact_flag,1,1.0,655,164,21156
low,16,contact_flag,2,1.0,655,164,21156
low,16,contact_flag,3,1.0,655,164,21156
low,16,contact_flag,4,1.0,656,163,21027
low,16,contact_force_log1p_mag,0,0.4804295301437378,655,164,21156
low,16,contact_force_log1p_mag,1,0.4465970993041992,655,164,21156
low,16,contact_force_log1p_mag,2,0.4667707085609436,655,164,21156
low,16,contact_force_log1p_mag,3,0.46351224184036255,655,164,21156
low,16,contact_force_log1p_mag,4,0.5026067495346069,656,163,21027
low,17,ee_velocity,0,0.8247830867767334,655,164,21156
low,17,ee_velocity,1,0.8187003135681152,655,164,21156
low,17,ee_velocity,2,0.844856321811676,655,164,21156
low,17,ee_velocity,3,0.8303009271621704,655,164,21156
low,17,ee_velocity,4,0.8260494470596313,656,163,21027
low,17,ee_acceleration,0,0.3595917522907257,655,164,21156
low,17,ee_acceleration,1,0.3859478235244751,655,164,21156
low,17,ee_acceleration,2,0.3991462290287018,655,164,21156
low,17,ee_acceleration,3,0.40129777789115906,655,164,21156
low,17,ee_acceleration,4,0.36734068393707275,656,163,21027
low,17,contact_flag,0,1.0,655,164,21156
low,17,contact_flag,1,1.0,655,164,21156
low,17,contact_flag,2,1.0,655,164,21156
low,17,contact_flag,3,1.0,655,164,21156
low,17,contact_flag,4,1.0,656,163,21027
low,17,contact_force_log1p_mag,0,0.48418062925338745,655,164,21156
low,17,contact_force_log1p_mag,1,0.4571216106414795,655,164,21156
low,17,contact_force_log1p_mag,2,0.46544307470321655,655,164,21156
low,17,contact_force_log1p_mag,3,0.46942853927612305,655,164,21156
low,17,contact_force_log1p_mag,4,0.5094209909439087,656,163,21027
low,18,ee_velocity,0,0.8271254301071167,655,164,21156
low,18,ee_velocity,1,0.82218998670578,655,164,21156
low,18,ee_velocity,2,0.846217691898346,655,164,21156
low,18,ee_velocity,3,0.8354533314704895,655,164,21156
low,18,ee_velocity,4,0.8303161859512329,656,163,21027
low,18,ee_acceleration,0,0.3728301525115967,655,164,21156
low,18,ee_acceleration,1,0.3881424367427826,655,164,21156
low,18,ee_acceleration,2,0.3995533585548401,655,164,21156
low,18,ee_acceleration,3,0.40358206629753113,655,164,21156
low,18,ee_acceleration,4,0.3793240487575531,656,163,21027
low,18,contact_flag,0,1.0,655,164,21156
low,18,contact_flag,1,1.0,655,164,21156
low,18,contact_flag,2,1.0,655,164,21156
low,18,contact_flag,3,1.0,655,164,21156
low,18,contact_flag,4,1.0,656,163,21027
