task,layer,variable,var_type,r2_mean,r2_std,n_samples
peg_insert,15,hole_static_friction,static,-0.036065,0.026013,2500
peg_insert,15,hole_dynamic_friction,static,-0.036065,0.026013,2500
peg_insert,15,ee_velocity,dynamic,0.571829,0.051961,2500
peg_insert,15,peg_velocity,dynamic,0.322733,0.050644,2500
peg_insert,15,insertion_depth,dynamic,0.79624,0.030605,2500
peg_insert,15,peg_hole_lateral_error,dynamic,0.481883,0.100751,2500
peg_insert,15,contact_flag,dynamic,0.0,0.0,2500
peg_insert,15,contact_force,dynamic,0.0,0.0,2500
peg_insert,15,phase,dynamic,0.0,0.0,2500
peg_insert,16,peg_mass,static,-0.038508,0.015112,2500
peg_insert,16,peg_static_friction,static,-0.03613,0.015486,2500
peg_insert,16,peg_dynamic_friction,static,-0.03613,0.015486,2500
peg_insert,16,hole_static_friction,static,-0.038752,0.025715,2500
peg_insert,16,hole_dynamic_friction,static,-0.038752,0.025715,2500
peg_insert,16,ee_velocity,dynamic,0.579182,0.036745,2500
peg_insert,16,peg_velocity,dynamic,0.329915,0.046601,2500
peg_insert,16,insertion_depth,dynamic,0.798278,0.026665,2500
peg_insert,16,peg_hole_lateral_error,dynamic,0.494538,0.097071,2500
peg_insert,16,contact_flag,dynamic,0.0,0.0,2500
peg_insert,16,contact_force,dynamic,0.0,0.0,2500
peg_insert,16,phase,dynamic,0.0,0.0,2500
peg_insert,17,peg_mass,static,-0.03991,0.0191,2500
peg_insert,17,peg_static_friction,static,-0.047864,0.016775,2500
peg_insert,17,peg_dynamic_friction,static,-0.047864,0.016775,2500
peg_insert,17,hole_static_friction,static,-0.042428,0.022753,2500
peg_insert,17,hole_dynamic_friction,static,-0.042428,0.022753,2500
peg_insert,17,ee_velocity,dynamic,0.593996,0.037918,2500
peg_insert,17,peg_velocity,dynamic,0.336869,0.047376,2500
peg_insert,17,insertion_depth,dynamic,0.81816,0.029548,2500
peg_insert,17,peg_hole_lateral_error,dynamic,0.531829,0.098887,2500
peg_insert,17,contact_flag,dynamic,0.0,0.0,2500
peg_insert,17,contact_force,dynamic,0.0,0.0,2500
peg_insert,17,phase,dynamic,0.0,0.0,2500
peg_insert,18,peg_mass,static,-0.041565,0.016833,2500
peg_insert,18,peg_static_friction,static,-0.053531,0.023542,2500
peg_insert,18,peg_dynamic_friction,static,-0.053531,0.023542,2500
peg_insert,18,hole_static_friction,static,-0.049293,0.013576,2500
peg_insert,18,hole_dynamic_friction,static,-0.049293,0.013576,2500
peg_insert,18,ee_velocity,dynamic,0.606953,0.032992,2500
peg_insert,18,peg_velocity,dynamic,0.3342,0.046908,2500
peg_insert,18,insertion_depth,dynamic,0.827931,0.025685,2500
peg_insert,18,peg_hole_lateral_error,dynamic,0.538993,0.108449,2500
peg_insert,18,contact_flag,dynamic,0.0,0.0,2500
peg_insert,18,contact_force,dynamic,0.0,0.0,2500
peg_insert,18,phase,dynamic,0.0,0.0,2500
peg_insert,19,peg_mass,static,-0.047617,0.015474,2500
peg_insert,19,peg_static_friction,static,-0.048245,0.021119,2500
peg_insert,19,peg_dynamic_friction,static,-0.048245,0.021119,2500
peg_insert,19,hole_static_friction,static,-0.05516,0.013031,2500
peg_insert,19,hole_dynamic_friction,static,-0.05516,0.013031,2500
peg_insert,19,ee_velocity,dynamic,0.600079,0.030028,2500
peg_insert,19,peg_velocity,dynamic,0.324032,0.051999,2500
peg_insert,19,insertion_depth,dynamic,0.837643,0.023889,2500
peg_insert,19,peg_hole_lateral_error,dynamic,0.537697,0.100265,2500
peg_insert,19,contact_flag,dynamic,0.0,0.0,2500
peg_insert,19,contact_force,dynamic,0.0,0.0,2500
peg_insert,19,phase,dynamic,0.0,0.0,2500
peg_insert,20,peg_mass,static,-0.046673,0.015805,2500
peg_insert,20,peg_static_friction,static,-0.051978,0.014887,2500
peg_insert,20,peg_dynamic_friction,static,-0.051978,0.014887,2500
peg_insert,20,hole_static_friction,static,-0.05536,0.013877,2500
peg_insert,20,hole_dynamic_friction,static,-0.05536,0.013877,2500
peg_insert,20,ee_velocity,dynamic,0.620544,0.027044,2500
peg_insert,20,peg_velocity,dynamic,0.334799,0.060865,2500
peg_insert,20,insertion_depth,dynamic,0.849244,0.025239,2500
peg_insert,20,peg_hole_lateral_error,dynamic,0.546343,0.103266,2500
peg_insert,20,contact_flag,dynamic,0.0,0.0,2500
peg_insert,20,contact_force,dynamic,0.0,0.0,2500
peg_insert,20,phase,dynamic,0.0,0.0,2500
peg_insert,21,peg_mass,static,-0.047181,0.016365,2500
peg_insert,21,peg_static_friction,static,-0.053895,0.015599,2500
peg_insert,21,peg_dynamic_friction,static,-0.053895,0.015599,2500
peg_insert,21,hole_static_friction,static,-0.06966,0.016739,2500
peg_insert,21,hole_dynamic_friction,static,-0.06966,0.016739,2500
peg_insert,21,ee_velocity,dynamic,0.638668,0.030809,2500
peg_insert,21,peg_velocity,dynamic,0.344738,0.056942,2500
peg_insert,21,insertion_depth,dynamic,0.867304,0.021426,2500
peg_insert,21,peg_hole_lateral_error,dynamic,0.559379,0.117424,2500
peg_insert,21,contact_flag,dynamic,0.0,0.0,2500
peg_insert,21,contact_force,dynamic,0.0,0.0,2500
peg_insert,21,phase,dynamic,0.0,0.0,2500
peg_insert,22,peg_mass,static,-0.049072,0.020667,2500
peg_insert,22,peg_static_friction,static,-0.050736,0.021646,2500
peg_insert,22,peg_dynamic_friction,static,-0.050736,0.021646,2500
peg_insert,22,hole_static_friction,static,-0.070005,0.01908,2500
peg_insert,22,hole_dynamic_friction,static,-0.070005,0.01908,2500
peg_insert,22,ee_velocity,dynamic,0.625239,0.031857,2500
peg_insert,22,peg_velocity,dynamic,0.343094,0.055552,2500
peg_insert,22,insertion_depth,dynamic,0.865855,0.024131,2500
peg_insert,22,peg_hole_lateral_error,dynamic,0.564328,0.125148,2500
peg_insert,22,contact_flag,dynamic,0.0,0.0,2500
peg_insert,22,contact_force,dynamic,0.0,0.0,2500
peg_insert,22,phase,dynamic,0.0,0.0,2500
peg_insert,23,peg_mass,static,-0.04943,0.017735,2500
peg_insert,23,peg_static_friction,static,-0.047559,0.016894,2500
peg_insert,23,peg_dynamic_friction,static,-0.047559,0.016894,2500
peg_insert,23,hole_static_friction,static,-0.066385,0.017884,2500
peg_insert,23,hole_dynamic_friction,static,-0.066385,0.017884,2500
peg_insert,23,ee_velocity,dynamic,0.623848,0.035289,2500
peg_insert,23,peg_velocity,dynamic,0.343888,0.05173,2500
peg_insert,23,insertion_depth,dynamic,0.874192,0.02327,2500
peg_insert,23,peg_hole_lateral_error,dynamic,0.571199,0.122676,2500
peg_insert,23,contact_flag,dynamic,0.0,0.0,2500
peg_insert,23,contact_force,dynamic,0.0,0.0,2500
peg_insert,23,phase,dynamic,0.0,0.0,2500
peg_insert,24,peg_mass,static,-0.047924,0.018598,2500
peg_insert,24,peg_static_friction,static,-0.051094,0.01547,2500
peg_insert,24,peg_dynamic_friction,static,-0.051094,0.01547,2500
peg_insert,24,hole_static_friction,static,-0.059748,0.026372,2500
peg_insert,24,hole_dynamic_friction,static,-0.059748,0.026372,2500
peg_insert,24,ee_velocity,dynamic,0.640842,0.035808,2500
peg_insert,24,peg_velocity,dynamic,0.358398,0.052259,2500
peg_insert,24,insertion_depth,dynamic,0.893232,0.020972,2500
peg_insert,24,peg_hole_lateral_error,dynamic,0.58976,0.115949,2500
peg_insert,24,contact_flag,dynamic,0.0,0.0,2500
peg_insert,24,contact_force,dynamic,0.0,0.0,2500
peg_insert,24,phase,dynamic,0.0,0.0,2500
peg_insert,25,peg_mass,static,-0.053905,0.019065,2500
peg_insert,25,peg_static_friction,static,-0.043796,0.007559,2500
peg_insert,25,peg_dynamic_friction,static,-0.043796,0.007559,2500
peg_insert,25,hole_static_friction,static,-0.063202,0.016943,2500
peg_insert,25,hole_dynamic_friction,static,-0.063202,0.016943,2500
peg_insert,25,ee_velocity,dynamic,0.662093,0.043568,2500
peg_insert,25,peg_velocity,dynamic,0.371088,0.058238,2500
peg_insert,25,insertion_depth,dynamic,0.908433,0.017818,2500
peg_insert,25,peg_hole_lateral_error,dynamic,0.602761,0.110141,2500
peg_insert,25,contact_flag,dynamic,0.0,0.0,2500
peg_insert,25,contact_force,dynamic,0.0,0.0,2500
peg_insert,25,phase,dynamic,0.0,0.0,2500
peg_insert,26,peg_mass,static,-0.049283,0.015824,2500
peg_insert,26,peg_static_friction,static,-0.051884,0.015827,2500
peg_insert,26,peg_dynamic_friction,static,-0.051884,0.015827,2500
peg_insert,26,hole_static_friction,static,-0.063455,0.020338,2500
peg_insert,26,hole_dynamic_friction,static,-0.063455,0.020338,2500
peg_insert,26,ee_velocity,dynamic,0.658236,0.034492,2500
peg_insert,26,peg_velocity,dynamic,0.366726,0.057565,2500
peg_insert,26,insertion_depth,dynamic,0.905438,0.017675,2500
peg_insert,26,peg_hole_lateral_error,dynamic,0.603757,0.11027,2500
peg_insert,26,contact_flag,dynamic,0.0,0.0,2500
peg_insert,26,contact_force,dynamic,0.0,0.0,2500
peg_insert,26,phase,dynamic,0.0,0.0,2500
peg_insert,27,peg_mass,static,-0.040087,0.01635,2500
peg_insert,27,peg_static_friction,static,-0.04864,0.016128,2500
peg_insert,27,peg_dynamic_friction,static,-0.04864,0.016128,2500
peg_insert,27,hole_static_friction,static,-0.038789,0.015754,2500
peg_insert,27,hole_dynamic_friction,static,-0.038789,0.015754,2500
peg_insert,27,ee_velocity,dynamic,0.696106,0.034432,2500
peg_insert,27,peg_velocity,dynamic,0.373681,0.05781,2500
peg_insert,27,insertion_depth,dynamic,0.914289,0.015493,2500
peg_insert,27,peg_hole_lateral_error,dynamic,0.617531,0.109748,2500
peg_insert,27,contact_flag,dynamic,0.0,0.0,2500
peg_insert,27,contact_force,dynamic,0.0,0.0,2500
peg_insert,27,phase,dynamic,0.0,0.0,2500
peg_insert,28,peg_mass,static,-0.042121,0.022206,2500
peg_insert,28,peg_static_friction,static,-0.047101,0.023145,2500
peg_insert,28,peg_dynamic_friction,static,-0.047101,0.023145,2500
peg_insert,28,hole_static_friction,static,-0.043625,0.012313,2500
peg_insert,28,hole_dynamic_friction,static,-0.043625,0.012313,2500
peg_insert,28,ee_velocity,dynamic,0.700604,0.046197,2500
peg_insert,28,peg_velocity,dynamic,0.383919,0.056258,2500
peg_insert,28,insertion_depth,dynamic,0.924298,0.014384,2500
peg_insert,28,peg_hole_lateral_error,dynamic,0.627322,0.119133,2500
peg_insert,28,contact_flag,dynamic,0.0,0.0,2500
peg_insert,28,contact_force,dynamic,0.0,0.0,2500
peg_insert,28,phase,dynamic,0.0,0.0,2500
peg_insert,29,peg_mass,static,-0.036565,0.018337,2500
peg_insert,29,peg_static_friction,static,-0.037709,0.019681,2500
peg_insert,29,peg_dynamic_friction,static,-0.037709,0.019681,2500
peg_insert,29,hole_static_friction,static,-0.044796,0.022434,2500
peg_insert,29,hole_dynamic_friction,static,-0.044796,0.022434,2500
peg_insert,29,ee_velocity,dynamic,0.707286,0.039313,2500
peg_insert,29,peg_velocity,dynamic,0.385857,0.055494,2500
peg_insert,29,insertion_depth,dynamic,0.928547,0.012482,2500
peg_insert,29,peg_hole_lateral_error,dynamic,0.630521,0.122251,2500
peg_insert,29,contact_flag,dynamic,0.0,0.0,2500
peg_insert,29,contact_force,dynamic,0.0,0.0,2500
peg_insert,29,phase,dynamic,0.0,0.0,2500
peg_insert,30,peg_mass,static,-0.044784,0.018566,2500
peg_insert,30,peg_static_friction,static,-0.037809,0.017152,2500
peg_insert,30,peg_dynamic_friction,static,-0.037809,0.017152,2500
peg_insert,30,hole_static_friction,static,-0.056239,0.020835,2500
peg_insert,30,hole_dynamic_friction,static,-0.056239,0.020835,2500
peg_insert,30,ee_velocity,dynamic,0.723917,0.034655,2500
peg_insert,30,peg_velocity,dynamic,0.390386,0.058439,2500
peg_insert,30,insertion_depth,dynamic,0.931965,0.011455,2500
peg_insert,30,peg_hole_lateral_error,dynamic,0.639243,0.1192,2500
peg_insert,30,contact_flag,dynamic,0.0,0.0,2500
peg_insert,30,contact_force,dynamic,0.0,0.0,2500
peg_insert,30,phase,dynamic,0.0,0.0,2500
peg_insert,31,peg_mass,static,-0.047608,0.020889,2500
peg_insert,31,peg_static_friction,static,-0.039708,0.017004,2500
peg_insert,31,peg_dynamic_friction,static,-0.039708,0.017004,2500
peg_insert,31,hole_static_friction,static,-0.056449,0.017333,2500
peg_insert,31,hole_dynamic_friction,static,-0.056449,0.017333,2500
peg_insert,31,ee_velocity,dynamic,0.728577,0.038619,2500
peg_insert,31,peg_velocity,dynamic,0.395862,0.061584,2500
peg_insert,31,insertion_depth,dynamic,0.93723,0.009365,2500
peg_insert,31,peg_hole_lateral_error,dynamic,0.639318,0.125415,2500
peg_insert,31,contact_flag,dynamic,0.0,0.0,2500
peg_insert,31,contact_force,dynamic,0.0,0.0,2500
peg_insert,31,phase,dynamic,0.0,0.0,2500
peg_insert,32,peg_mass,static,-0.056299,0.029567,2500
peg_insert,32,peg_static_friction,static,-0.037457,0.021282,2500
peg_insert,32,peg_dynamic_friction,static,-0.037457,0.021282,2500
peg_insert,32,hole_static_friction,static,-0.063558,0.016655,2500
peg_insert,32,hole_dynamic_friction,static,-0.063558,0.016655,2500
peg_insert,32,ee_velocity,dynamic,0.745521,0.038138,2500
peg_insert,32,peg_velocity,dynamic,0.401984,0.061166,2500
peg_insert,32,insertion_depth,dynamic,0.940209,0.006825,2500
peg_insert,32,peg_hole_lateral_error,dynamic,0.649113,0.107329,2500
peg_insert,32,contact_flag,dynamic,0.0,0.0,2500
peg_insert,32,contact_force,dynamic,0.0,0.0,2500
peg_insert,32,phase,dynamic,0.0,0.0,2500
peg_insert,33,peg_mass,static,-0.057327,0.027516,2500
peg_insert,33,peg_static_friction,static,-0.050674,0.023558,2500
peg_insert,33,peg_dynamic_friction,static,-0.050674,0.023558,2500
peg_insert,33,hole_static_friction,static,-0.081788,0.02103,2500
peg_insert,33,hole_dynamic_friction,static,-0.081788,0.02103,2500
peg_insert,33,ee_velocity,dynamic,0.752307,0.02737,2500
peg_insert,33,peg_velocity,dynamic,0.398789,0.062063,2500
peg_insert,33,insertion_depth,dynamic,0.944321,0.006084,2500
peg_insert,33,peg_hole_lateral_error,dynamic,0.653773,0.107088,2500
peg_insert,33,contact_flag,dynamic,0.0,0.0,2500
peg_insert,33,contact_force,dynamic,0.0,0.0,2500
peg_insert,33,phase,dynamic,0.0,0.0,2500
peg_insert,34,peg_mass,static,-0.059885,0.028018,2500
peg_insert,34,peg_static_friction,static,-0.051141,0.032637,2500
peg_insert,34,peg_dynamic_friction,static,-0.051141,0.032637,2500
peg_insert,34,hole_static_friction,static,-0.080167,0.029168,2500
peg_insert,34,hole_dynamic_friction,static,-0.080167,0.029168,2500
peg_insert,34,ee_velocity,dynamic,0.740493,0.034304,2500
peg_insert,34,peg_velocity,dynamic,0.399209,0.064809,2500
peg_insert,34,insertion_depth,dynamic,0.948148,0.007663,2500
peg_insert,34,peg_hole_lateral_error,dynamic,0.652665,0.106152,2500
peg_insert,34,contact_flag,dynamic,0.0,0.0,2500
peg_insert,34,contact_force,dynamic,0.0,0.0,2500
peg_insert,34,phase,dynamic,0.0,0.0,2500
peg_insert,35,peg_mass,static,-0.079315,0.029668,2500
peg_insert,35,peg_static_friction,static,-0.049527,0.037621,2500
peg_insert,35,peg_dynamic_friction,static,-0.049527,0.037621,2500
peg_insert,35,hole_static_friction,static,-0.103797,0.029779,2500
peg_insert,35,hole_dynamic_friction,static,-0.103797,0.029779,2500
peg_insert,35,ee_velocity,dynamic,0.743902,0.031166,2500
peg_insert,35,peg_velocity,dynamic,0.39386,0.068264,2500
peg_insert,35,insertion_depth,dynamic,0.949913,0.008266,2500
peg_insert,35,peg_hole_lateral_error,dynamic,0.638181,0.1067,2500
peg_insert,35,contact_flag,dynamic,0.0,0.0,2500
peg_insert,35,contact_force,dynamic,0.0,0.0,2500
peg_insert,35,phase,dynamic,0.0,0.0,2500
peg_insert,36,peg_mass,static,-0.094087,0.028838,2500
peg_insert,36,peg_static_friction,static,-0.079863,0.037791,2500
peg_insert,36,peg_dynamic_friction,static,-0.079863,0.037791,2500
peg_insert,36,hole_static_friction,static,-0.120312,0.022922,2500
peg_insert,36,hole_dynamic_friction,static,-0.120312,0.022922,2500
peg_insert,36,ee_velocity,dynamic,0.753484,0.034227,2500
peg_insert,36,peg_velocity,dynamic,0.402948,0.066639,2500
peg_insert,36,insertion_depth,dynamic,0.952386,0.009532,2500
peg_insert,36,peg_hole_lateral_error,dynamic,0.637268,0.104326,2500
peg_insert,36,contact_flag,dynamic,0.0,0.0,2500
peg_insert,36,contact_force,dynamic,0.0,0.0,2500
peg_insert,36,phase,dynamic,0.0,0.0,2500
peg_insert,37,peg_mass,static,-0.10546,0.026179,2500
peg_insert,37,peg_static_friction,static,-0.082853,0.034342,2500
peg_insert,37,peg_dynamic_friction,static,-0.082853,0.034342,2500
peg_insert,37,hole_static_friction,static,-0.124363,0.033104,2500
peg_insert,37,hole_dynamic_friction,static,-0.124363,0.033104,2500
peg_insert,37,ee_velocity,dynamic,0.760063,0.038094,2500
peg_insert,37,peg_velocity,dynamic,0.393095,0.071874,2500
peg_insert,37,insertion_depth,dynamic,0.9525,0.009879,2500
peg_insert,37,peg_hole_lateral_error,dynamic,0.637457,0.099097,2500
peg_insert,37,contact_flag,dynamic,0.0,0.0,2500
peg_insert,37,contact_force,dynamic,0.0,0.0,2500
peg_insert,37,phase,dynamic,0.0,0.0,2500
peg_insert,38,peg_mass,static,-0.115334,0.024183,2500
peg_insert,38,peg_static_friction,static,-0.101501,0.036968,2500
peg_insert,38,peg_dynamic_friction,static,-0.101501,0.036968,2500
peg_insert,38,hole_static_friction,static,-0.128909,0.027225,2500
peg_insert,38,hole_dynamic_friction,static,-0.128909,0.027225,2500
peg_insert,38,ee_velocity,dynamic,0.753881,0.03535,2500
peg_insert,38,peg_velocity,dynamic,0.386117,0.080539,2500
peg_insert,38,insertion_depth,dynamic,0.94961,0.009786,2500
peg_insert,38,peg_hole_lateral_error,dynamic,0.622381,0.099082,2500
peg_insert,38,contact_flag,dynamic,0.0,0.0,2500
peg_insert,38,contact_force,dynamic,0.0,0.0,2500
peg_insert,38,phase,dynamic,0.0,0.0,2500
peg_insert,39,peg_mass,static,-0.137988,0.030654,2500
peg_insert,39,peg_static_friction,static,-0.113428,0.052086,2500
peg_insert,39,peg_dynamic_friction,static,-0.113428,0.052086,2500
peg_insert,39,hole_static_friction,static,-0.147963,0.031477,2500
peg_insert,39,hole_dynamic_friction,static,-0.147963,0.031477,2500
peg_insert,39,ee_velocity,dynamic,0.753558,0.040391,2500
peg_insert,39,peg_velocity,dynamic,0.383518,0.087236,2500
peg_insert,39,insertion_depth,dynamic,0.950001,0.010252,2500
peg_insert,39,peg_hole_lateral_error,dynamic,0.625362,0.093203,2500
peg_insert,39,contact_flag,dynamic,0.0,0.0,2500
peg_insert,39,contact_force,dynamic,0.0,0.0,2500
peg_insert,39,phase,dynamic,0.0,0.0,2500
nut_thread,0,nut_mass,static,-0.018471,0.013385,2500
nut_thread,0,nut_static_friction,static,-0.010855,0.010471,2500
nut_thread,0,nut_dynamic_friction,static,-0.010855,0.010471,2500
nut_thread,0,bolt_static_friction,static,0.000182,0.011089,2500
nut_thread,0,bolt_dynamic_friction,static,0.000182,0.011089,2500
nut_thread,0,ee_velocity,dynamic,0.000843,0.011336,2500
nut_thread,0,nut_velocity,dynamic,-0.00324,0.002291,2500
nut_thread,0,axial_progress,dynamic,-0.001878,0.005708,2500
nut_thread,0,nut_bolt_relative_angle,dynamic,0.159923,0.042551,2500
nut_thread,0,contact_flag,dynamic,0.0,0.0,2500
nut_thread,0,contact_force,dynamic,0.0,0.0,2500
nut_thread,0,phase,dynamic,0.0,0.0,2500
nut_thread,1,nut_mass,static,-0.017125,0.012742,2500
nut_thread,1,nut_static_friction,static,-0.010688,0.010544,2500
nut_thread,1,nut_dynamic_friction,static,-0.010688,0.010544,2500
nut_thread,1,bolt_static_friction,static,0.0023,0.01164,2500
nut_thread,1,bolt_dynamic_friction,static,0.0023,0.01164,2500
nut_thread,1,ee_velocity,dynamic,0.000474,0.012397,2500
nut_thread,1,nut_velocity,dynamic,0.00012,0.003822,2500
nut_thread,1,axial_progress,dynamic,-0.002815,0.004966,2500
nut_thread,1,nut_bolt_relative_angle,dynamic,0.194627,0.044399,2500
nut_thread,1,contact_flag,dynamic,0.0,0.0,2500
nut_thread,1,contact_force,dynamic,0.0,0.0,2500
nut_thread,1,phase,dynamic,0.0,0.0,2500
nut_thread,2,nut_mass,static,-0.016442,0.011663,2500
nut_thread,2,nut_static_friction,static,-0.013999,0.012689,2500
nut_thread,2,nut_dynamic_friction,static,-0.013999,0.012689,2500
nut_thread,2,bolt_static_friction,static,-0.008521,0.008471,2500
nut_thread,2,bolt_dynamic_friction,static,-0.008521,0.008471,2500
nut_thread,2,ee_velocity,dynamic,0.000985,0.013008,2500
nut_thread,2,nut_velocity,dynamic,0.00332,0.006203,2500
nut_thread,2,axial_progress,dynamic,-0.001847,0.006968,2500
nut_thread,2,nut_bolt_relative_angle,dynamic,0.210682,0.052152,2500
nut_thread,2,contact_flag,dynamic,0.0,0.0,2500
nut_thread,2,contact_force,dynamic,0.0,0.0,2500
nut_thread,2,phase,dynamic,0.0,0.0,2500
nut_thread,3,nut_mass,static,-0.019948,0.011488,2500
nut_thread,3,nut_static_friction,static,-0.015513,0.011627,2500
nut_thread,3,nut_dynamic_friction,static,-0.015513,0.011627,2500
nut_thread,3,bolt_static_friction,static,-0.011612,0.012775,2500
nut_thread,3,bolt_dynamic_friction,static,-0.011612,0.012775,2500
nut_thread,3,ee_velocity,dynamic,0.271919,0.037584,2500
nut_thread,3,nut_velocity,dynamic,0.01361,0.00821,2500
nut_thread,3,axial_progress,dynamic,0.371237,0.036484,2500
nut_thread,3,nut_bolt_relative_angle,dynamic,0.224418,0.06896,2500
nut_thread,3,contact_flag,dynamic,0.0,0.0,2500
nut_thread,3,contact_force,dynamic,0.0,0.0,2500
nut_thread,3,phase,dynamic,0.0,0.0,2500
nut_thread,4,nut_mass,static,-0.021433,0.009436,2500
nut_thread,4,nut_static_friction,static,-0.019576,0.012639,2500
nut_thread,4,nut_dynamic_friction,static,-0.019576,0.012639,2500
nut_thread,4,bolt_static_friction,static,-0.015402,0.011876,2500
nut_thread,4,bolt_dynamic_friction,static,-0.015402,0.011876,2500
nut_thread,4,ee_velocity,dynamic,0.330286,0.043391,2500
nut_thread,4,nut_velocity,dynamic,0.034792,0.004586,2500
nut_thread,4,axial_progress,dynamic,0.39521,0.040712,2500
nut_thread,4,nut_bolt_relative_angle,dynamic,0.222909,0.064064,2500
nut_thread,4,contact_flag,dynamic,0.0,0.0,2500
nut_thread,4,contact_force,dynamic,0.0,0.0,2500
nut_thread,4,phase,dynamic,0.0,0.0,2500
nut_thread,5,nut_mass,static,-0.023545,0.010539,2500
nut_thread,5,nut_static_friction,static,-0.020091,0.00806,2500
nut_thread,5,nut_dynamic_friction,static,-0.020091,0.00806,2500
nut_thread,5,bolt_static_friction,static,-0.022983,0.013891,2500
nut_thread,5,bolt_dynamic_friction,static,-0.022983,0.013891,2500
nut_thread,5,ee_velocity,dynamic,0.3625,0.031308,2500
nut_thread,5,nut_velocity,dynamic,0.019855,0.013486,2500
nut_thread,5,axial_progress,dynamic,0.410483,0.037466,2500
nut_thread,5,nut_bolt_relative_angle,dynamic,0.212067,0.056855,2500
nut_thread,5,contact_flag,dynamic,0.0,0.0,2500
nut_thread,5,contact_force,dynamic,0.0,0.0,2500
nut_thread,5,phase,dynamic,0.0,0.0,2500
nut_thread,6,nut_mass,static,-0.026305,0.012654,2500
nut_thread,6,nut_static_friction,static,-0.018867,0.005287,2500
nut_thread,6,nut_dynamic_friction,static,-0.018867,0.005287,2500
nut_thread,6,bolt_static_friction,static,-0.02933,0.01323,2500
nut_thread,6,bolt_dynamic_friction,static,-0.02933,0.01323,2500
nut_thread,6,ee_velocity,dynamic,0.372826,0.039706,2500
nut_thread,6,nut_velocity,dynamic,0.031988,0.013723,2500
nut_thread,6,axial_progress,dynamic,0.425568,0.036366,2500
nut_thread,6,nut_bolt_relative_angle,dynamic,0.218658,0.056686,2500
nut_thread,6,contact_flag,dynamic,0.0,0.0,2500
nut_thread,6,contact_force,dynamic,0.0,0.0,2500
nut_thread,6,phase,dynamic,0.0,0.0,2500
nut_thread,7,nut_mass,static,-0.027031,0.010667,2500
nut_thread,7,nut_static_friction,static,-0.018708,0.00662,2500
nut_thread,7,nut_dynamic_friction,static,-0.018708,0.00662,2500
nut_thread,7,bolt_static_friction,static,-0.025673,0.01479,2500
nut_thread,7,bolt_dynamic_friction,static,-0.025673,0.01479,2500
nut_thread,7,ee_velocity,dynamic,0.390863,0.028033,2500
nut_thread,7,nut_velocity,dynamic,0.02396,0.014812,2500
nut_thread,7,axial_progress,dynamic,0.412108,0.041565,2500
nut_thread,7,nut_bolt_relative_angle,dynamic,0.213802,0.055102,2500
nut_thread,7,contact_flag,dynamic,0.0,0.0,2500
nut_thread,7,contact_force,dynamic,0.0,0.0,2500
nut_thread,7,phase,dynamic,0.0,0.0,2500
nut_thread,8,nut_mass,static,-0.030452,0.011052,2500
nut_thread,8,nut_static_friction,static,-0.019289,0.009592,2500
nut_thread,8,nut_dynamic_friction,static,-0.019289,0.009592,2500
nut_thread,8,bolt_static_friction,static,-0.025972,0.015783,2500
nut_thread,8,bolt_dynamic_friction,static,-0.025972,0.015783,2500
nut_thread,8,ee_velocity,dynamic,0.394756,0.030105,2500
nut_thread,8,nut_velocity,dynamic,0.030548,0.011304,2500
nut_thread,8,axial_progress,dynamic,0.433606,0.041954,2500
nut_thread,8,nut_bolt_relative_angle,dynamic,0.21915,0.055335,2500
nut_thread,8,contact_flag,dynamic,0.0,0.0,2500
nut_thread,8,contact_force,dynamic,0.0,0.0,2500
nut_thread,8,phase,dynamic,0.0,0.0,2500
nut_thread,9,nut_mass,static,-0.029087,0.01287,2500
nut_thread,9,nut_static_friction,static,-0.019072,0.008451,2500
nut_thread,9,nut_dynamic_friction,static,-0.019072,0.008451,2500
nut_thread,9,bolt_static_friction,static,-0.028367,0.015673,2500
nut_thread,9,bolt_dynamic_friction,static,-0.028367,0.015673,2500
nut_thread,9,ee_velocity,dynamic,0.410076,0.01841,2500
nut_thread,9,nut_velocity,dynamic,0.034805,0.008865,2500
nut_thread,9,axial_progress,dynamic,0.451593,0.048373,2500
nut_thread,9,nut_bolt_relative_angle,dynamic,0.228863,0.049312,2500
nut_thread,9,contact_flag,dynamic,0.0,0.0,2500
nut_thread,9,contact_force,dynamic,0.0,0.0,2500
nut_thread,9,phase,dynamic,0.0,0.0,2500
nut_thread,10,nut_mass,static,-0.033619,0.016216,2500
nut_thread,10,nut_static_friction,static,-0.025057,0.01016,2500
nut_thread,10,nut_dynamic_friction,static,-0.025057,0.01016,2500
nut_thread,10,bolt_static_friction,static,-0.032116,0.017404,2500
nut_thread,10,bolt_dynamic_friction,static,-0.032116,0.017404,2500
nut_thread,10,ee_velocity,dynamic,0.443502,0.029437,2500
nut_thread,10,nut_velocity,dynamic,0.046139,0.015159,2500
nut_thread,10,axial_progress,dynamic,0.460121,0.051409,2500
nut_thread,10,nut_bolt_relative_angle,dynamic,0.245021,0.051384,2500
nut_thread,10,contact_flag,dynamic,0.0,0.0,2500
nut_thread,10,contact_force,dynamic,0.0,0.0,2500
nut_thread,10,phase,dynamic,0.0,0.0,2500
nut_thread,11,nut_mass,static,-0.033561,0.01416,2500
nut_thread,11,nut_static_friction,static,-0.027543,0.01213,2500
nut_thread,11,nut_dynamic_friction,static,-0.027543,0.01213,2500
