claim,task,target,layer,src_task,tgt_task,param,n_episodes_or_folds,mean,ci_lo,ci_hi,p_value,method
transfer_gap,,contact_force_log1p_mag,13,push,drawer,,5,19.805169546604155,19.76808345943689,19.840812648534776,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_force_log1p_mag,14,push,drawer,,5,13.4593510389328,13.41331787109375,13.502442216873169,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_force_log1p_mag,15,push,drawer,,5,17.3723393201828,17.338799357414246,17.401258301734924,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_force_log1p_mag,16,push,drawer,,5,4.2130829215049745,4.179427111148835,4.235277050435543,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_force_log1p_mag,17,push,drawer,,5,1.5294547080993652,1.499894666671753,1.560762694478035,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_force_log1p_mag,18,push,drawer,,5,1.2689852118492126,1.2215223908424377,1.310715103149414,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_force_log1p_mag,19,push,drawer,,5,2.311880648136139,2.274042177200317,2.3497191190719606,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_force_log1p_mag,20,push,drawer,,5,14.106819677352906,14.057074475288392,14.153412199020385,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_force_log1p_mag,21,push,drawer,,5,5.179471969604492,5.131840932369232,5.225224339962006,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_force_log1p_mag,22,push,drawer,,5,13.288885533809662,13.232823348045349,13.341584610939027,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_force_log1p_mag,23,push,drawer,,5,2.1409233093261717,2.105141830444336,2.1800369381904603,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,0,push,drawer,,5,0.15616854480467732,0.1261183735134545,0.18267662427388126,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,1,push,drawer,,5,0.6890144594013691,0.5557004783675075,0.8099053539335728,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,2,push,drawer,,5,0.8771322645246983,0.6141581133008003,1.1034942366182805,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,3,push,drawer,,5,0.9595288559794426,0.6407622143626213,1.287891998887062,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,4,push,drawer,,5,0.4405856430530548,0.20841532349586483,0.6761015594005585,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,5,push,drawer,,5,0.9270414620637893,0.6203433096408844,1.2356866359710694,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,6,push,drawer,,5,0.6866387575864792,0.4459261864423752,0.9273513287305832,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,7,push,drawer,,5,0.46667135700117796,0.22369238480459894,0.7234536145580932,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,8,push,drawer,,5,0.941037044301629,0.741860146811232,1.159012085571885,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,9,push,drawer,,5,0.27710417648777363,0.08492711922153831,0.4821267738007009,0.001998001998001998,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,10,push,drawer,,5,0.21518131345510483,-0.011059345304965957,0.4474543139338493,0.028971028971028972,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,11,push,drawer,,5,0.13739526942372327,-0.08764341101050373,0.3685529090464115,0.1028971028971029,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,12,push,drawer,,5,0.12780409306287768,-0.0984198167920112,0.3559806331992149,0.1028971028971029,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,13,push,drawer,,5,0.39991836398839953,0.199741580337286,0.6134876891970634,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,14,push,drawer,,5,0.6499984741210938,0.43774033784866334,0.8686719208955764,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,15,push,drawer,,5,0.5598094373941421,0.3699563771486282,0.7566558927297592,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,16,push,drawer,,5,0.617726394534111,0.4202222913503647,0.8171763837337493,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,17,push,drawer,,5,0.4627637267112732,0.2616286277770996,0.6725845605134964,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,18,push,drawer,,5,0.34977431297302247,0.1541455805301666,0.5498085141181945,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,19,push,drawer,,5,0.2452266365289688,0.06131868571043019,0.44023298621177676,0.002997002997002997,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,20,push,drawer,,5,0.5425132617354393,0.36694488376379014,0.7204275161027909,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,21,push,drawer,,5,0.2952714629471302,0.13173600563779467,0.46238919496536257,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,22,push,drawer,,5,0.2834526613354683,0.12405995577573774,0.4508810296654701,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,23,push,drawer,,5,0.5432482682168484,0.37821010425686835,0.7091717630624771,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,0,push,drawer,,5,72.38674553781748,72.33366916179656,72.47613670527934,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,1,push,drawer,,5,6.456483011692763,6.370560193806886,6.53177749812603,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,2,push,drawer,,5,3.8912720307707787,3.765319584310055,3.9707620412111284,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,3,push,drawer,,5,6.823940649628639,6.67720482647419,6.931760838627815,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,4,push,drawer,,5,9.512350185774267,9.431244338676333,9.597042581439018,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,5,push,drawer,,5,7.289342211186886,7.1175959840416905,7.444507518410683,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,6,push,drawer,,5,4.7047543480992315,4.590425704419613,4.824058252573013,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,7,push,drawer,,5,3.8543356388807295,3.7716993510723116,3.943354767560959,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,8,push,drawer,,5,2.4334640234708784,2.3415853053331377,2.5285965263843537,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,9,push,drawer,,5,3.6263563364744185,3.5426409512758257,3.7159043729305266,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,10,push,drawer,,5,6.572075375914574,6.491536940708756,6.652783095836639,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,11,push,drawer,,5,1.1227280139923095,1.076562947034836,1.1765432953834534,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,12,push,drawer,,5,1.5332343220710754,1.4751084089279176,1.593491804599762,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,13,push,drawer,,5,1.8362959802150727,1.776913821697235,1.8923157334327698,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,14,push,drawer,,5,1.533772337436676,1.4745690086483956,1.5929677844047547,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,15,push,drawer,,5,3.3347395956516266,3.290322858095169,3.3801354289054872,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,16,push,drawer,,5,2.8432311713695526,2.8063932716846467,2.883133256435394,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,17,push,drawer,,5,7.129194951057434,7.086281704902649,7.17210819721222,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,18,push,drawer,,5,1.6876492857933045,1.6553465127944946,1.7161595582962037,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,19,push,drawer,,5,2.9421641349792482,2.9050050020217895,2.9732682704925537,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,20,push,drawer,,5,3.575717878341675,3.5317527651786804,3.619682991504669,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,21,push,drawer,,5,4.854838252067566,4.818872094154358,4.892193563580514,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,22,push,drawer,,5,1.7769916951656342,1.7443076619505882,1.8085257291793824,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,23,push,drawer,,5,2.3459504008293153,2.323696792125702,2.369013226032257,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,0,push,strike,,5,1.2502280354499817,0.7823627352714537,1.6488870143890382,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,1,push,strike,,5,2.598846958577633,2.2861541256308557,3.002464197576046,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,2,push,strike,,5,1.2308097958564759,1.101267695426941,1.4247832417488098,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,3,push,strike,,5,0.49717533588409424,0.15219860076904304,0.7421821355819702,0.004995004995004995,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,4,push,strike,,5,0.9897620260715485,0.7504479169845581,1.2290761351585389,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,5,push,strike,,5,0.5818891048431396,0.2708761295676232,0.8427686810493469,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,6,push,strike,,5,0.458353391289711,0.2970798991620541,0.637684804201126,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,7,push,strike,,5,0.30103344917297364,0.12643480300903312,0.4756320953369141,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,8,push,strike,,5,0.4704734534025192,0.3161464899778366,0.6174576878547668,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,9,push,strike,,5,0.7345719933509827,0.5592253684997559,0.872913658618927,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,10,push,strike,,5,0.2141416609287262,0.08177809342741967,0.3463587157428264,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,11,push,strike,,5,0.2403510570526123,0.06953580379486082,0.39559962749481203,0.002997002997002997,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,12,push,strike,,5,0.39406237602233884,0.21465538740158077,0.5279844164848327,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,13,push,strike,,5,0.3734769970178604,0.2175808995962143,0.4966568827629089,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,14,push,strike,,5,0.31012549400329587,0.18878848552703847,0.4316763272881506,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,15,push,strike,,5,0.28643345832824707,0.16734323501586906,0.3876931697130203,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,16,push,strike,,5,0.20624616742134094,0.06197301745414737,0.3155954420566559,0.005994005994005994,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,17,push,strike,,5,0.28390880227088927,0.1623402297496795,0.3859738349914551,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,18,push,strike,,5,0.44014289379119875,0.2820769190788269,0.555047869682312,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,19,push,strike,,5,0.3904675304889679,0.28010016337037086,0.49143582582473755,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,20,push,strike,,5,0.19967159628868103,0.04306132197380068,0.3319885492324829,0.003996003996003996,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,21,push,strike,,5,0.24386631846427917,0.1293044328689575,0.3687435030937195,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,22,push,strike,,5,1.0518780410289765,0.9389788746833801,1.1797281980514527,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,23,push,strike,,5,0.6884705305099488,0.548163378238678,0.8174779653549195,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_force_log1p_mag,0,push,strike,,5,0.3180682897567749,-0.24755170345306396,0.8572803735733032,0.15784215784215785,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_force_log1p_mag,1,push,strike,,5,1.4133005499839784,0.9639189720153809,1.8749265313148498,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_force_log1p_mag,2,push,strike,,5,0.25325545072555544,-0.04599492549896235,0.5454285627603531,0.05194805194805195,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_force_log1p_mag,3,push,strike,,5,0.44389728307723997,0.22140680640935895,0.7094853401184082,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_force_log1p_mag,4,push,strike,,5,0.2512803077697754,0.01594109535217286,0.5067031621932984,0.005994005994005994,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_force_log1p_mag,5,push,strike,,5,0.18551830053329468,-0.10054340362548826,0.4715800046920776,0.12487512487512488,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_force_log1p_mag,6,push,strike,,5,0.1139835715293884,-0.10953810065984726,0.3443485975265502,0.1998001998001998,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_force_log1p_mag,7,push,strike,,5,0.09722764492034912,-0.11269267797470088,0.30714796781539916,0.2057942057942058,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_force_log1p_mag,8,push,strike,,5,0.4426979660987854,0.28647662401199336,0.5990558010339736,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_force_log1p_mag,9,push,strike,,5,0.25839918851852417,0.042917013168334975,0.42102952897548673,0.006993006993006993,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_force_log1p_mag,10,push,strike,,5,0.2072534322738647,0.03789130449295044,0.3429039478302002,0.006993006993006993,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_force_log1p_mag,11,push,strike,,5,0.23410236835479736,0.08571792840957641,0.3767272472381592,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_force_log1p_mag,12,push,strike,,5,0.8732177734375,0.6813492774963379,1.0245665034651756,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_force_log1p_mag,13,push,strike,,5,0.660075306892395,0.46097192764282224,0.8048872947692871,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_force_log1p_mag,14,push,strike,,5,0.35001155138015744,0.17816159725189204,0.4820111751556396,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_force_log1p_mag,15,push,strike,,5,0.4639354467391968,0.30386091470718385,0.5845555061101912,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_force_log1p_mag,16,push,strike,,5,0.20858068466186525,0.009166848659515402,0.3554252016544341,0.01998001998001998,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_force_log1p_mag,17,push,strike,,5,0.3416202545166015,0.20881820917129512,0.45306851863861086,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_force_log1p_mag,18,push,strike,,5,0.37084686756134033,0.16733756065368652,0.5064424809813499,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_force_log1p_mag,19,push,strike,,5,0.4887714862823486,0.33487378358840936,0.6331000328063965,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_force_log1p_mag,20,push,strike,,5,0.2883728384971619,0.1146942853927612,0.43418452054262147,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_force_log1p_mag,21,push,strike,,5,0.2370842337608337,0.12836377620697018,0.34585602879524224,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_force_log1p_mag,22,push,strike,,5,0.48570334911346436,0.37867934703826905,0.6029864907264709,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_force_log1p_mag,23,push,strike,,5,0.6118510723114013,0.46514556407928465,0.7414330512285232,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,0,push,strike,,5,-0.32310387641191485,-0.452461351454258,-0.19146876484155656,1.0,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,1,push,strike,,5,-0.5604419641196727,-0.6735271565616131,-0.44735677167773247,1.0,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,2,push,strike,,5,-0.8384453244507313,-1.0610702343285083,-0.5535711117088795,1.0,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,3,push,strike,,5,-1.0179123803973198,-1.3439966604113578,-0.6606076881289482,1.0,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,4,push,strike,,5,-0.885402262955904,-1.144962740689516,-0.6046991713345051,1.0,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,5,push,strike,,5,-0.8977918326854706,-1.3074511170387269,-0.5146993398666382,1.0,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,6,push,strike,,5,-0.5716000266373158,-0.7744011349976063,-0.3371601291000843,1.0,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,7,push,strike,,5,-0.6562646094243973,-0.93456698092632,-0.3466215792577714,1.0,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,8,push,strike,,5,-0.640429737046361,-0.855814452841878,-0.3857226986438036,1.0,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,9,push,strike,,5,-0.5161882653832436,-0.6729654029011727,-0.35924856781959547,1.0,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,10,push,strike,,5,-0.4229871298186481,-0.533602052461356,-0.3130145872943103,1.0,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,11,push,strike,,5,-0.41205385588109494,-0.5665061350911855,-0.27942976616322995,1.0,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,12,push,strike,,5,-0.33427114337682723,-0.49143450409173967,-0.18278233706951133,1.0,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,13,push,strike,,5,-0.22433538548648352,-0.3537159990519285,-0.1181716095656156,1.0,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,14,push,strike,,5,-0.22458174284547566,-0.33384594433009623,-0.10362727680709227,1.0,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,15,push,strike,,5,-0.2588733278214931,-0.405710533261299,-0.11577981859445567,1.0,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,16,push,strike,,5,-0.15470496593043204,-0.2401738623157143,-0.07067232998087995,1.0,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,17,push,strike,,5,-0.12326703965663907,-0.19832417294383045,-0.0380660563707352,1.0,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,18,push,strike,,5,-0.03693483844399452,-0.18690432012081146,0.05568367391824721,0.6683316683316683,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,19,push,strike,,5,-0.18649108558893204,-0.3196366190910339,-0.05433402210474013,0.995004995004995,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,20,push,strike,,5,-0.1293361887335777,-0.20736396163702006,-0.051308415830135276,1.0,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,21,push,strike,,5,-0.24903705306351184,-0.4256983377039433,-0.08162198029458517,1.0,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,22,push,strike,,5,-0.025680680677760404,-0.15793156027793884,0.10657019892241804,0.6233766233766234,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_acceleration,23,push,strike,,5,-0.08070563822984697,-0.25399471223354336,0.09903061538934703,0.8171828171828172,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,0,push,strike,,5,-0.14045923575758934,-0.52796950340271,0.20894894748926163,0.7482517482517482,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,1,push,strike,,5,0.09294915199279785,-0.032819330692291225,0.2185041487216949,0.08791208791208792,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,2,push,strike,,5,0.2959937959909439,0.23373840749263758,0.3556009143590927,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,3,push,strike,,5,0.3485372483730316,0.2889645040035248,0.4078271210193634,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,4,push,strike,,5,0.044796323776245116,-0.022768324613571138,0.11244236424565306,0.10989010989010989,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,5,push,strike,,5,0.2109826266765594,0.1448390424251556,0.2778778943419456,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,6,push,strike,,5,0.1468537449836731,0.10439013242721555,0.19600591659545893,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,7,push,strike,,5,0.182828938961029,0.14345304965972894,0.2194718718528747,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,8,push,strike,,5,0.09336180686950678,0.06659786701202386,0.13758815526962279,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,9,push,strike,,5,0.06381751298904413,0.029003787040710383,0.10613000392913811,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,10,push,strike,,5,0.09399734735488888,0.049463987350463826,0.13220357894897458,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,11,push,strike,,5,0.07488760948181147,0.030411744117736738,0.1147146105766296,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,12,push,strike,,5,0.1803550839424133,0.14466733932495118,0.2161349296569824,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,13,push,strike,,5,0.16363214254379266,0.13100595474243157,0.1944333910942077,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,14,push,strike,,5,0.14375884532928462,0.10316799879074094,0.1845807552337646,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,15,push,strike,,5,0.09755364656448359,0.06108797788619992,0.13458286523818966,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,16,push,strike,,5,0.15962727069854732,0.12986818552017212,0.1885712385177612,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,17,push,strike,,5,0.13888808488845822,0.11405396461486812,0.1630315899848938,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,18,push,strike,,5,0.14122200012207026,0.11271544694900507,0.17019462585449213,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,19,push,strike,,5,0.1771904110908508,0.15036578178405757,0.20761519670486445,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,20,push,strike,,5,0.2150264620780944,0.18189815282821648,0.24317762851715083,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,21,push,strike,,5,0.13272095918655397,0.09324196577072141,0.1684126615524292,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,22,push,strike,,5,0.20772193670272823,0.16823276281356808,0.24346704483032228,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,ee_velocity,23,push,strike,,5,0.2309587717056274,0.1822381377220153,0.2743425726890564,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,0,strike,drawer,,5,3.5930262923240663,3.4077711582183836,3.7380892238020897,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,1,strike,drawer,,5,3.012465497851372,2.9229904800653457,3.098537582159042,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,2,strike,drawer,,5,15.997810471057893,15.903000354766846,16.096960401535036,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,3,strike,drawer,,5,23.183389294147492,23.123578083515167,23.239851880073548,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,4,strike,drawer,,5,9.09501909017563,9.033616197109222,9.161174702644349,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,5,strike,drawer,,5,37.5635927259922,37.46616524264216,37.64431728124619,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,6,strike,drawer,,5,21.74648278951645,21.715370082855223,21.777595496177675,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,7,strike,drawer,,5,1.9358612298965454,1.8966796398162842,1.9685274362564087,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,8,strike,drawer,,5,1.4131858468055725,1.373639714717865,1.4640673518180847,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,9,strike,drawer,,5,24.347931379079817,24.325150948762893,24.36793186664581,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,10,strike,drawer,,5,12.087431585788726,12.053958473801613,12.126735854148865,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,11,strike,drawer,,5,17.645194667577744,17.59980964064598,17.687569892406465,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,12,strike,drawer,,5,5.6162757754325865,5.587752997875214,5.650176334381103,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,13,strike,drawer,,5,2.642819893360138,2.614932584762573,2.6707072019577027,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
transfer_gap,,contact_flag,14,strike,drawer,,5,8.02223426103592,7.975051975250244,8.066409099102021,0.000999000999000999,bootstrap_gap_vs_zero_over_folds
