task,layer,param,fold,r2,n_train_eps,n_test_eps
peg_insert,17,peg_static_friction,0,-0.8229634761810303,157,40
peg_insert,17,peg_static_friction,1,-1.6229352951049805,157,40
peg_insert,17,peg_static_friction,2,-0.8883073329925537,158,39
peg_insert,17,peg_static_friction,3,-2.008272409439087,158,39
peg_insert,17,peg_static_friction,4,-0.8108662366867065,158,39
peg_insert,17,peg_dynamic_friction,0,-0.8229634761810303,157,40
peg_insert,17,peg_dynamic_friction,1,-1.6229352951049805,157,40
peg_insert,17,peg_dynamic_friction,2,-0.8883073329925537,158,39
peg_insert,17,peg_dynamic_friction,3,-2.008272409439087,158,39
peg_insert,17,peg_dynamic_friction,4,-0.8108662366867065,158,39
peg_insert,17,peg_mass,0,-1.3557898998260498,157,40
peg_insert,17,peg_mass,1,-1.4604198932647705,157,40
peg_insert,17,peg_mass,2,-1.1392734050750732,158,39
peg_insert,17,peg_mass,3,-1.941932201385498,158,39
peg_insert,17,peg_mass,4,-1.1755990982055664,158,39
peg_insert,17,hole_static_friction,0,-1.263054609298706,157,40
peg_insert,17,hole_static_friction,1,-1.2509851455688477,157,40
peg_insert,17,hole_static_friction,2,-0.9450665712356567,158,39
peg_insert,17,hole_static_friction,3,-0.649591326713562,158,39
peg_insert,17,hole_static_friction,4,-0.9716562032699585,158,39
peg_insert,17,hole_dynamic_friction,0,-1.263054609298706,157,40
peg_insert,17,hole_dynamic_friction,1,-1.2509851455688477,157,40
peg_insert,17,hole_dynamic_friction,2,-0.9450665712356567,158,39
peg_insert,17,hole_dynamic_friction,3,-0.649591326713562,158,39
peg_insert,17,hole_dynamic_friction,4,-0.9716562032699585,158,39
peg_insert,18,peg_static_friction,0,-0.7053819894790649,157,40
peg_insert,18,peg_static_friction,1,-1.8149666786193848,157,40
peg_insert,18,peg_static_friction,2,-0.7308310270309448,158,39
peg_insert,18,peg_static_friction,3,-1.4425427913665771,158,39
peg_insert,18,peg_static_friction,4,-0.8923403024673462,158,39
peg_insert,18,peg_dynamic_friction,0,-0.7053819894790649,157,40
peg_insert,18,peg_dynamic_friction,1,-1.8149666786193848,157,40
peg_insert,18,peg_dynamic_friction,2,-0.7308310270309448,158,39
peg_insert,18,peg_dynamic_friction,3,-1.4425427913665771,158,39
peg_insert,18,peg_dynamic_friction,4,-0.8923403024673462,158,39
peg_insert,18,peg_mass,0,-1.4430768489837646,157,40
peg_insert,18,peg_mass,1,-1.3372578620910645,157,40
peg_insert,18,peg_mass,2,-1.1134963035583496,158,39
peg_insert,18,peg_mass,3,-1.273655891418457,158,39
peg_insert,18,peg_mass,4,-0.7148759365081787,158,39
peg_insert,18,hole_static_friction,0,-1.3620927333831787,157,40
peg_insert,18,hole_static_friction,1,-1.6761524677276611,157,40
peg_insert,18,hole_static_friction,2,-1.2268614768981934,158,39
peg_insert,18,hole_static_friction,3,-1.2022221088409424,158,39
peg_insert,18,hole_static_friction,4,-1.3922550678253174,158,39
peg_insert,18,hole_dynamic_friction,0,-1.3620927333831787,157,40
peg_insert,18,hole_dynamic_friction,1,-1.6761524677276611,157,40
peg_insert,18,hole_dynamic_friction,2,-1.2268614768981934,158,39
peg_insert,18,hole_dynamic_friction,3,-1.2022221088409424,158,39
peg_insert,18,hole_dynamic_friction,4,-1.3922550678253174,158,39
peg_insert,19,peg_static_friction,0,-0.547566294670105,157,40
peg_insert,19,peg_static_friction,1,-1.7842903137207031,157,40
peg_insert,19,peg_static_friction,2,-0.5971413850784302,158,39
peg_insert,19,peg_static_friction,3,-1.2937631607055664,158,39
peg_insert,19,peg_static_friction,4,-0.6413513422012329,158,39
peg_insert,19,peg_dynamic_friction,0,-0.547566294670105,157,40
peg_insert,19,peg_dynamic_friction,1,-1.7842903137207031,157,40
peg_insert,19,peg_dynamic_friction,2,-0.5971413850784302,158,39
peg_insert,19,peg_dynamic_friction,3,-1.2937631607055664,158,39
peg_insert,19,peg_dynamic_friction,4,-0.6413513422012329,158,39
peg_insert,19,peg_mass,0,-0.8357090950012207,157,40
peg_insert,19,peg_mass,1,-1.0726876258850098,157,40
peg_insert,19,peg_mass,2,-0.7788442373275757,158,39
peg_insert,19,peg_mass,3,-0.8613430261611938,158,39
peg_insert,19,peg_mass,4,-0.3736921548843384,158,39
peg_insert,19,hole_static_friction,0,-1.6854500770568848,157,40
peg_insert,19,hole_static_friction,1,-1.7661042213439941,157,40
peg_insert,19,hole_static_friction,2,-1.262317419052124,158,39
peg_insert,19,hole_static_friction,3,-1.280731439590454,158,39
peg_insert,19,hole_static_friction,4,-1.489687442779541,158,39
peg_insert,19,hole_dynamic_friction,0,-1.6854500770568848,157,40
peg_insert,19,hole_dynamic_friction,1,-1.7661042213439941,157,40
peg_insert,19,hole_dynamic_friction,2,-1.262317419052124,158,39
peg_insert,19,hole_dynamic_friction,3,-1.280731439590454,158,39
peg_insert,19,hole_dynamic_friction,4,-1.489687442779541,158,39
peg_insert,20,peg_static_friction,0,-0.5393022298812866,157,40
peg_insert,20,peg_static_friction,1,-1.233400821685791,157,40
peg_insert,20,peg_static_friction,2,-0.4807354211807251,158,39
peg_insert,20,peg_static_friction,3,-0.9654299020767212,158,39
peg_insert,20,peg_static_friction,4,-1.1088545322418213,158,39
peg_insert,20,peg_dynamic_friction,0,-0.5393022298812866,157,40
peg_insert,20,peg_dynamic_friction,1,-1.233400821685791,157,40
peg_insert,20,peg_dynamic_friction,2,-0.4807354211807251,158,39
peg_insert,20,peg_dynamic_friction,3,-0.9654299020767212,158,39
peg_insert,20,peg_dynamic_friction,4,-1.1088545322418213,158,39
peg_insert,20,peg_mass,0,-0.6780040264129639,157,40
peg_insert,20,peg_mass,1,-1.0066916942596436,157,40
peg_insert,20,peg_mass,2,-1.1093664169311523,158,39
peg_insert,20,peg_mass,3,-1.5529098510742188,158,39
peg_insert,20,peg_mass,4,-0.4131953716278076,158,39
peg_insert,20,hole_static_friction,0,-1.1629071235656738,157,40
peg_insert,20,hole_static_friction,1,-1.7948546409606934,157,40
peg_insert,20,hole_static_friction,2,-1.1892304420471191,158,39
peg_insert,20,hole_static_friction,3,-1.2456743717193604,158,39
peg_insert,20,hole_static_friction,4,-1.7054722309112549,158,39
peg_insert,20,hole_dynamic_friction,0,-1.1629071235656738,157,40
peg_insert,20,hole_dynamic_friction,1,-1.7948546409606934,157,40
peg_insert,20,hole_dynamic_friction,2,-1.1892304420471191,158,39
peg_insert,20,hole_dynamic_friction,3,-1.2456743717193604,158,39
peg_insert,20,hole_dynamic_friction,4,-1.7054722309112549,158,39
peg_insert,21,peg_static_friction,0,-0.550499677658081,157,40
peg_insert,21,peg_static_friction,1,-1.6310553550720215,157,40
peg_insert,21,peg_static_friction,2,-0.44529807567596436,158,39
peg_insert,21,peg_static_friction,3,-1.16450834274292,158,39
peg_insert,21,peg_static_friction,4,-0.5590569972991943,158,39
peg_insert,21,peg_dynamic_friction,0,-0.550499677658081,157,40
peg_insert,21,peg_dynamic_friction,1,-1.6310553550720215,157,40
peg_insert,21,peg_dynamic_friction,2,-0.44529807567596436,158,39
peg_insert,21,peg_dynamic_friction,3,-1.16450834274292,158,39
peg_insert,21,peg_dynamic_friction,4,-0.5590569972991943,158,39
peg_insert,21,peg_mass,0,-1.4869201183319092,157,40
peg_insert,21,peg_mass,1,-0.9662652015686035,157,40
peg_insert,21,peg_mass,2,-1.0458471775054932,158,39
peg_insert,21,peg_mass,3,-1.2542672157287598,158,39
peg_insert,21,peg_mass,4,-0.4180309772491455,158,39
peg_insert,21,hole_static_friction,0,-0.788225531578064,157,40
peg_insert,21,hole_static_friction,1,-2.0196218490600586,157,40
peg_insert,21,hole_static_friction,2,-1.2422478199005127,158,39
peg_insert,21,hole_static_friction,3,-0.7031645774841309,158,39
peg_insert,21,hole_static_friction,4,-1.2532074451446533,158,39
peg_insert,21,hole_dynamic_friction,0,-0.788225531578064,157,40
peg_insert,21,hole_dynamic_friction,1,-2.0196218490600586,157,40
peg_insert,21,hole_dynamic_friction,2,-1.2422478199005127,158,39
peg_insert,21,hole_dynamic_friction,3,-0.7031645774841309,158,39
peg_insert,21,hole_dynamic_friction,4,-1.2532074451446533,158,39
peg_insert,22,peg_static_friction,0,-1.0313963890075684,157,40
peg_insert,22,peg_static_friction,1,-1.9230210781097412,157,40
peg_insert,22,peg_static_friction,2,-0.5115896463394165,158,39
peg_insert,22,peg_static_friction,3,-1.0961155891418457,158,39
peg_insert,22,peg_static_friction,4,-0.687904953956604,158,39
peg_insert,22,peg_dynamic_friction,0,-1.0313963890075684,157,40
peg_insert,22,peg_dynamic_friction,1,-1.9230210781097412,157,40
peg_insert,22,peg_dynamic_friction,2,-0.5115896463394165,158,39
peg_insert,22,peg_dynamic_friction,3,-1.0961155891418457,158,39
peg_insert,22,peg_dynamic_friction,4,-0.687904953956604,158,39
peg_insert,22,peg_mass,0,-1.694929838180542,157,40
peg_insert,22,peg_mass,1,-1.01705002784729,157,40
peg_insert,22,peg_mass,2,-0.9936559200286865,158,39
peg_insert,22,peg_mass,3,-1.7923378944396973,158,39
peg_insert,22,peg_mass,4,-0.33137571811676025,158,39
peg_insert,22,hole_static_friction,0,-0.7582151889801025,157,40
peg_insert,22,hole_static_friction,1,-1.6659507751464844,157,40
peg_insert,22,hole_static_friction,2,-1.0974903106689453,158,39
peg_insert,22,hole_static_friction,3,-0.9377070665359497,158,39
peg_insert,22,hole_static_friction,4,-1.384917974472046,158,39
peg_insert,22,hole_dynamic_friction,0,-0.7582151889801025,157,40
peg_insert,22,hole_dynamic_friction,1,-1.6659507751464844,157,40
peg_insert,22,hole_dynamic_friction,2,-1.0974903106689453,158,39
peg_insert,22,hole_dynamic_friction,3,-0.9377070665359497,158,39
peg_insert,22,hole_dynamic_friction,4,-1.384917974472046,158,39
peg_insert,23,peg_static_friction,0,-1.4738194942474365,157,40
peg_insert,23,peg_static_friction,1,-2.178849458694458,157,40
peg_insert,23,peg_static_friction,2,-0.5129915475845337,158,39
peg_insert,23,peg_static_friction,3,-0.8184996843338013,158,39
peg_insert,23,peg_static_friction,4,-0.8946988582611084,158,39
peg_insert,23,peg_dynamic_friction,0,-1.4738194942474365,157,40
peg_insert,23,peg_dynamic_friction,1,-2.178849458694458,157,40
peg_insert,23,peg_dynamic_friction,2,-0.5129915475845337,158,39
peg_insert,23,peg_dynamic_friction,3,-0.8184996843338013,158,39
peg_insert,23,peg_dynamic_friction,4,-0.8946988582611084,158,39
peg_insert,23,peg_mass,0,-2.442530870437622,157,40
peg_insert,23,peg_mass,1,-1.1180329322814941,157,40
peg_insert,23,peg_mass,2,-0.9703178405761719,158,39
peg_insert,23,peg_mass,3,-2.1005022525787354,158,39
peg_insert,23,peg_mass,4,-0.40912866592407227,158,39
peg_insert,23,hole_static_friction,0,-1.3494935035705566,157,40
peg_insert,23,hole_static_friction,1,-2.149622678756714,157,40
peg_insert,23,hole_static_friction,2,-1.0554418563842773,158,39
peg_insert,23,hole_static_friction,3,-1.0059216022491455,158,39
peg_insert,23,hole_static_friction,4,-1.569009780883789,158,39
peg_insert,23,hole_dynamic_friction,0,-1.3494935035705566,157,40
peg_insert,23,hole_dynamic_friction,1,-2.149622678756714,157,40
peg_insert,23,hole_dynamic_friction,2,-1.0554418563842773,158,39
peg_insert,23,hole_dynamic_friction,3,-1.0059216022491455,158,39
peg_insert,23,hole_dynamic_friction,4,-1.569009780883789,158,39
