representation,model,layer,probe_seed,split,episode_id,n_windows,r2
videomae_best,videomae_large,23,42,ood,450,68,0.8895133529675132
videomae_best,videomae_large,23,42,ood,451,68,0.8741174792017553
videomae_best,videomae_large,23,42,ood,452,68,0.9579114635073096
videomae_best,videomae_large,23,42,ood,454,68,0.8940972018341716
videomae_best,videomae_large,23,42,ood,455,68,0.9631274694701087
videomae_best,videomae_large,23,42,ood,456,68,0.9189376588801167
videomae_best,videomae_large,23,42,ood,459,68,0.8030770223021387
videomae_best,videomae_large,23,42,ood,463,68,0.8948184937231394
videomae_best,videomae_large,23,42,ood,464,68,0.9473009012571831
videomae_best,videomae_large,23,42,ood,466,68,0.9679898056765452
videomae_best,videomae_large,23,42,ood,467,68,0.9603642270510255
videomae_best,videomae_large,23,42,ood,472,68,0.9573333469057943
videomae_best,videomae_large,23,42,ood,475,68,0.6925702096313673
videomae_best,videomae_large,23,42,ood,479,68,0.9631348730963933
videomae_best,videomae_large,23,42,ood,481,68,0.9416737290542984
videomae_best,videomae_large,23,42,ood,485,68,0.9060752653187979
videomae_best,videomae_large,23,42,ood,489,68,0.9223323918416088
videomae_best,videomae_large,23,42,ood,490,68,0.8749769476639342
videomae_best,videomae_large,23,42,ood,493,68,0.921427979570945
videomae_best,videomae_large,23,42,ood,495,68,0.9280703775763538
videomae_best,videomae_large,23,42,ood,497,68,0.9435413354535452
videomae_best,videomae_large,23,42,ood,498,68,0.907213888498689
videomae_best,videomae_large,23,42,ood,501,68,0.948961763386849
videomae_best,videomae_large,23,42,ood,504,68,0.6976093494581818
videomae_best,videomae_large,23,42,ood,505,68,0.710939671482564
videomae_best,videomae_large,23,42,ood,508,68,0.7349662376154501
videomae_best,videomae_large,23,42,ood,532,68,0.9603322790236106
videomae_best,videomae_large,23,42,ood,536,68,0.9628167438016126
videomae_best,videomae_large,23,42,ood,540,68,0.9336802639588452
videomae_best,videomae_large,23,42,ood,541,68,0.9366940871250531
videomae_best,videomae_large,23,42,ood,543,68,0.9669054386413383
videomae_best,videomae_large,23,42,ood,546,68,0.8771060394468724
videomae_best,videomae_large,23,42,ood,552,68,0.7425266019198427
videomae_best,videomae_large,23,42,ood,561,68,0.9270222935809371
videomae_best,videomae_large,23,42,ood,563,68,0.9197135996548238
videomae_best,videomae_large,23,42,ood,564,68,0.8872803837042481
videomae_best,videomae_large,23,42,ood,566,68,0.8310027629652058
videomae_best,videomae_large,23,42,ood,567,68,0.9098427540036599
videomae_best,videomae_large,23,42,ood,571,68,0.9056191621692655
videomae_best,videomae_large,23,42,ood,572,68,0.9157457031685976
