representation,model,layer,probe_seed,split,episode_id,n_windows,r2
dino_best,dinov2_large,15,42,ood,424,68,0.8430892540987348
dino_best,dinov2_large,15,42,ood,426,68,0.9121911960129758
dino_best,dinov2_large,15,42,ood,429,68,0.8833779154532618
dino_best,dinov2_large,15,42,ood,438,68,0.9113479320603003
dino_best,dinov2_large,15,42,ood,440,68,0.9067252298246972
dino_best,dinov2_large,15,42,ood,441,68,0.9371027274844845
dino_best,dinov2_large,15,42,ood,448,68,0.9464612304944188
dino_best,dinov2_large,15,42,ood,450,68,0.8344012579157264
dino_best,dinov2_large,15,42,ood,451,68,0.7712626901160798
dino_best,dinov2_large,15,42,ood,452,68,0.9413634479734503
dino_best,dinov2_large,15,42,ood,454,68,0.844230109914661
dino_best,dinov2_large,15,42,ood,455,68,0.9490965856189405
dino_best,dinov2_large,15,42,ood,456,68,0.8688575621575647
dino_best,dinov2_large,15,42,ood,459,68,0.7053990970007258
dino_best,dinov2_large,15,42,ood,463,68,0.8574475299872348
dino_best,dinov2_large,15,42,ood,464,68,0.9090996415110382
dino_best,dinov2_large,15,42,ood,466,68,0.9203410912417708
dino_best,dinov2_large,15,42,ood,467,68,0.9402140251909588
dino_best,dinov2_large,15,42,ood,472,68,0.9265057479134997
dino_best,dinov2_large,15,42,ood,475,68,0.6123297330399979
dino_best,dinov2_large,15,42,ood,479,68,0.9322207397675016
dino_best,dinov2_large,15,42,ood,481,68,0.9074997088681176
dino_best,dinov2_large,15,42,ood,485,68,0.8856339842954586
dino_best,dinov2_large,15,42,ood,489,68,0.8769301433915995
dino_best,dinov2_large,15,42,ood,490,68,0.8111714923662687
dino_best,dinov2_large,15,42,ood,493,68,0.9006701135855681
dino_best,dinov2_large,15,42,ood,495,68,0.8983734347578288
dino_best,dinov2_large,15,42,ood,497,68,0.904747751278929
dino_best,dinov2_large,15,42,ood,498,68,0.8759036262367959
dino_best,dinov2_large,15,42,ood,501,68,0.9333728137053755
dino_best,dinov2_large,15,42,ood,504,68,0.5316059385420726
dino_best,dinov2_large,15,42,ood,505,68,0.6270393875540184
dino_best,dinov2_large,15,42,ood,508,68,0.6629421029443682
dino_best,dinov2_large,15,42,ood,532,68,0.9410043540842328
dino_best,dinov2_large,15,42,ood,536,68,0.9281742907975097
dino_best,dinov2_large,15,42,ood,540,68,0.898276601309981
dino_best,dinov2_large,15,42,ood,541,68,0.8923094598631987
dino_best,dinov2_large,15,42,ood,543,68,0.9402759296327365
dino_best,dinov2_large,15,42,ood,546,68,0.8398517720474836
dino_best,dinov2_large,15,42,ood,552,68,0.6268779945778642
dino_best,dinov2_large,15,42,ood,561,68,0.9126005132187565
dino_best,dinov2_large,15,42,ood,563,68,0.8900640055679078
dino_best,dinov2_large,15,42,ood,564,68,0.8356255295056447
dino_best,dinov2_large,15,42,ood,566,68,0.7666396726597193
dino_best,dinov2_large,15,42,ood,567,68,0.8803760156602578
dino_best,dinov2_large,15,42,ood,571,68,0.9035463993367631
dino_best,dinov2_large,15,42,ood,572,68,0.8911900402184241
dino_best,dinov2_large,15,42,ood,574,68,0.8948640756467006
dino_best,dinov2_large,15,42,ood,577,68,0.9399114766634405
dino_best,dinov2_large,15,42,ood,578,68,0.702872793359788
dino_best,dinov2_large,15,42,ood,580,68,0.87359536748713
dino_best,dinov2_large,15,42,ood,581,68,0.9445733516898805
dino_best,dinov2_large,15,42,ood,584,68,0.8099946658714475
dino_best,dinov2_large,15,42,ood,589,68,0.7761261355753749
dino_best,dinov2_large,15,42,ood,592,68,0.9203146690141232
dino_best,dinov2_large,15,42,ood,594,68,0.938997120740301
dino_best,dinov2_large,15,42,ood,595,68,0.9043623594984169
dino_best,dinov2_large,15,42,ood,597,68,0.8781387897055714
